<h>
Topline	NP	Topline
,	,	,
says	VBZ	say
Al	NP	Al
Jazeera	NP	<unknown>
is	VBZ	be
one	CD	one
of	IN	of
its	PP$	its
clients	NNS	client
and	CC	and
on	IN	on
Tuesday	NP	Tuesday
,	,	,
Lauren	NP	Lauren
Easton	NP	Easton
,	,	,
vice	JJ	vice
president	NN	president
of	IN	of
corporate	JJ	corporate
communications	NNS	communication
at	IN	at
the	DT	the
AP	NP	AP
,	,	,
accused	VBD	accuse
Israel	NP	Israel
of	IN	of
acting	VBG	act
"	``	"
not	RB	not
based	VBN	base
on	IN	on
the	DT	the
content	NN	content
of	IN	of
the	DT	the
feed	NN	feed
but	CC	but
rather	RB	rather
an	DT	an
abusive	JJ	abusive
use	NN	use
by	IN	by
the	DT	the
Israeli	JJ	Israeli
government	NN	government
of	IN	of
the	DT	the
country	NN	country
'	POS	'
s	JJ	<unknown>
new	JJ	new
foreign	JJ	foreign
broadcaster	NN	broadcaster
law	NN	law
.	SENT	.
"	''	"
<p>
Easton	NP	Easton
urged	VBD	urge
Israeli	JJ	Israeli
authorities	NNS	authority
to	TO	to
return	VB	return
the	DT	the
equipment	NN	equipment
and	CC	and
re-establish	VB	re-establish
the	DT	the
live	JJ	live
feed	NN	feed
"	''	"
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
to	TO	to
thousands	NNS	thousand
of	IN	of
media	NNS	medium
outlets	NNS	outlet
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
"	``	"
<h>
What	WP	what
To	TO	to
Watch	VB	watch
For	IN	for
<p>
White	NP	White
House	NP	House
press	NN	press
secretary	NN	secretary
Karine	NP	Karine
Jean-Pierre	NP	Jean-Pierre
on	IN	on
Tuesday	NP	Tuesday
stopped	VBD	stop
short	JJ	short
of	IN	of
condemning	VBG	condemn
Israel	NP	Israel
for	IN	for
its	PP$	its
seizure	NN	seizure
of	IN	of
AP	NP	AP
equipment	NN	equipment
,	,	,
but	CC	but
said	VBD	say
the	DT	the
White	NP	White
House	NP	House
found	VBD	find
the	DT	the
reports	NNS	report
"	``	"
concerning	VBG	concern
"	''	"
and	CC	and
will	MD	will
"	``	"
look	VB	look
into	IN	into
it	PP	it
.	SENT	.
"	``	"
She	PP	she
also	RB	also
emphasized	VBD	emphasize
the	DT	the
White	NP	White
House	NP	House
'	POS	'
s	JJ	<unknown>
belief	NN	belief
that	IN	that
journalism	NN	journalism
is	VBZ	be
"	``	"
essential	JJ	essential
"	''	"
and	CC	and
that	IN	that
it	PP	it
'	POS	'
s	NN	S
necessary	JJ	necessary
that	IN	that
"	``	"
journalists	NNS	journalist
have	VBP	have
the	DT	the
ability	NN	ability
and	CC	and
the	DT	the
right	NN	right
to	TO	to
do	VB	do
the	DT	the
job	NN	job
.	SENT	.
"	''	"
<h>
Key	JJ	Key
Background	NN	background
<p>
In	IN	in
April	NP	April
,	,	,
Israel	NP	Israel
passed	VBD	pass
a	DT	a
new	JJ	new
media	NN	media
law	NN	law
that	WDT	that
allows	VBZ	allow
Israeli	JJ	Israeli
officials	NNS	official
to	TO	to
shut	VB	shut
down	RP	down
any	DT	any
media	NNS	medium
outlet	NN	outlet
and	CC	and
confiscate	VB	confiscate
their	PP$	their
equipment	NN	equipment
if	IN	if
they	PP	they
are	VBP	be
deemed	VBN	deem
to	TO	to
be	VB	be
harming	VBG	harm
Israeli	JJ	Israeli
national	JJ	national
security	NN	security
--	:	--
with	IN	with
Israeli	JJ	Israeli
officials	NNS	official
signaling	VBG	signal
their	PP$	their
intent	NN	intent
to	TO	to
ban	VB	ban
Al	NP	Al
Jazeera	NP	<unknown>
.	SENT	.
After	IN	after
the	DT	the
law	NN	law
'	POS	'
s	NN	S
passage	NN	passage
,	,	,
Israel	NP	Israel
ordered	VBD	order
Al	NP	Al
Jazeera	NP	<unknown>
to	TO	to
shut	VB	shut
down	RP	down
,	,	,
with	IN	with
Prime	NP	Prime
Minister	NP	Minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
accusing	VBG	accuse
the	DT	the
Qatari-based	JJ	<unknown>
broadcaster	NN	broadcaster
and	CC	and
digital	JJ	digital
outlet	NN	outlet
of	IN	of
being	VBG	be
a	DT	a
"	``	"
Hamas	JJ	<unknown>
mouthpiece	NN	mouthpiece
"	''	"
that	IN	that
"	``	"
harmed	VBN	harm
Israel	NP	Israel
'	POS	'
s	NN	S
security	NN	security
and	CC	and
incited	VBN	incite
against	IN	against
soldiers	NNS	soldier
.	SENT	.
"	''	"
Al	NP	Al
Jazeera	NP	<unknown>
has	VBZ	have
provided	VBN	provide
reporting	VBG	report
critical	JJ	critical
of	IN	of
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
comments	NNS	comment
and	CC	and
statements	NNS	statement
directly	RB	directly
from	IN	from
Hamas	JJ	<unknown>
officials	NNS	official
.	SENT	.
But	CC	but
the	DT	the
feud	NN	feud
between	IN	between
the	DT	the
outlet	NN	outlet
and	CC	and
Israel	NP	Israel
goes	VBZ	go
back	JJ	back
years	NNS	year
,	,	,
with	IN	with
Israeli	JJ	Israeli
officials	NNS	official
frequently	RB	frequently
accusing	VBG	accuse
Al	NP	Al
Jazeera	NP	<unknown>
of	IN	of
biased	VBN	bias
reporting	NN	reporting
and	CC	and
Al	NP	Al
Jazeera	NP	<unknown>
accusing	VBG	accuse
the	DT	the
country	NN	country
of	IN	of
unfair	JJ	unfair
treatment	NN	treatment
--	:	--
coming	VBG	come
to	TO	to
a	DT	a
head	NN	head
in	IN	in
2022	CD	@card@
,	,	,
when	WRB	when
an	DT	an
Al	NP	Al
Jazeera	NP	<unknown>
correspondent	NN	correspondent
was	VBD	be
killed	VBN	kill
during	IN	during
an	DT	an
Israeli	JJ	Israeli
raid	NN	raid
.	SENT	.
<h>
Contra	NP	Contra
<p>
Al	NP	Al
Jazeera	NP	<unknown>
had	VBD	have
previously	RB	previously
called	VBN	call
the	DT	the
Israeli	JJ	Israeli
government	NN	government
'	POS	'
s	JJ	<unknown>
crackdown	NN	crackdown
on	IN	on
its	PP$	its
reporting	VBG	report
a	DT	a
"	``	"
criminal	JJ	criminal
act	NN	act
,	,	,
"	''	"
accusing	VBG	accuse
the	DT	the
country	NN	country
of	IN	of
suppressing	VBG	suppress
a	DT	a
free	JJ	free
press	NN	press
in	IN	in
"	``	"
an	DT	an
effort	NN	effort
to	TO	to
conceal	VB	conceal
its	PP$	its
actions	NNS	action
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
.	SENT	.
"	``	"
The	DT	the
outlet	NN	outlet
says	VBZ	say
"	``	"
Israel	NP	Israel
'	POS	'
s	NN	S
direct	JJ	direct
targeting	VBG	target
and	CC	and
killing	VBG	kill
of	IN	of
journalists	NNS	journalist
,	,	,
arrests	NNS	arrest
,	,	,
intimidation	NN	intimidation
and	CC	and
threats	NNS	threat
"	``	"
will	MD	will
not	RB	not
deter	VB	deter
its	PP$	its
reporting	NN	reporting
.	SENT	.
<h>
Chief	JJ	chief
Critic	NN	critic
<p>
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
decision	NN	decision
to	TO	to
confiscate	VB	confiscate
the	DT	the
AP	NP	AP
'	POS	'
s	NN	S
equipment	NN	equipment
is	VBZ	be
"	``	"
an	DT	an
act	NN	act
of	IN	of
madness	NN	madness
,	,	,
"	''	"
said	VBD	say
Israeli	NP	Israeli
opposition	NN	opposition
leader	NN	leader
and	CC	and
Netanyahu	NP	<unknown>
rival	JJ	rival
Yair	NP	Yair
Lapid	NP	Lapid
,	,	,
according	VBG	accord
toa	NN	toa
translation	NN	translation
of	IN	of
a	DT	a
post	NN	post
on	IN	on
X.	NP	X.
"	``	"
This	DT	this
is	VBZ	be
not	RB	not
Al	NP	Al
Jazeera	NP	<unknown>
,	,	,
this	DT	this
is	VBZ	be
an	DT	an
American	JJ	American
media	NN	media
outlet	NN	outlet
that	WDT	that
has	VBZ	have
won	VBN	win
53	CD	@card@
Pulitzer	NP	Pulitzer
Prizes	NNS	prise
.	SENT	.
"	``	"
