<p>
Prime	NP	Prime
full	JJ	full
return	NN	return
to	TO	to
war	NN	war
,	,	,
we	PP	we
will	MD	will
resign	VB	resign
,	,	,
"	''	"
Smotrich	NP	Smotrich
reportedly	RB	reportedly
said	VBD	say
.	SENT	.
<p>
The	DT	the
finance	NN	finance
minister	NN	minister
previously	RB	previously
released	VBD	release
a	DT	a
statement	NN	statement
saying	VBG	say
he	PP	he
would	MD	would
only	RB	only
remain	VB	remain
in	IN	in
Netanyahu	NP	<unknown>
'	POS	'
s	JJ	<unknown>
coalition	NN	coalition
government	NN	government
if	IN	if
the	DT	the
prime	JJ	prime
minister	NN	minister
promised	VBD	promise
to	TO	to
resume	VB	resume
the	DT	the
war	NN	war
following	VBG	follow
the	DT	the
six-week	NN	six-week
first	JJ	first
phase	NN	phase
of	IN	of
the	DT	the
ceasefire	NN	ceasefire
.	SENT	.
<p>
His	PP$	his
remarks	NNS	remark
come	VBN	come
after	IN	after
Itamar	NP	Itamar
Ben	NP	Ben
Gvir	NP	<unknown>
,	,	,
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
national	JJ	national
security	NN	security
minister	NN	minister
and	CC	and
head	NN	head
of	IN	of
the	DT	the
far-right	JJ	far-right
Jewish	JJ	Jewish
Power	NN	power
party	NN	party
,	,	,
said	VBD	say
he	PP	he
would	MD	would
resign	VB	resign
if	IN	if
the	DT	the
cabinet	NN	cabinet
approves	VBZ	approve
the	DT	the
ceasefire	NN	ceasefire
deal	NN	deal
.	SENT	.
<p>
Ben	NP	Ben
Gvir	NP	<unknown>
,	,	,
who	WP	who
described	VBD	describe
the	DT	the
deal	NN	deal
as	IN	as
an	DT	an
Israeli	JJ	Israeli
"	``	"
surrender	NN	surrender
"	''	"
,	,	,
has	VBZ	have
previously	RB	previously
called	VBN	call
on	IN	on
Smotrich	NP	Smotrich
to	TO	to
support	VB	support
him	PP	him
in	IN	in
thwarting	VBG	thwart
its	PP$	its
implementation	NN	implementation
by	IN	by
collectively	RB	collectively
resigning	VBG	resign
from	IN	from
the	DT	the
government	NN	government
.	SENT	.
<p>
Ahead	RB	ahead
of	IN	of
Friday	NP	Friday
'	POS	'
s	JJ	<unknown>
cabinet	NN	cabinet
vote	NN	vote
,	,	,
Ben	NP	Ben
Gvir	NP	<unknown>
called	VBD	call
on	IN	on
his	PP$	his
"	``	"
friends	NNS	friend
"	''	"
in	IN	in
Religious	JJ	religious
Zionism	NN	Zionism
and	CC	and
in	IN	in
Netanyahu	NP	<unknown>
'	POS	'
s	JJ	<unknown>
Likud	NP	Likud
party	NN	party
to	TO	to
support	VB	support
him	PP	him
in	IN	in
his	PP$	his
attempts	NNS	attempt
to	TO	to
stop	VB	stop
the	DT	the
deal	NN	deal
.	SENT	.
<p>
"	``	"
It	PP	it
'	POS	'
s	NN	S
not	RB	not
too	RB	too
late	JJ	late
yet	RB	yet
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
stop	VB	stop
this	DT	this
deal	NN	deal
.	SENT	.
Join	VB	join
me	PP	me
.	SENT	.
We	PP	we
can	MD	can
stop	VB	stop
it	PP	it
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
<p>
Both	DT	both
Ben	NP	Ben
Gvir	NP	<unknown>
and	CC	and
Smotrich	NP	Smotrich
support	NN	support
continuing	VBG	continue
the	DT	the
war	NN	war
until	IN	until
they	PP	they
consider	VBP	consider
Hamas	NNS	<unknown>
to	TO	to
be	VB	be
eliminated	VBN	eliminate
and	CC	and
have	VBP	have
openly	RB	openly
supported	VBN	support
plans	NNS	plan
for	IN	for
Israel	NP	Israel
to	TO	to
remain	VB	remain
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
and	CC	and
build	VB	build
Jewish	JJ	Jewish
settlements	NNS	settlement
there	RB	there
.	SENT	.
<h>
'	''	'
More	JJR	more
heartbreaks	NNS	heartbreak
to	TO	to
absorb	VB	absorb
'	''	'
<p>
The	DT	the
ceasefire	NN	ceasefire
plan	NN	plan
for	IN	for
Gaza	NP	Gaza
is	VBZ	be
comprised	VBN	comprise
of	IN	of
three	CD	three
phases	NNS	phase
.	SENT	.
<p>
The	DT	the
first	JJ	first
phase	NN	phase
,	,	,
due	JJ	due
to	TO	to
begin	VB	begin
on	IN	on
Sunday	NP	Sunday
,	,	,
would	MD	would
see	VB	see
Hamas	NP	<unknown>
release	VB	release
Israeli	JJ	Israeli
female	JJ	female
civilian	JJ	civilian
and	CC	and
military	JJ	military
captives	NNS	captive
-	NN	<unknown>
along	IN	along
with	IN	with
the	DT	the
children	NNS	child
,	,	,
elderly	JJ	elderly
and	CC	and
sick	JJ	sick
-	NN	<unknown>
in	IN	in
exchange	NN	exchange
for	IN	for
some	DT	some
1,000	CD	@card@
Palestinian	JJ	Palestinian
detainees	NNS	detainee
.	SENT	.
<p>
The	DT	the
second	JJ	second
and	CC	and
third	JJ	third
stages	NNS	stage
,	,	,
if	IN	if
agreed	VBN	agree
on	IN	on
during	IN	during
the	DT	the
first	JJ	first
phase	NN	phase
,	,	,
would	MD	would
see	VB	see
the	DT	the
remaining	VBG	remain
Israeli	JJ	Israeli
captives	NNS	captive
released	VBN	release
,	,	,
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
complete	JJ	complete
withdrawal	NN	withdrawal
from	IN	from
Gaza	NP	Gaza
,	,	,
and	CC	and
a	DT	a
reconstruction	NN	reconstruction
plan	NN	plan
for	IN	for
the	DT	the
enclave	NN	enclave
,	,	,
among	IN	among
other	JJ	other
things	NNS	thing
.	SENT	.
<p>
Netanyahu	NP	<unknown>
'	POS	'
s	NN	S
reported	VBD	report
promise	NN	promise
to	TO	to
resume	VB	resume
fighting	NN	fighting
following	VBG	follow
the	DT	the
first	JJ	first
phase	NN	phase
may	MD	may
jeopardise	VB	jeopardise
the	DT	the
prospects	NNS	prospect
of	IN	of
a	DT	a
lasting	JJ	lasting
ceasefire	NN	ceasefire
,	,	,
which	WDT	which
is	VBZ	be
one	CD	one
of	IN	of
Hamas	NP	<unknown>
'	POS	'
key	JJ	key
conditions	NNS	condition
for	IN	for
any	DT	any
negotiations	NNS	negotiation
.	SENT	.
<p>
As	IN	as
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
internal	NN	internal
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
Strip	NP	Strip
despite	IN	despite
the	DT	the
expected	VBN	expect
halt	NN	halt
in	IN	in
hostilities	NNS	hostility
.	SENT	.
<p>
At	IN	at
least	JJS	least
169	CD	@card@
Palestinians	NNS	Palestinian
have	VBP	have
been	VBN	be
killed	VBN	kill
in	IN	in
Gaza	NP	Gaza
since	IN	since
Wednesday	NP	Wednesday
,	,	,
when	WRB	when
Qatar	NP	Qatar
and	CC	and
the	DT	the
US	NP	US
announced	VBD	announce
that	IN	that
a	DT	a
ceasefire	NN	ceasefire
agreement	NN	agreement
had	VBD	have
been	VBN	be
reached	VBN	reach
,	,	,
according	VBG	accord
to	TO	to
the	DT	the
local	JJ	local
health	NN	health
ministry	NN	ministry
.	SENT	.
<p>
Palestinians	NPS	Palestinians
spoke	VBD	speak
of	IN	of
powerful	JJ	powerful
air	NN	air
strikes	NNS	strike
across	IN	across
the	DT	the
enclave	NN	enclave
over	IN	over
the	DT	the
past	JJ	past
two	CD	two
days	NNS	day
.	SENT	.
<p>
"	''	"
Israel	NP	Israel
expedites	VBZ	expedite
its	PP$	its
killing	NN	killing
before	IN	before
the	DT	the
implementation	NN	implementation
of	IN	of
the	DT	the
ceasefire	NN	ceasefire
,	,	,
"	''	"
Abubaker	NP	Abubaker
Abed	NP	Abed
,	,	,
a	DT	a
journalist	NN	journalist
in	IN	in
Gaza	NP	Gaza
,	,	,
said	VBD	say
on	IN	on
X.	NP	X.
"	''	"
Just	RB	just
more	RBR	more
final	JJ	final
tears	NNS	tear
to	TO	to
shed	VB	shed
,	,	,
more	JJR	more
heartbreaks	NNS	heartbreak
to	TO	to
absorb	VB	absorb
.	SENT	.
"	''	"
<p>
Nearly	RB	nearly
47,000	CD	@card@
Palestinians	NPS	Palestinians
have	VBP	have
been	VBN	be
killed	VBN	kill
since	IN	since
the	DT	the
start	NN	start
of	IN	of
the	DT	the
war	NN	war
,	,	,
according	VBG	accord
to	TO	to
the	DT	the
health	NN	health
ministry	NN	ministry
.	SENT	.
<p>
Experts	NNS	expert
believe	VBP	believe
the	DT	the
toll	NN	toll
to	TO	to
be	VB	be
significantly	RB	significantly
higher	JJR	high
,	,	,
as	IN	as
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
destruction	NN	destruction
of	IN	of
Gaza	NP	Gaza
'	POS	'
s	JJ	<unknown>
health	NN	health
sector	NN	sector
has	VBZ	have
hampered	VBN	hamper
its	PP$	its
ability	NN	ability
to	TO	to
keep	VB	keep
track	NN	track
of	IN	of
all	PDT	all
those	DT	those
killed	VBN	kill
in	IN	in
the	DT	the
war	NN	war
.	SENT	.
<p>
Middle	NP	Middle
East	NP	East
Eye	NP	Eye
delivers	VBZ	deliver
independent	JJ	independent
and	CC	and
unrivalled	JJ	unrivalled
coverage	NN	coverage
and	CC	and
analysis	NN	analysis
of	IN	of
the	DT	the
Middle	NP	Middle
East	NP	East
,	,	,
North	NP	North
Africa	NP	Africa
and	CC	and
beyond	IN	beyond
.	SENT	.
To	TO	to
learn	VB	learn
more	RBR	more
about	IN	about
republishing	VBG	republish
this	DT	this
content	NN	content
and	CC	and
the	DT	the
associated	VBN	associate
fees	NNS	fee
,	,	,
please	VB	please
fill	VB	fill
out	RP	out
this	DT	this
form	NN	form
.	SENT	.
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
