<p>
As	IN	as
a	DT	a
boat	NN	boat
rather	RB	rather
than	IN	than
on	RB	on
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
image	NN	image
of	IN	of
people	NNS	people
fleeing	VBG	flee
their	PP$	their
homes	NNS	home
in	IN	in
Palestine	NP	Palestine
on	IN	on
boats	NNS	boat
in	IN	in
1948	CD	@card@
.	SENT	.
<p>
"	``	"
1948	CD	@card@
:	:	:
Grandparents	NNS	grandparent
board	NN	board
boats	NNS	boat
into	IN	into
the	DT	the
unknown	NN	unknown
.	SENT	.
2025	LS	@card@
:	:	:
The	DT	the
grandchildren	NNS	grandchild
boarded	VBD	board
the	DT	the
boat	NN	boat
towards	IN	towards
the	DT	the
port	NN	port
of	IN	of
Gaza	NP	Gaza
"	''	"
.	SENT	.
<p>
Palestinian	JJ	Palestinian
journalist	NN	journalist
Samaa	NP	<unknown>
Khullar	NP	<unknown>
posted	VBD	post
that	IN	that
she	PP	she
was	VBD	be
thinking	VBG	think
about	IN	about
her	PP$	her
grandmother	NN	grandmother
,	,	,
who	WP	who
longs	VBZ	long
to	TO	to
return	VB	return
to	TO	to
her	PP$	her
home	NN	home
in	IN	in
the	DT	the
village	NN	village
of	IN	of
Tulkarm	NP	<unknown>
,	,	,
as	IN	as
she	PP	she
suffers	VBZ	suffer
from	IN	from
Alzheimer	NP	Alzheimer
'	POS	'
s	NN	S
.	SENT	.
<p>
"	``	"
I	PP	I
had	VBD	have
a	DT	a
friend	NN	friend
tell	VB	tell
me	PP	me
today	NN	today
that	IN	that
they	PP	they
wish	VBP	wish
their	PP$	their
grandparents	NNS	grandparent
were	VBD	be
alive	JJ	alive
to	TO	to
see	VB	see
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
return	NN	return
home	NN	home
...	:	...
I	PP	I
just	RB	just
keep	VBP	keep
thinking	VBG	think
of	IN	of
our	PP$	our
displaced	VBN	displace
elders	NNS	elder
:	:	:
is	VBZ	be
it	PP	it
better	VBP	better
that	IN	that
they	PP	they
never	RB	never
saw	VBD	see
(	(	(
or	CC	or
understood	VBN	understand
)	)	)
this	DT	this
genocide	NN	genocide
?	SENT	?
Or	CC	or
would	MD	would
this	DT	this
moment	NN	moment
be	VB	be
more	RBR	more
meaningful	JJ	meaningful
with	IN	with
them	PP	them
around	RB	around
?	SENT	?
I	PP	I
do	VBP	do
n't	RB	n't
know	VB	know
the	DT	the
answer	NN	answer
.	SENT	.
I	PP	I
have	VBP	have
faith	NN	faith
that	IN	that
liberation	NN	liberation
will	MD	will
occur	VB	occur
within	IN	within
my	PP$	my
lifetime	NN	lifetime
,	,	,
I	PP	I
just	RB	just
hope	VBP	hope
to	TO	to
God	NP	God
it	PP	it
happens	VBZ	happen
within	IN	within
my	PP$	my
parents	NNS	parent
'	''	'
too	RB	too
.	SENT	.
"	''	"
<p>
Palestinian	JJ	Palestinian
journalist	NN	journalist
Lama	NP	Lama
al-Arian	NP	al-Arian
also	RB	also
reflected	VBD	reflect
on	IN	on
her	PP$	her
grandmother	NN	grandmother
,	,	,
who	WP	who
was	VBD	be
displaced	VBN	displace
from	IN	from
Jaffa	NP	Jaffa
in	IN	in
1948	CD	@card@
:	:	:
"	``	"
The	DT	the
scenes	NNS	scene
of	IN	of
return	NN	return
in	IN	in
North	NP	North
Gaza	NP	Gaza
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
my	PP$	my
grandmother	NN	grandmother
was	VBD	be
displaced	VBN	displace
from	IN	from
Jaffa	NP	Jaffa
.	SENT	.
She	PP	she
thought	VBD	think
they	PP	they
would	MD	would
return	VB	return
after	IN	after
a	DT	a
few	JJ	few
weeks	NNS	week
.	SENT	.
She	PP	she
died	VBD	die
in	IN	in
2021	CD	@card@
in	IN	in
Egypt	NP	Egypt
as	IN	as
a	DT	a
refugee	NN	refugee
,	,	,
having	VBG	have
never	RB	never
gone	VBN	go
back	RB	back
.	SENT	.
The	DT	the
scenes	NNS	scene
of	IN	of
return	NN	return
in	IN	in
North	NP	North
Gaza	NP	Gaza
today	NN	today
has	VBZ	have
me	PP	me
in	IN	in
tears	NNS	tear
.	SENT	.
**26	NN	<unknown>
;	:	;
2660	CD	@card@
;	:	;
TOOLONG	NNS	<unknown>
<p>
In	IN	in
addition	NN	addition
to	TO	to
thinking	VBG	think
of	IN	of
those	DT	those
who	WP	who
never	RB	never
had	VBD	have
a	DT	a
homecoming	NN	homecoming
in	IN	in
Palestine	NP	Palestine
,	,	,
many	JJ	many
say	VBP	say
that	IN	that
this	DT	this
moment	NN	moment
has	VBZ	have
ignited	VBN	ignite
hope	NN	hope
for	IN	for
the	DT	the
future	NN	future
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
cause	NN	cause
.	SENT	.
<p>
2/	CD	@card@
Today	NN	today
,	,	,
we	PP	we
witness	VBP	witness
the	DT	the
unimaginable	JJ	unimaginable
:	:	:
a	DT	a
million	CD	million
Palestinians	NPS	Palestinians
heading	VBG	head
north	RB	north
--	:	--
wounded	VBN	wound
,	,	,
hurting	VBG	hurt
,	,	,
yet	RB	yet
smiling	VBG	smile
,	,	,
chanting	VBG	chant
,	,	,
and	CC	and
waving	VBG	wave
the	DT	the
Palestinian	JJ	Palestinian
flag	NN	flag
.	SENT	.
This	DT	this
is	VBZ	be
more	JJR	more
than	IN	than
symbolism	NN	symbolism
.	SENT	.
The	DT	the
right	NN	right
of	IN	of
return	NN	return
is	VBZ	be
not	RB	not
just	RB	just
a	DT	a
dream	NN	dream
;	:	;
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
reality	NN	reality
.	SENT	.
#Gaza#RightOfReturn	NN	#Gaza#RightOfreturn
<p>
"	``	"
These	DT	these
videos	NNS	video
are	VBP	be
not	RB	not
only	RB	only
the	DT	the
antithesis	NN	antithesis
of	IN	of
the	DT	the
Nakba-like	JJ	<unknown>
displacement	NN	displacement
we	PP	we
'	POS	'
ve	NN	ve
watched	VBD	watch
over	IN	over
the	DT	the
last	JJ	last
15	CD	@card@
months	NNS	month
,	,	,
but	CC	but
like	IN	like
teasers	NNS	teaser
of	IN	of
the	DT	the
future	NN	future
,	,	,
"	''	"
New	NP	New
York	NP	York
City	NP	City
organiser	NN	organiser
and	CC	and
writer	NN	writer
Jaylen	NP	Jaylen
Strong	NP	Strong
wrote	VBD	write
on	IN	on
X.	NP	X.
<p>
"	``	"
I	PP	I
ca	MD	ca
n't	RB	n't
wait	VB	wait
for	IN	for
the	DT	the
images	NNS	image
that	WDT	that
will	MD	will
erupt	VB	erupt
out	RP	out
of	IN	of
a	DT	a
free	JJ	free
and	CC	and
liberated	JJ	liberated
Palestine	NP	Palestine
.	SENT	.
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
history	NN	history
.	SENT	.
"	''	"
<p>
Middle	NP	Middle
East	NP	East
Eye	NP	Eye
delivers	VBZ	deliver
independent	JJ	independent
and	CC	and
unrivalled	JJ	unrivalled
coverage	NN	coverage
and	CC	and
analysis	NN	analysis
of	IN	of
the	DT	the
Middle	NP	Middle
East	NP	East
,	,	,
North	NP	North
Africa	NP	Africa
and	CC	and
beyond	IN	beyond
.	SENT	.
To	TO	to
learn	VB	learn
more	RBR	more
about	IN	about
republishing	VBG	republish
this	DT	this
content	NN	content
and	CC	and
the	DT	the
associated	VBN	associate
fees	NNS	fee
,	,	,
please	VB	please
fill	VB	fill
out	RP	out
this	DT	this
form	NN	form
.	SENT	.
More	JJR	more
about	IN	about
MEE	NN	mee
can	MD	can
be	VB	be
found	VBN	find
here	RB	here
.	SENT	.
