<p>
Donald	NP	Donald
watch	VB	watch
a	DT	a
45-minute	JJ	45-minute
video	NN	video
of	IN	of
the	DT	the
Hamas	JJ	<unknown>
atrocities	NNS	atrocity
committed	VBN	commit
during	IN	during
the	DT	the
October	NP	October
7	CD	@card@
,	,	,
2023	CD	@card@
attack	NN	attack
.	SENT	.
<p>
"	``	"
Greta	NP	Greta
(	(	(
Thunberg	NP	Thunberg
)	)	)
and	CC	and
her	PP$	her
flotilla	NN	flotilla
companions	NNS	companion
were	VBD	be
taken	VBN	take
into	IN	into
a	DT	a
room	NN	room
upon	IN	upon
their	PP$	their
arrival	NN	arrival
for	IN	for
a	DT	a
screening	NN	screening
of	IN	of
the	DT	the
horror	NN	horror
film	NN	film
of	IN	of
the	DT	the
October	NP	October
7	CD	@card@
massacre	NN	massacre
,	,	,
and	CC	and
when	WRB	when
they	PP	they
saw	VBD	see
what	WP	what
it	PP	it
was	VBD	be
about	RB	about
,	,	,
they	PP	they
refused	VBD	refuse
to	TO	to
continue	VB	continue
watching	VBG	watch
,	,	,
"	''	"
Israel	NP	Israel
'	POS	'
s	NN	S
Defence	NN	defence
Minister	NP	Minister
Israel	NP	Israel
Katz	NP	Katz
said	VBD	say
.	SENT	.
<p>
"	``	"
The	DT	the
antisemitic	JJ	antisemitic
flotilla	NN	flotilla
members	NNS	member
are	VBP	be
turning	VBG	turn
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
again	RB	again
that	IN	that
they	PP	they
prefer	VBP	prefer
the	DT	the
murderers	NNS	murderer
to	TO	to
the	DT	the
murdered	VBN	murder
and	CC	and
continue	VBP	continue
to	TO	to
ignore	VB	ignore
the	DT	the
atrocities	NNS	atrocity
committed	VBN	commit
by	IN	by
Hamas	NNS	<unknown>
against	IN	against
Jewish	JJ	Jewish
and	CC	and
Israeli	JJ	Israeli
women	NNS	woman
,	,	,
adults	NNS	adult
,	,	,
and	CC	and
children	NNS	child
,	,	,
"	''	"
he	PP	he
added	VBD	add
.	SENT	.
<p>
David	NP	David
Mencer	NP	Mencer
,	,	,
a	DT	a
spokesperson	NN	spokesperson
fro	RB	fro
the	DT	the
Israeli	JJ	Israeli
government	NN	government
,	,	,
said	VBD	say
Thunberg	NP	Thunberg
'	POS	'
s	NN	S
actions	NNS	action
were	VBD	be
"	``	"
publicity	NN	publicity
stunt	NN	stunt
"	''	"
,	,	,
more	RBR	more
about	RB	about
raising	VBG	raise
her	PP$	her
profile	NN	profile
than	IN	than
providing	VBG	provide
aid	NN	aid
to	TO	to
Palestinians	NPS	Palestinians
.	SENT	.
<p>
"	''	"
Greta	NP	Greta
was	VBD	be
n't	RB	n't
bringing	VBG	bring
aid	NN	aid
,	,	,
she	PP	she
was	VBD	be
bringing	VBG	bring
herself	PP	herself
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
<p>
"	``	"
And	CC	and
she	PP	she
'	POS	'
s	NN	S
not	RB	not
here	RB	here
for	IN	for
Gaza	NP	Gaza
;	:	;
let	VB	let
'	''	'
s	NN	S
be	VB	be
blunt	JJ	blunt
about	IN	about
it	PP	it
,	,	,
she	PP	she
'	POS	'
s	NN	S
here	RB	here
for	IN	for
Greta	NP	Greta
.	SENT	.
<p>
"	``	"
She	PP	she
'	POS	'
s	NN	S
alienated	VBD	alienate
half	PDT	half
the	DT	the
world	NN	world
with	IN	with
her	PP$	her
crying	JJ	crying
wolf	NN	wolf
and	CC	and
now	RB	now
she	PP	she
'	POS	'
s	NNS	<unknown>
looking	VBG	look
for	IN	for
her	PP$	her
next	JJ	next
bandwagon	NN	bandwagon
.	SENT	.
This	DT	this
was	VBD	be
a	DT	a
PR	NP	PR
stunt	NN	stunt
sailing	NN	sailing
under	IN	under
the	DT	the
flag	NN	flag
of	IN	of
moral	JJ	moral
vanity	NN	vanity
.	SENT	.
"	``	"
