<p>
At	IN	at
,	,	,
dismantle	VB	dismantle
armed	JJ	armed
groups	NNS	group
'	POS	'
infrastructure	NN	infrastructure
,	,	,
and	CC	and
eliminate	VB	eliminate
imminent	JJ	imminent
threats	NNS	threat
.	SENT	.
The	DT	the
source	NN	source
also	RB	also
said	VBD	say
the	DT	the
operation	NN	operation
would	MD	would
continue	VB	continue
for	IN	for
"	``	"
as	RB	as
long	RB	long
as	RB	as
necessary	JJ	necessary
"	''	"
.	SENT	.
<p>
Jenin	NP	<unknown>
'	POS	'
s	NN	S
governor	NN	governor
,	,	,
Kamal	NP	Kamal
Abu	NP	Abu
al-Rub	NP	<unknown>
,	,	,
told	VBD	tell
AFP	NP	AFP
news	NN	news
agency	NN	agency
that	IN	that
"	``	"
what	WP	what
is	VBZ	be
happening	VBG	happen
is	VBZ	be
an	DT	an
invasion	NN	invasion
of	IN	of
the	DT	the
camp	NN	camp
"	''	"
.	SENT	.
<p>
"	''	"
It	PP	it
came	VBD	come
quickly	RB	quickly
,	,	,
Apache	NP	Apache
helicopters	NNS	helicopter
in	IN	in
the	DT	the
sky	NN	sky
and	CC	and
Israeli	JJ	Israeli
military	JJ	military
vehicles	NNS	vehicle
everywhere	RB	everywhere
,	,	,
"	''	"
he	PP	he
added	VBD	add
.	SENT	.
<p>
The	DT	the
official	JJ	official
Palestinian	JJ	Palestinian
news	NN	news
agency	NN	agency
,	,	,
Wafa	NP	Wafa
,	,	,
cited	VBD	cite
local	JJ	local
sources	NNS	source
as	IN	as
saying	VBG	say
that	IN	that
Israeli	JJ	Israeli
forces	NNS	force
were	VBD	be
"	``	"
completely	RB	completely
besieging	VBG	besiege
"	``	"
Jenin	NP	<unknown>
camp	NN	camp
,	,	,
and	CC	and
that	IN	that
armoured	JJ	armoured
bulldozers	NNS	bulldozer
had	VBD	have
dug	VBN	dug
up	RP	up
several	JJ	several
streets	NNS	street
.	SENT	.
<p>
It	PP	it
also	RB	also
cited	VBD	cite
the	DT	the
director	NN	director
of	IN	of
Jenin	NP	<unknown>
'	POS	'
s	JJ	<unknown>
Government	NN	government
hospital	NN	hospital
,	,	,
Wissam	NP	Wissam
Bakr	NP	Bakr
,	,	,
as	IN	as
saying	VBG	say
that	DT	that
three	CD	three
doctors	NNS	doctor
and	CC	and
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
<p>
The	DT	the
Israeli	JJ	Israeli
raid	NN	raid
follows	VBZ	follow
a	DT	a
weeks-long	JJ	weeks-long
operation	NN	operation
by	IN	by
Palestinian	JJ	Palestinian
security	NN	security
forces	NNS	force
against	IN	against
armed	JJ	armed
groups	NNS	group
in	IN	in
Jenin	NP	<unknown>
camp	NN	camp
that	WDT	that
sought	VBD	seek
to	TO	to
restore	VB	restore
the	DT	the
West	NP	West
Bank-based	NP	<unknown>
Palestinian	NP	Palestinian
Authority	NP	Authority
'	POS	'
s	NN	S
control	NN	control
.	SENT	.
<p>
An	DT	an
AFP	NP	AFP
journalist	NN	journalist
said	VBD	say
PA	NN	pa
security	NN	security
personnel	NNS	personnel
withdrew	VBD	withdraw
from	IN	from
some	DT	some
of	IN	of
their	PP$	their
positions	NNS	position
around	IN	around
the	DT	the
camp	NN	camp
before	IN	before
the	DT	the
Israeli	JJ	Israeli
forces	NNS	force
moved	VBN	move
in	IN	in
.	SENT	.
<p>
Hamas	NP	<unknown>
condemned	VBD	condemn
the	DT	the
Israeli	JJ	Israeli
operation	NN	operation
in	IN	in
Jenin	NP	<unknown>
and	CC	and
called	VBN	call
on	IN	on
Palestinians	NPS	Palestinians
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
to	TO	to
escalate	VB	escalate
attacks	NNS	attack
against	IN	against
Israeli	JJ	Israeli
forces	NNS	force
there	RB	there
in	IN	in
response	NN	response
.	SENT	.
<p>
There	EX	there
has	VBZ	have
been	VBN	be
a	DT	a
spike	NN	spike
in	IN	in
violence	NN	violence
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
since	IN	since
Hamas	NP	<unknown>
'	POS	'
s	JJ	<unknown>
deadly	JJ	deadly
attack	NN	attack
on	IN	on
Israel	NP	Israel
on	IN	on
7	CD	@card@
October	NP	October
2023	CD	@card@
and	CC	and
the	DT	the
ensuing	VBG	ensue
war	NN	war
in	IN	in
Gaza	NP	Gaza
.	SENT	.
<p>
Hundreds	NNS	hundred
of	IN	of
Palestinians	NPS	Palestinians
have	VBP	have
been	VBN	be
killed	VBN	kill
as	IN	as
Israeli	JJ	Israeli
forces	NNS	force
have	VBP	have
intensified	VBN	intensify
their	PP$	their
raids	NNS	raid
,	,	,
saying	VBG	say
they	PP	they
are	VBP	be
trying	VBG	try
to	TO	to
stem	VB	stem
deadly	JJ	deadly
Palestinian	JJ	Palestinian
attacks	NNS	attack
on	IN	on
Israelis	NPS	Israelis
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
and	CC	and
Israel	NP	Israel
.	SENT	.
<p>
In	IN	in
another	DT	another
development	NN	development
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
overnight	RB	overnight
,	,	,
groups	NNS	group
of	IN	of
masked	JJ	masked
Israeli	JJ	Israeli
settlers	NNS	settler
attacked	VBD	attack
Palestinians	NNS	Palestinian
,	,	,
smashing	VBG	smash
cars	NNS	car
and	CC	and
burning	NN	burning
homes	NNS	home
.	SENT	.
<p>
It	PP	it
happened	VBD	happen
just	RB	just
as	IN	as
new	JJ	new
US	NP	US
President	NP	President
Donald	NP	Donald
Trump	NP	Trump
announced	VBD	announce
that	IN	that
he	PP	he
was	VBD	be
lifting	VBG	lift
sanctions	NNS	sanction
on	IN	on
violent	JJ	violent
settlers	NNS	settler
imposed	VBN	impose
by	IN	by
the	DT	the
Biden	NP	Biden
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
in	IN	in
US	NP	US
policy	NN	policy
,	,	,
while	IN	while
Palestinian	JJ	Palestinian
officials	NNS	official
said	VBD	say
it	PP	it
would	MD	would
encourage	VB	encourage
further	JJR	further
violence	NN	violence
.	SENT	.
<p>
Israel	NP	Israel
has	VBZ	have
built	VBN	build
about	RB	about
160	CD	@card@
settlements	NNS	settlement
housing	VBG	house
some	DT	some
700,000	CD	@card@
Jews	NPS	Jews
since	IN	since
it	PP	it
occupied	VBD	occupy
the	DT	the
West	NP	West
Bank	NP	Bank
in	IN	in
the	DT	the
1967	CD	@card@
Middle	NP	Middle
East	NP	East
war	NN	war
.	SENT	.
The	DT	the
settlements	NNS	settlement
are	VBP	be
considered	VBN	consider
illegal	JJ	illegal
under	IN	under
international	JJ	international
law	NN	law
,	,	,
although	IN	although
Israel	NP	Israel
disputes	VBZ	dispute
this	DT	this
.	SENT	.
<p>
DISCLAIMER	NN	disclaimer
:	:	:
The	DT	the
Views	NNS	view
,	,	,
Comments	NNS	comment
,	,	,
Opinions	NNS	opinion
,	,	,
Contributions	NNS	contribution
and	CC	and
Statements	NNS	statement
made	VBN	make
by	IN	by
Readers	NNS	reader
and	CC	and
Contributors	NNS	contributor
on	IN	on
this	DT	this
platform	NN	platform
do	VBP	do
not	RB	not
necessarily	RB	necessarily
represent	VB	represent
the	DT	the
views	NNS	view
or	CC	or
policy	NN	policy
of	IN	of
Multimedia	NNS	multimedia
Group	NP	Group
Limited	NP	Limited
.	SENT	.
