<p>
Donald	NP	Donald
restrict	VB	restrict
the	DT	the
number	NN	number
of	IN	of
enrichment	NN	enrichment
centrifuges	NNS	centrifuge
it	PP	it
can	MD	can
maintain	VB	maintain
and	CC	and
mandate	VB	mandate
that	IN	that
the	DT	the
existing	JJ	existing
stock	NN	stock
of	IN	of
enriched	VBN	enrich
material	NN	material
be	VB	be
diluted	VBN	dilute
.	SENT	.
<p>
In	IN	in
return	NN	return
,	,	,
the	DT	the
Islamic	NP	Islamic
Republic	NP	Republic
will	MD	will
reportedly	RB	reportedly
be	VB	be
allowed	VBN	allow
to	TO	to
continue	VB	continue
developing	VBG	develop
a	DT	a
civilian	JJ	civilian
nuclear	JJ	nuclear
programme	NN	programme
and	CC	and
to	TO	to
sell	VB	sell
its	PP$	its
excess	JJ	excess
enriched	VBN	enrich
uranium	NN	uranium
to	TO	to
the	DT	the
US	NP	US
.	SENT	.
<p>
Finally	RB	finally
,	,	,
Trump	NP	Trump
suggested	VBD	suggest
that	IN	that
Washington	NP	Washington
"	``	"
could	MD	could
go	VB	go
back	RB	back
on	IN	on
the	DT	the
offensive	NN	offensive
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
truce	NN	truce
agreement	NN	agreement
.	SENT	.
<p>
Jerusalem	NP	Jerusalem
was	VBD	be
reported	VBN	report
to	TO	to
have	VB	have
been	VBN	be
blindsided	VBN	blindside
by	IN	by
the	DT	the
ceasefire	NN	ceasefire
,	,	,
agreed	VBN	agree
between	IN	between
the	DT	the
US	NP	US
and	CC	and
the	DT	the
militants	NNS	militant
in	IN	in
return	NN	return
for	IN	for
a	DT	a
halt	NN	halt
of	IN	of
strikes	NNS	strike
on	IN	on
American	JJ	American
ships	NNS	ship
in	IN	in
the	DT	the
Red	NP	Red
Sea	NP	Sea
.	SENT	.
The	DT	the
deal	NN	deal
was	VBD	be
apparently	RB	apparently
concluded	VBN	conclude
without	IN	without
consultation	NN	consultation
and	CC	and
did	VBD	do
not	RB	not
take	VB	take
account	NN	account
of	IN	of
the	DT	the
fact	NN	fact
that	IN	that
the	DT	the
Houthis	NP	<unknown>
continued	VBD	continue
to	TO	to
launch	VB	launch
missiles	NNS	missile
at	IN	at
Israel	NP	Israel
,	,	,
including	VBG	include
a	DT	a
recent	JJ	recent
strike	NN	strike
near	IN	near
Ben-Gurion	NP	Ben-Gurion
Airport	NP	Airport
.	SENT	.
