<h>
Some	DT	some
.	SENT	.
<p>
But	CC	but
staying	VBG	stay
in	IN	in
East	NP	East
Jerusalem	NP	Jerusalem
is	VBZ	be
no	RB	no
longer	RBR	longer
an	DT	an
option	NN	option
.	SENT	.
<p>
In	IN	in
response	NN	response
to	TO	to
a	DT	a
CNN	NP	CNN
inquiry	NN	inquiry
,	,	,
COGAT	NP	<unknown>
confirmed	VBD	confirm
that	IN	that
Palestinians	NPS	Palestinians
from	IN	from
Gaza	NP	Gaza
who	WP	who
"	``	"
are	VBP	be
not	RB	not
in	IN	in
need	NN	need
of	IN	of
further	JJR	further
medical	JJ	medical
care	NN	care
"	''	"
are	VBP	be
being	VBG	be
sent	VBN	send
back	RB	back
to	TO	to
Gaza	NP	Gaza
,	,	,
and	CC	and
that	IN	that
COGAT	NP	<unknown>
would	MD	would
coordinate	VB	coordinate
the	DT	the
return	NN	return
with	IN	with
international	JJ	international
aid	NN	aid
organizations	NNS	organization
.	SENT	.
"	''	"
In	IN	in
cases	NNS	case
where	WRB	where
there	EX	there
is	VBZ	be
a	DT	a
need	NN	need
for	IN	for
further	JJR	further
medical	JJ	medical
treatment	NN	treatment
,	,	,
COGAT	NP	<unknown>
arranges	VBZ	arrange
their	PP$	their
stay	NN	stay
with	IN	with
the	DT	the
hospitals	NNS	hospital
to	TO	to
safeguard	VB	safeguard
their	PP$	their
health	NN	health
,	,	,
"	''	"
the	DT	the
agency	NN	agency
said	VBD	say
.	SENT	.
<p>
Oday	NP	Oday
,	,	,
a	DT	a
baby	NN	baby
born	VBN	bear
at	IN	at
Makassed	NP	<unknown>
Hospital	NP	Hospital
who	WP	who
will	MD	will
soon	RB	soon
be	VB	be
sent	VBN	send
back	RB	back
to	TO	to
Gaza	NP	Gaza
along	IN	along
with	IN	with
his	PP$	his
mother	NN	mother
and	CC	and
twin	JJ	twin
brother	NN	brother
.	SENT	.
<p>
Mick	NP	Mick
Krever/CNN	NP	<unknown>
<p>
Like	IN	like
everyone	NN	everyone
on	IN	on
the	DT	the
removal	NN	removal
lists	VBZ	list
with	IN	with
whom	WP	whom
CNN	NP	CNN
spoke	VBD	speak
,	,	,
Abu	NP	Abu
Garrara	NP	<unknown>
says	VBZ	say
she	PP	she
is	VBZ	be
deeply	RB	deeply
torn	VBN	tear
between	IN	between
the	DT	the
safety	NN	safety
of	IN	of
East	NP	East
Jerusalem	NP	Jerusalem
and	CC	and
pining	VBG	pine
for	IN	for
her	PP$	her
family	NN	family
--	:	--
and	CC	and
a	DT	a
home	NN	home
that	WDT	that
has	VBZ	have
been	VBN	be
irrevocably	RB	irrevocably
changed	VBN	change
by	IN	by
Israel	NP	Israel
'	POS	'
s	NN	S
unrelenting	JJ	unrelenting
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
daughter	NN	daughter
is	VBZ	be
there	EX	there
,	,	,
"	''	"
Asmaa	NP	<unknown>
Al	NP	Al
Dabje	NP	<unknown>
,	,	,
another	DT	another
mother	NN	mother
,	,	,
said	VBD	say
.	SENT	.
"	''	"
She	PP	she
needs	VBZ	need
me	PP	me
.	SENT	.
Every	DT	every
time	NN	time
she	PP	she
speaks	VBZ	speak
to	TO	to
me	PP	me
,	,	,
she	PP	she
asks	VBZ	ask
when	WRB	when
I	PP	I
'	POS	'
m	NN	m
coming	VBG	come
back	RB	back
.	SENT	.
Every	DT	every
time	NN	time
there	RB	there
'	POS	'
s	NNS	<unknown>
an	DT	an
airstrike	NN	airstrike
,	,	,
children	NNS	child
go	VBP	go
to	TO	to
hug	VB	hug
their	PP$	their
mothers	NNS	mother
,	,	,
and	CC	and
mine	PP	mine
has	VBZ	have
no	RB	no
one	CD	one
to	TO	to
hug	VB	hug
.	SENT	.
"	''	"
<p>
As	IN	as
a	DT	a
nurse	NN	nurse
,	,	,
she	PP	she
says	VBZ	say
she	PP	she
has	VBZ	have
spent	VBN	spend
the	DT	the
war	NN	war
feeling	VBG	feel
like	IN	like
she	PP	she
'	POS	'
s	NN	S
betrayed	VBD	betray
her	PP$	her
professional	JJ	professional
duty	NN	duty
to	TO	to
help	VB	help
.	SENT	.
<p>
"	''	"
I	PP	I
lost	VBD	lose
43	CD	@card@
of	IN	of
my	PP$	my
colleagues	NNS	colleague
.	SENT	.
I	PP	I
lost	VBD	lose
family	NN	family
members	NNS	member
,	,	,
friends	NNS	friend
,	,	,
and	CC	and
neighbors	NNS	neighbor
.	SENT	.
My	PP$	my
house	NN	house
is	VBZ	be
wiped	VBN	wipe
away	RB	away
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
afraid	JJ	afraid
that	IN	that
I	NP	I
'	POS	'
ll	NNS	<unknown>
go	VBP	go
back	RB	back
and	CC	and
suddenly	RB	suddenly
regret	VB	regret
putting	VBG	put
my	PP$	my
new	JJ	new
child	NN	child
at	IN	at
risk	NN	risk
.	SENT	.
"	''	"
<p>
Hannan	NP	Hannan
Sharadan	NP	<unknown>
says	VBZ	say
she	PP	she
spent	VBD	spend
seven	CD	seven
years	NNS	year
trying	VBG	try
to	TO	to
conceive	VB	conceive
before	IN	before
she	PP	she
became	VBD	become
pregnant	JJ	pregnant
with	IN	with
twins	NNS	twin
.	SENT	.
<p>
"	''	"
I	NP	I
'	POS	'
m	NN	m
scared	VBN	scare
because	IN	because
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
ceasefire	NN	ceasefire
,	,	,
"	''	"
she	PP	she
said	VBD	say
while	IN	while
rocking	VBG	rock
her	PP$	her
son	NN	son
Abdullah	NP	Abdullah
.	SENT	.
"	``	"
Life	NN	life
has	VBZ	have
become	VBN	become
very	RB	very
expensive	JJ	expensive
.	SENT	.
There	EX	there
are	VBP	be
diseases	NNS	disease
spreading	VBG	spread
.	SENT	.
Infections	NNS	infection
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
normal	JJ	normal
life	NN	life
.	SENT	.
"	``	"
<p>
This	DT	this
is	VBZ	be
not	RB	not
the	DT	the
first	NN	first
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
hospitals	NNS	hospital
have	VBP	have
returned	VBN	return
home	NN	home
since	IN	since
war	NN	war
broke	VBD	break
out	RP	out
,	,	,
hospital	NN	hospital
officials	NNS	official
told	VBD	tell
CNN	NP	CNN
,	,	,
but	CC	but
it	PP	it
is	VBZ	be
the	DT	the
first	JJ	first
time	NN	time
they	PP	they
are	VBP	be
being	VBG	be
compelled	VBN	compel
to	TO	to
do	VB	do
so	RB	so
.	SENT	.
<p>
Before	IN	before
October	NP	October
,	,	,
a	DT	a
third	JJ	third
of	IN	of
those	DT	those
receiving	VBG	receive
care	NN	care
at	IN	at
the	DT	the
Augusta	NP	Augusta
Victoria	NP	Victoria
Hospital	NP	Hospital
were	VBD	be
patients	NNS	patient
from	IN	from
Gaza	NP	Gaza
who	WP	who
needed	VBD	need
advanced	JJ	advanced
cancer	NN	cancer
treatment	NN	treatment
.	SENT	.
<p>
Dr.	NP	Dr.
Fadi	NP	Fadi
Atrash	NP	<unknown>
,	,	,
CEO	NN	CEO
of	IN	of
Augusta	NP	Augusta
Victoria	NP	Victoria
Hospital	NP	Hospital
.	SENT	.
<p>
Mick	NP	Mick
Krever/CNN	NP	<unknown>
<p>
"	''	"
We	PP	we
refused	VBD	refuse
to	TO	to
send	VB	send
them	PP	them
back	RB	back
,	,	,
"	''	"
the	DT	the
CEO	NN	CEO
of	IN	of
the	DT	the
hospital	NN	hospital
,	,	,
Dr.	NP	Dr.
Fadi	NP	Fadi
Atrash	NP	<unknown>
,	,	,
said	VBD	say
.	SENT	.
"	``	"
And	CC	and
we	PP	we
came	VBD	come
to	TO	to
an	DT	an
agreement	NN	agreement
that	IN	that
they	PP	they
are	VBP	be
still	RB	still
under	IN	under
treatment	NN	treatment
.	SENT	.
"	''	"
<p>
But	CC	but
Israeli	JJ	Israeli
authorities	NNS	authority
continued	VBD	continue
to	TO	to
put	VB	put
pressure	NN	pressure
on	IN	on
him	PP	him
,	,	,
he	PP	he
said	VBD	say
,	,	,
adding	VBG	add
that	IN	that
they	PP	they
were	VBD	be
now	RB	now
out	RB	out
of	IN	of
options	NNS	option
.	SENT	.
<p>
"	``	"
It	PP	it
'	POS	'
s	NNS	<unknown>
not	RB	not
our	PP$	our
call	NN	call
,	,	,
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
day	NN	day
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
really	RB	really
frustrating	JJ	frustrating
.	SENT	.
We	PP	we
have	VBP	have
not	RB	not
been	VBN	be
able	JJ	able
to	TO	to
help	VB	help
people	NNS	people
in	IN	in
Gaza	NP	Gaza
since	IN	since
the	DT	the
beginning	NN	beginning
of	IN	of
the	DT	the
war	NN	war
.	SENT	.
As	IN	as
doctors	NNS	doctor
,	,	,
this	DT	this
is	VBZ	be
our	PP$	our
daily	JJ	daily
feeling	NN	feeling
,	,	,
that	WDT	that
we	PP	we
are	VBP	be
not	RB	not
able	JJ	able
to	TO	to
do	VB	do
anything	NN	anything
,	,	,
"	''	"
Atrash	NP	<unknown>
said	VBD	say
.	SENT	.
<p>
Mohammed	NP	Mohammed
,	,	,
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
to	TO	to
use	VB	use
his	PP$	his
last	JJ	last
name	NN	name
due	JJ	due
to	TO	to
privacy	NN	privacy
concerns	NNS	concern
,	,	,
says	VBZ	say
he	PP	he
has	VBZ	have
been	VBN	be
separated	VBN	separate
from	IN	from
his	PP$	his
six	CD	six
children	NNS	child
since	IN	since
coming	VBG	come
to	TO	to
East	NP	East
Jerusalem	NP	Jerusalem
in	IN	in
late	JJ	late
September	NP	September
.	SENT	.
<p>
"	``	"
The	DT	the
one	CD	one
that	WDT	that
breaks	VBZ	break
my	PP$	my
heart	NN	heart
the	DT	the
most	JJS	most
is	VBZ	be
my	PP$	my
son	NN	son
Hamza	NP	Hamza
,	,	,
"	''	"
he	PP	he
said	VBD	say
,	,	,
explaining	VBG	explain
that	IN	that
the	DT	the
11-year-old	JJ	11-year-old
is	VBZ	be
blind	JJ	blind
.	SENT	.
<p>
"	''	"
I	NP	I
'	POS	'
m	NN	m
torn	VBN	tear
.	SENT	.
The	DT	the
only	RB	only
wish	VBP	wish
I	PP	I
have	VBP	have
in	IN	in
life	NN	life
is	VBZ	be
to	TO	to
go	VB	go
back	JJ	back
home	NN	home
.	SENT	.
I	PP	I
regret	VBP	regret
even	RB	even
coming	VBG	come
here	RB	here
for	IN	for
treatment	NN	treatment
.	SENT	.
I	PP	I
wish	VBP	wish
I	PP	I
could	MD	could
be	VB	be
with	IN	with
them	PP	them
,	,	,
because	IN	because
I	PP	I
know	VBP	know
how	WRB	how
they	PP	they
need	VBP	need
me	PP	me
.	SENT	.
"	''	"
<p>
In	IN	in
the	DT	the
crowded	JJ	crowded
room	NN	room
at	IN	at
Makassed	NP	<unknown>
Hospital	NP	Hospital
,	,	,
the	DT	the
women	NNS	woman
are	VBP	be
preparing	VBG	prepare
for	IN	for
the	DT	the
impending	JJ	impending
trip	NN	trip
they	PP	they
have	VBP	have
no	DT	no
choice	NN	choice
but	CC	but
to	TO	to
take	VB	take
.	SENT	.
Sweets	NNS	sweet
and	CC	and
snacks	NNS	snack
are	VBP	be
packed	VBN	pack
into	IN	into
the	DT	the
suitcases	NNS	suitcase
they	PP	they
will	MD	will
soon	RB	soon
drag	VB	drag
across	IN	across
the	DT	the
Kerem	NP	Kerem
Shalom	NP	Shalom
border	NN	border
crossing	NN	crossing
.	SENT	.
<p>
Al	NP	Al
Dabie	NP	<unknown>
,	,	,
the	DT	the
nurse	NN	nurse
,	,	,
says	VBZ	say
she	PP	she
wants	VBZ	want
to	TO	to
return	VB	return
.	SENT	.
She	NN	she
'	POS	'
s	NN	S
packed	VBD	pack
a	DT	a
bag	NN	bag
with	IN	with
her	PP$	her
daughter	NN	daughter
'	POS	'
s	JJ	<unknown>
favorite	JJ	favorite
candy	NN	candy
.	SENT	.
<p>
"	``	"
Whatever	WDT	whatever
God	NP	God
wants	VBZ	want
to	TO	to
happen	VB	happen
to	TO	to
us	PP	us
over	IN	over
there	EX	there
will	MD	will
happen	VB	happen
over	RP	over
here	RB	here
.	SENT	.
I	PP	I
do	VBP	do
n't	RB	n't
want	VB	want
to	TO	to
stay	VB	stay
here	RB	here
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
