<p>
Prime	NP	Prime
least	JJS	least
34,535	CD	@card@
people	NNS	people
have	VBP	have
been	VBN	be
killed	VBN	kill
and	CC	and
77,704	CD	@card@
injured	VBN	injure
in	IN	in
Gaza	NP	Gaza
since	IN	since
the	DT	the
war	NN	war
began	VBD	begin
,	,	,
according	VBG	accord
to	TO	to
the	DT	the
Gaza	NP	Gaza
Health	NP	Health
Ministry	NP	Ministry
,	,	,
which	WDT	which
does	VBZ	do
not	RB	not
distinguish	VB	distinguish
between	IN	between
civilians	NNS	civilian
and	CC	and
combatants	NNS	combatant
but	CC	but
says	VBZ	say
the	DT	the
majority	NN	majority
of	IN	of
the	DT	the
dead	JJ	dead
are	VBP	be
women	NNS	woman
and	CC	and
children	NNS	child
.	SENT	.
<p>
Israel	NP	Israel
estimates	VBZ	estimate
that	IN	that
about	RB	about
1,200	CD	@card@
people	NNS	people
were	VBD	be
killed	VBN	kill
in	IN	in
Hamas	NP	<unknown>
'	POS	'
s	JJ	<unknown>
Oct.	NP	Oct.
7	CD	@card@
attack	NN	attack
,	,	,
including	VBG	include
more	JJR	more
than	IN	than
300	CD	@card@
soldiers	NNS	soldier
,	,	,
and	CC	and
says	VBZ	say
263	CD	@card@
soldiers	NNS	soldier
have	VBP	have
been	VBN	be
killed	VBN	kill
since	IN	since
the	DT	the
launch	NN	launch
of	IN	of
its	PP$	its
military	JJ	military
operation	NN	operation
in	IN	in
Gaza	NP	Gaza
.	SENT	.
<h>
Here	RB	here
'	''	'
s	VBG	<unknown>
what	WP	what
to	TO	to
know	VB	know
<p>
"	``	"
We	PP	we
will	MD	will
enter	VB	enter
Rafah	NP	<unknown>
,	,	,
and	CC	and
we	PP	we
will	MD	will
eliminate	VB	eliminate
the	DT	the
Hamas	JJ	<unknown>
battalions	NNS	battalion
there	RB	there
--	:	--
with	IN	with
or	CC	or
without	IN	without
a	DT	a
deal	NN	deal
,	,	,
in	IN	in
order	NN	order
to	TO	to
achieve	VB	achieve
the	DT	the
total	JJ	total
victory	NN	victory
,	,	,
"	''	"
Netanyahu	NP	<unknown>
said	VBD	say
during	IN	during
a	DT	a
meeting	NN	meeting
with	IN	with
representatives	NNS	representative
of	IN	of
hostages	NNS	hostage
'	POS	'
and	CC	and
victims	NNS	victim
'	POS	'
families	NNS	family
in	IN	in
Jerusalem	NP	Jerusalem
.	SENT	.
<p>
More	JJR	more
than	IN	than
a	DT	a
million	CD	million
displaced	VBN	displace
civilians	NNS	civilian
have	VBP	have
sought	VBN	seek
refuge	NN	refuge
in	IN	in
Rafah	NP	<unknown>
in	IN	in
southern	JJ	southern
Gaza	NP	Gaza
;	:	;
Israel	NP	Israel
says	VBZ	say
it	PP	it
is	VBZ	be
a	DT	a
remaining	VBG	remain
Hamas	NN	<unknown>
stronghold	NN	stronghold
.	SENT	.
President	NP	President
Biden	NP	Biden
has	VBZ	have
said	VBN	say
the	DT	the
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
has	VBZ	have
a	DT	a
plan	NN	plan
to	TO	to
protect	VB	protect
civilians	NNS	civilian
.	SENT	.
<p>
Blinken	NP	<unknown>
and	CC	and
his	PP$	his
British	JJ	British
counterpart	NN	counterpart
,	,	,
Foreign	NP	Foreign
Secretary	NP	Secretary
David	NP	David
Cameron	NP	Cameron
,	,	,
said	VBD	say
there	EX	there
is	VBZ	be
a	DT	a
"	``	"
generous	JJ	generous
"	''	"
proposal	NN	proposal
before	IN	before
Hamas	NNS	<unknown>
for	IN	for
a	DT	a
cease-fire	NN	cease-fire
in	IN	in
Gaza	NP	Gaza
and	CC	and
the	DT	the
release	NN	release
of	IN	of
Israeli	JJ	Israeli
hostages	NNS	hostage
.	SENT	.
Blinken	NP	<unknown>
said	VBD	say
the	DT	the
deal	NN	deal
awaits	VBZ	await
a	DT	a
green	JJ	green
light	NN	light
from	IN	from
Hamas	NP	<unknown>
.	SENT	.
<p>
At	IN	at
least	JJS	least
34,535	CD	@card@
people	NNS	people
have	VBP	have
been	VBN	be
killed	VBN	kill
and	CC	and
77,704	CD	@card@
injured	VBN	injure
in	IN	in
Gaza	NP	Gaza
since	IN	since
the	DT	the
war	NN	war
began	VBD	begin
,	,	,
according	VBG	accord
to	TO	to
the	DT	the
Gaza	NP	Gaza
Health	NP	Health
Ministry	NP	Ministry
,	,	,
which	WDT	which
does	VBZ	do
not	RB	not
distinguish	VB	distinguish
between	IN	between
civilians	NNS	civilian
and	CC	and
combatants	NNS	combatant
but	CC	but
says	VBZ	say
the	DT	the
majority	NN	majority
of	IN	of
the	DT	the
dead	JJ	dead
are	VBP	be
women	NNS	woman
and	CC	and
children	NNS	child
.	SENT	.
<p>
Israel	NP	Israel
estimates	VBZ	estimate
that	IN	that
about	RB	about
1,200	CD	@card@
people	NNS	people
were	VBD	be
killed	VBN	kill
in	IN	in
Hamas	NP	<unknown>
'	POS	'
s	JJ	<unknown>
Oct.	NP	Oct.
7	CD	@card@
attack	NN	attack
,	,	,
including	VBG	include
more	JJR	more
than	IN	than
300	CD	@card@
soldiers	NNS	soldier
,	,	,
and	CC	and
says	VBZ	say
263	CD	@card@
soldiers	NNS	soldier
have	VBP	have
been	VBN	be
killed	VBN	kill
since	IN	since
the	DT	the
launch	NN	launch
of	IN	of
its	PP$	its
military	JJ	military
operation	NN	operation
in	IN	in
Gaza	NP	Gaza
.	SENT	.
