<p>
Two	CD	two
territory	NN	territory
and	CC	and
seek	VB	seek
safety	NN	safety
in	IN	in
the	DT	the
south	NN	south
,	,	,
"	''	"
where	WRB	where
conditions	NNS	condition
are	VBP	be
difficult	JJ	difficult
"	''	"
,	,	,
he	PP	he
added	VBD	add
.	SENT	.
<p>
The	DT	the
UN	NP	UN
says	VBZ	say
85	CD	@card@
percent	NN	percent
of	IN	of
Gaza	NP	Gaza
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
crowded	JJ	crowded
territory	NN	territory
was	VBD	be
safe	JJ	safe
,	,	,
as	IN	as
Israel	NP	Israel
has	VBZ	have
extended	VBN	extend
its	PP$	its
offensive	NN	offensive
from	IN	from
north	NN	north
to	TO	to
south	NN	south
.	SENT	.
<p>
The	DT	the
October	NP	October
7	CD	@card@
attack	NN	attack
was	VBD	be
the	DT	the
worst	JJS	bad
in	IN	in
Israeli	JJ	Israeli
history	NN	history
,	,	,
and	CC	and
the	DT	the
Gaza	NP	Gaza
war	NN	war
it	PP	it
unleashed	VBD	unleash
has	VBZ	have
been	VBN	be
the	DT	the
bloodiest	JJS	bloody
yet	RB	yet
in	IN	in
the	DT	the
long-blockaded	JJ	<unknown>
Palestinian	JJ	Palestinian
territory	NN	territory
of	IN	of
2.4	CD	@card@
million	CD	million
people	NNS	people
.	SENT	.
<p>
-	NN	<unknown>
'	POS	'
Palestinian	JJ	Palestinian
flag	NN	flag
,	,	,
identity	NN	identity
'	POS	'
-	NN	<unknown>
<p>
The	DT	the
Hamas	JJ	<unknown>
attack	NN	attack
resulted	VBN	result
in	IN	in
the	DT	the
deaths	NNS	death
of	IN	of
around	RB	around
1,140	CD	@card@
people	NNS	people
,	,	,
most	JJS	most
of	IN	of
them	PP	them
civilians	NNS	civilian
,	,	,
according	VBG	accord
to	TO	to
an	DT	an
AFP	NP	AFP
tally	NN	tally
based	VBN	base
on	IN	on
official	JJ	official
figures	NNS	figure
.	SENT	.
<h>
Our	PP$	our
News	NP	News
Network	NP	Network
<h>
Our	PP$	our
Partners	NNS	partner
<p>
A	DT	a
NOTE	NN	note
ABOUT	IN	about
RELEVANT	JJ	relevant
ADVERTISING	NP	ADVERTISING
:	:	:
We	PP	we
collect	VBP	collect
information	NN	information
about	IN	about
the	DT	the
content	JJ	content
(	(	(
including	VBG	include
ads	NNS	ad
)	)	)
you	PP	you
use	VBP	use
across	IN	across
this	DT	this
site	NN	site
and	CC	and
use	VB	use
it	PP	it
to	TO	to
make	VB	make
both	DT	both
advertising	NN	advertising
and	CC	and
content	VB	content
more	RBR	more
relevant	JJ	relevant
to	TO	to
you	PP	you
on	IN	on
our	PP$	our
network	NN	network
and	CC	and
other	JJ	other
sites	NNS	site
.	SENT	.
Find	VB	find
out	RP	out
more	JJR	more
about	IN	about
our	PP$	our
policy	NN	policy
and	CC	and
your	PP$	your
choices	NNS	choice
,	,	,
including	VBG	include
how	WRB	how
to	TO	to
opt-out.Sometimes	NN	<unknown>
our	PP$	our
articles	NNS	article
will	MD	will
try	VB	try
to	TO	to
help	VB	help
you	PP	you
find	VB	find
the	DT	the
right	JJ	right
product	NN	product
at	IN	at
the	DT	the
right	JJ	right
price	NN	price
.	SENT	.
We	PP	we
may	MD	may
receive	VB	receive
payment	NN	payment
from	IN	from
third	JJ	third
parties	NNS	party
for	IN	for
publishing	VBG	publish
this	DT	this
content	NN	content
or	CC	or
when	WRB	when
you	PP	you
make	VBP	make
a	DT	a
purchase	NN	purchase
through	IN	through
the	DT	the
links	NNS	link
on	IN	on
our	PP$	our
sites	NNS	site
.	SENT	.
