<h>
Thank	VB	thank
daughter	NN	daughter
remains	VBZ	remain
stuck	VBN	stick
in	IN	in
Gaza	NP	Gaza
,	,	,
and	CC	and
claimed	VBD	claim
that	IN	that
foreign	JJ	foreign
nationals	NNS	national
are	VBP	be
being	VBG	be
'	''	'
used	VBN	use
as	IN	as
a	DT	a
bargaining	NN	bargaining
chip	NN	chip
'	POS	'
.	SENT	.
The	DT	the
Foreign	NP	Foreign
Office	NP	Office
said	VBD	say
the	DT	the
temporary	JJ	temporary
closure	NN	closure
of	IN	of
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
pressing	VBG	press
for	IN	for
the	DT	the
key	JJ	key
border	NN	border
post	NN	post
to	TO	to
be	VB	be
reopened	VBN	reopen
.	SENT	.
<p>
Ms	NN	Ms
Ali-Faten	NNS	<unknown>
,	,	,
52	CD	@card@
,	,	,
said	VBD	say
she	PP	she
received	VBD	receive
a	DT	a
voice	NN	voice
note	NN	note
from	IN	from
her	PP$	her
daughter	NN	daughter
and	CC	and
a	DT	a
'	POS	'
one-minute	JJ	one-minute
phone	NN	phone
call	NN	call
'	''	'
explaining	VBG	explain
that	IN	that
foreign	JJ	foreign
nationals	NNS	national
trapped	VBN	trap
in	IN	in
Gaza	NP	Gaza
would	MD	would
not	RB	not
be	VB	be
leaving	VBG	leave
until	IN	until
the	DT	the
ambulances	NNS	ambulance
carrying	VBG	carry
the	DT	the
sick	JJ	sick
and	CC	and
injured	JJ	injured
left	VBN	leave
first	JJ	first
.	SENT	.
<p>
Ms	NN	Ms
Ali-Faten	NNS	<unknown>
said	VBD	say
she	PP	she
was	VBD	be
told	VBN	tell
Israeli	JJ	Israeli
authorities	NNS	authority
said	VBD	say
ambulances	NNS	ambulance
could	MD	could
leave	VB	leave
but	CC	but
would	MD	would
not	RB	not
be	VB	be
permitted	VBN	permit
back	RB	back
into	IN	into
Gaza	NP	Gaza
to	TO	to
prevent	VB	prevent
them	PP	them
from	IN	from
being	VBG	be
targeted	VBN	target
,	,	,
while	IN	while
Palestinian	JJ	Palestinian
authorities	NNS	authority
said	VBD	say
no	DT	no
foreign	JJ	foreign
nationals	NNS	national
would	MD	would
be	VB	be
allowed	VBN	allow
to	TO	to
leave	VB	leave
on	IN	on
Saturday	NP	Saturday
if	IN	if
the	DT	the
ambulances	NNS	ambulance
were	VBD	be
not	RB	not
permitted	VBN	permit
to	TO	to
return	VB	return
.	SENT	.
<p>
"	``	"
I	PP	I
know	VBP	know
the	DT	the
Israelis	NPS	Israelis
want	VBP	want
the	DT	the
foreign	JJ	foreign
nationals	NNS	national
out	IN	out
so	RB	so
it	PP	it
does	VBZ	do
n't	RB	n't
get	VB	get
too	RB	too
messy	JJ	messy
for	IN	for
them	PP	them
and	CC	and
they	PP	they
do	VBP	do
n't	RB	n't
have	VB	have
any	DT	any
international	JJ	international
entanglements	NNS	entanglement
and	CC	and
complaints	NNS	complaint
from	IN	from
other	JJ	other
countries	NNS	country
,	,	,
"	''	"
she	PP	she
said	VBD	say
.	SENT	.
"	''	"
And	CC	and
the	DT	the
Palestinians	NPS	Palestinians
are	VBP	be
saying	VBG	say
,	,	,
'	''	'
no	RB	no
,	,	,
we	PP	we
want	VBP	want
the	DT	the
ambulances	NNS	ambulance
to	TO	to
leave	VB	leave
,	,	,
deliver	VB	deliver
the	DT	the
sick	JJ	sick
and	CC	and
injured	VBN	injure
to	TO	to
the	DT	the
hospital	NN	hospital
and	CC	and
return	NN	return
to	TO	to
the	DT	the
other	JJ	other
civilians	NNS	civilian
'	POS	'
.	SENT	.
<p>
"	''	"
But	CC	but
Israelis	NNS	Israeli
do	VBP	do
n't	RB	n't
want	VB	want
the	DT	the
ambulances	NNS	ambulance
to	TO	to
return	VB	return
,	,	,
so	IN	so
I	NP	I
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
middle	NN	middle
of	IN	of
this	DT	this
disagreement	NN	disagreement
.	SENT	.
"	``	"
Ms	NN	Ms
Ali-Faten	NN	<unknown>
said	VBD	say
'	''	'
every	DT	every
single	JJ	single
day	NN	day
has	VBZ	have
been	VBN	be
a	DT	a
living	JJ	living
nightmare	NN	nightmare
'	''	'
and	CC	and
her	PP$	her
daughter	NN	daughter
sounded	VBD	sound
'	''	'
so	RB	so
deflated	VBN	deflate
'	''	'
upon	IN	upon
hearing	VBG	hear
the	DT	the
news	NN	news
they	PP	they
would	MD	would
not	RB	not
be	VB	be
able	JJ	able
to	TO	to
leave	VB	leave
Gaza	NP	Gaza
.	SENT	.
<p>
Ms	NN	Ms
Wandawi	NP	<unknown>
was	VBD	be
'	POS	'
so	RB	so
deflated	VBN	deflate
'	''	'
when	WRB	when
she	PP	she
learned	VBD	learn
she	PP	she
could	MD	could
n't	RB	n't
travel	VB	travel
through	IN	through
the	DT	the
border	NN	border
(	(	(
Image	NN	image
:	:	:
PA	NN	pa
)	)	)
<p>
"	``	"
When	WRB	when
I	PP	I
saw	VBD	see
that	IN	that
her	PP$	her
name	NN	name
on	IN	on
the	DT	the
list	NN	list
this	DT	this
morning	NN	morning
I	PP	I
was	VBD	be
absolutely	RB	absolutely
ecstatic	JJ	ecstatic
,	,	,
"	''	"
she	PP	she
said	VBD	say
.	SENT	.
"	''	"
I	PP	I
thought	VBD	think
,	,	,
this	DT	this
is	VBZ	be
the	DT	the
end	NN	end
of	IN	of
the	DT	the
nightmare	NN	nightmare
,	,	,
I	PP	I
'	POS	'
m	NN	m
reaching	VBG	reach
the	DT	the
end	NN	end
of	IN	of
this	DT	this
chapter	NN	chapter
.	SENT	.
<p>
"	``	"
She	PP	she
(	(	(
Ms	NN	Ms
Wandawi	NP	<unknown>
)	)	)
called	VBD	call
me	PP	me
,	,	,
she	PP	she
could	MD	could
n't	RB	n't
get	VB	get
through	RP	through
properly	RB	properly
so	IN	so
she	PP	she
sent	VBD	send
me	PP	me
a	DT	a
voice	NN	voice
message	NN	message
and	CC	and
her	PP$	her
voice	NN	voice
was	VBD	be
just	RB	just
so	RB	so
deflated	VBN	deflate
.	SENT	.
She	PP	she
said	VBD	say
,	,	,
'	''	'
we	PP	we
'	POS	'
re	NN	re
back	RB	back
home	RB	home
now	RB	now
,	,	,
we	PP	we
were	VBD	be
n't	RB	n't
allowed	VBN	allow
to	TO	to
leave	VB	leave
and	CC	and
this	DT	this
is	VBZ	be
the	DT	the
reason	NN	reason
why	WRB	why
'	POS	'
.	SENT	.
<p>
"	``	"
It	PP	it
just	RB	just
continues	VBZ	continue
the	DT	the
turmoil	NN	turmoil
and	CC	and
the	DT	the
horror	NN	horror
that	IN	that
we	PP	we
'	''	'
re	IN	re
facing	VBG	face
.	SENT	.
"	''	"
She	PP	she
added	VBD	add
that	IN	that
it	PP	it
is	VBZ	be
'	POS	'
very	RB	very
painful	JJ	painful
to	TO	to
see	VB	see
footage	NN	footage
emerging	VBG	emerge
from	IN	from
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
I	PP	I
see	VBP	see
the	DT	the
loss	NN	loss
of	IN	of
life	NN	life
and	CC	and
it	PP	it
'	POS	'
s	NN	S
so	IN	so
many	JJ	many
children	NNS	child
and	CC	and
families	NNS	family
just	RB	just
losing	VBG	lose
their	PP$	their
lives	NNS	life
indiscriminately	RB	indiscriminately
,	,	,
"	''	"
she	PP	she
said	VBD	say
.	SENT	.
"	``	"
My	PP$	my
daughter	NN	daughter
and	CC	and
her	PP$	her
family	NN	family
are	VBP	be
in	IN	in
that	DT	that
location	NN	location
so	IN	so
it	PP	it
'	POS	'
s	NN	S
very	RB	very
painful	JJ	painful
to	TO	to
watch	VB	watch
because	IN	because
you	PP	you
kind	RB	kind
of	IN	of
feel	VB	feel
it	PP	it
.	SENT	.
<p>
"	''	"
As	IN	as
a	DT	a
parent	NN	parent
,	,	,
you	PP	you
know	VBP	know
your	PP$	your
child	NN	child
is	VBZ	be
amongst	IN	amongst
those	DT	those
that	WDT	that
are	VBP	be
being	VBG	be
bombed	VBN	bomb
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
very	RB	very
frustrating	JJ	frustrating
that	IN	that
they	PP	they
'	POS	'
re	NN	re
kind	NN	kind
of	IN	of
caught	VBN	catch
in	IN	in
the	DT	the
middle	NN	middle
.	SENT	.
<p>
"	``	"
They	PP	they
'	POS	'
re	NN	re
kind	NN	kind
of	IN	of
pawns	NNS	pawn
now	RB	now
really	RB	really
,	,	,
are	VBP	be
n't	RB	n't
they	PP	they
?	SENT	?
"	``	"
Ms	NN	Ms
Ali-Faten	NN	<unknown>
said	VBD	say
she	PP	she
believes	VBZ	believe
the	DT	the
Foreign	JJ	foreign
Office	NN	office
is	VBZ	be
'	''	'
not	RB	not
doing	VBG	do
enough	RB	enough
to	TO	to
advocate	VB	advocate
for	IN	for
the	DT	the
citizens	NNS	citizen
trapped	VBN	trap
in	IN	in
Gaza	NP	Gaza
"	''	"
and	CC	and
needs	VBZ	need
to	TO	to
"	``	"
do	VB	do
more	RBR	more
to	TO	to
be	VB	be
a	DT	a
part	NN	part
of	IN	of
the	DT	the
discussion	NN	discussion
and	CC	and
the	DT	the
mediation	NN	mediation
'	POS	'
.	SENT	.
<p>
"	``	"
It	PP	it
'	POS	'
s	NN	S
not	RB	not
good	JJ	good
enough	RB	enough
for	IN	for
them	PP	them
to	TO	to
say	VB	say
,	,	,
'	''	'
oh	UH	oh
we	PP	we
'	POS	'
ve	NN	ve
just	RB	just
passed	VBD	pass
their	PP$	their
names	NNS	name
on	RB	on
,	,	,
there	EX	there
'	''	'
s	NN	S
nothing	NN	nothing
further	RBR	further
we	PP	we
can	MD	can
do	VB	do
'	''	'
,	,	,
which	WDT	which
is	VBZ	be
what	WP	what
I	PP	I
'	POS	'
m	NN	m
told	VBD	tell
every	DT	every
time	NN	time
I	PP	I
call	VBP	call
the	DT	the
FCDO	NP	<unknown>
,	,	,
"	''	"
she	PP	she
said	VBD	say
.	SENT	.
"	``	"
I	PP	I
do	VBP	do
n't	RB	n't
believe	VB	believe
that	IN	that
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
more	RBR	more
instrumental	JJ	instrumental
in	IN	in
getting	VBG	get
the	DT	the
citizens	NNS	citizen
out	RP	out
.	SENT	.
<p>
"	``	"
Just	RB	just
passing	VBG	pass
the	DT	the
list	NN	list
of	IN	of
names	NNS	name
,	,	,
I	PP	I
'	POS	'
m	NN	m
sorry	RB	sorry
,	,	,
that	WDT	that
does	VBZ	do
n't	RB	n't
cut	VB	cut
it	PP	it
as	IN	as
a	DT	a
government	NN	government
.	SENT	.
"	``	"
Ms	NN	Ms
Ali-Faten	NN	<unknown>
said	VBD	say
if	IN	if
anything	NN	anything
happens	VBZ	happen
to	TO	to
her	PP$	her
family	NN	family
members	NNS	member
,	,	,
the	DT	the
Government	NN	government
would	MD	would
'	''	'
carry	VBP	carry
that	DT	that
responsibility	NN	responsibility
'	POS	'
.	SENT	.
<p>
"	''	"
Further	RBR	further
than	IN	than
passing	VBG	pass
on	IN	on
their	PP$	their
names	NNS	name
,	,	,
they	PP	they
are	VBP	be
doing	VBG	do
nothing	NN	nothing
for	IN	for
the	DT	the
British	JJ	British
nationals	NNS	national
that	WDT	that
are	VBP	be
getting	VBG	get
bombed	VBN	bomb
every	DT	every
single	JJ	single
day	NN	day
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
acceptable	JJ	acceptable
,	,	,
"	''	"
she	PP	she
said	VBD	say
.	SENT	.
A	DT	a
spokesperson	NN	spokesperson
from	IN	from
the	DT	the
Foreign	NP	Foreign
,	,	,
Commonwealth	NP	Commonwealth
and	CC	and
Development	NP	Development
Office	NP	Office
(	(	(
FCDO	NP	<unknown>
)	)	)
said	VBD	say
:	:	:
"	``	"
We	PP	we
are	VBP	be
disappointed	VBN	disappoint
that	IN	that
the	DT	the
Rafah	NP	<unknown>
crossing	NN	crossing
has	VBZ	have
been	VBN	be
temporarily	RB	temporarily
closed	VBN	close
today	NN	today
.	SENT	.
<p>
"	``	"
This	DT	this
continues	VBZ	continue
to	TO	to
be	VB	be
a	DT	a
complex	JJ	complex
and	CC	and
challenging	JJ	challenging
situation	NN	situation
and	CC	and
we	PP	we
are	VBP	be
using	VBG	use
all	DT	all
diplomatic	JJ	diplomatic
channels	NNS	channel
to	TO	to
press	VB	press
for	IN	for
its	PP$	its
reopening	VBG	reopen
in	IN	in
coordination	NN	coordination
with	IN	with
our	PP$	our
international	JJ	international
partners	NNS	partner
.	SENT	.
We	PP	we
remain	VBP	remain
in	IN	in
contact	NN	contact
with	IN	with
British	JJ	British
Nationals	NNS	national
in	IN	in
the	DT	the
region	NN	region
to	TO	to
provide	VB	provide
them	PP	them
with	IN	with
the	DT	the
latest	JJS	late
information	NN	information
.	SENT	.
It	PP	it
is	VBZ	be
vital	JJ	vital
that	IN	that
the	DT	the
safe	JJ	safe
passage	NN	passage
of	IN	of
people	NNS	people
,	,	,
including	VBG	include
all	DT	all
foreign	JJ	foreign
nationals	NNS	national
,	,	,
and	CC	and
humanitarian	JJ	humanitarian
aid	NN	aid
can	MD	can
continue	VB	continue
.	SENT	.
"	''	"
<p>
Story	NP	Story
Saved	VBD	save
<p>
You	PP	you
can	MD	can
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
user	NN	user
icon	NN	icon
in	IN	in
the	DT	the
top	JJ	top
right	NN	right
.	SENT	.
