<p>
Prime	NP	Prime
an	DT	an
indication	NN	indication
that	IN	that
there	EX	there
is	VBZ	be
a	DT	a
shift	NN	shift
in	IN	in
the	DT	the
public	NN	public
'	POS	'
s	JJ	<unknown>
attitude	NN	attitude
toward	IN	toward
Hamas	NN	<unknown>
,	,	,
"	''	"
an	DT	an
Israeli	JJ	Israeli
source	NN	source
said	VBD	say
.	SENT	.
Additionally	RB	additionally
,	,	,
officials	NNS	official
say	VBP	say
the	DT	the
fact	NN	fact
that	IN	that
protests	NNS	protest
have	VBP	have
been	VBN	be
ongoing	JJ	ongoing
for	IN	for
48	CD	@card@
hours	NNS	hour
shows	VBZ	show
they	PP	they
are	VBP	be
indeed	RB	indeed
authentic	JJ	authentic
.	SENT	.
<p>
The	DT	the
protests	NNS	protest
themselves	PP	themselves
,	,	,
according	VBG	accord
to	TO	to
Israeli	JJ	Israeli
officials	NNS	official
,	,	,
began	VBD	begin
spontaneously	RB	spontaneously
.	SENT	.
It	PP	it
is	VBZ	be
believed	VBN	believe
that	IN	that
the	DT	the
families	NNS	family
from	IN	from
Beit	NP	Beit
Lahiya	NP	<unknown>
,	,	,
whose	WP$	whose
relatives	NNS	relative
were	VBD	be
hit	VBN	hit
by	IN	by
Israeli	JJ	Israeli
airstrikes	NNS	airstrike
,	,	,
were	VBD	be
the	DT	the
ones	NNS	one
who	WP	who
started	VBD	start
them	PP	them
.	SENT	.
<h>
This	DT	this
followed	VBD	follow
a	DT	a
protest	NN	protest
dubbed	VBN	dub
"	``	"
Intifada	NP	Intifada
of	IN	of
the	DT	the
North	JJ	North
,	,	,
"	''	"
which	WDT	which
took	VBD	take
place	NN	place
in	IN	in
Beit	NP	Beit
Lahiya	NP	<unknown>
,	,	,
and	CC	and
saw	VBD	see
hundreds	NNS	hundred
of	IN	of
participants	NNS	participant
,	,	,
shouting	VBG	shout
"	``	"
Hamas	NN	<unknown>
out	RP	out
!	SENT	!
"	''	"
<p>
By	IN	by
OHAD	NP	<unknown>
MERLIN	NN	merlin
,	,	,
JERUSALEM	NP	Jerusalem
POST	NN	post
STAFF	NN	staff
Palestinians	NNS	Palestinian
attend	VBP	attend
a	DT	a
rally	NN	rally
calling	VBG	call
for	IN	for
an	DT	an
end	NN	end
to	TO	to
the	DT	the
war	NN	war
,	,	,
in	IN	in
Beit	NP	Beit
Lahia	NP	<unknown>
,	,	,
in	IN	in
the	DT	the
northern	JJ	northern
Gaza	NP	Gaza
Strip	NP	Strip
,	,	,
on	IN	on
March	NP	March
25	CD	@card@
,	,	,
2025	CD	@card@
.	SENT	.
(	(	(
photo	JJ	photo
credit	NN	credit
:	:	:
BASHAR	NP	<unknown>
TALEB/AFP	NP	<unknown>
VIA	IN	via
GETTY	NP	Getty
IMAGES	NNS	image
)	)	)
<p>
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
Gaza	NP	Gaza
Strip	NP	Strip
in	IN	in
a	DT	a
statement	NN	statement
on	IN	on
Wednesday	NP	Wednesday
afternoon	NN	afternoon
,	,	,
warning	VBG	warn
that	IN	that
demanding	VBG	demand
the	DT	the
removal	NN	removal
of	IN	of
Hamas	NN	<unknown>
and	CC	and
release	NN	release
of	IN	of
all	DT	all
hostages	NNS	hostage
is	VBZ	be
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
stop	VB	stop
the	DT	the
war	NN	war
.	SENT	.
<p>
"	``	"
The	DT	the
IDF	NP	IDF
will	MD	will
soon	RB	soon
operate	VB	operate
forcefully	RB	forcefully
in	IN	in
additional	JJ	additional
areas	NNS	area
in	IN	in
Gaza	NP	Gaza
and	CC	and
you	PP	you
will	MD	will
be	VB	be
required	VBN	require
to	TO	to
evacuate	VB	evacuate
and	CC	and
lose	VB	lose
more	JJR	more
and	CC	and
more	JJR	more
territory	NN	territory
.	SENT	.
The	DT	the
plans	NNS	plan
are	VBP	be
already	RB	already
ready	JJ	ready
and	CC	and
approved	VBN	approve
,	,	,
"	''	"
Katz	NP	Katz
warned	VBD	warn
.	SENT	.
<p>
"	``	"
Learn	VB	learn
from	IN	from
the	DT	the
residents	NNS	resident
of	IN	of
Beit	NP	Beit
Lahiya	NP	<unknown>
:	:	:
Demand	VBP	demand
the	DT	the
removal	NN	removal
of	IN	of
Hamas	NP	<unknown>
from	IN	from
Gaza	NP	Gaza
and	CC	and
the	DT	the
immediate	JJ	immediate
release	NN	release
of	IN	of
all	DT	all
Israeli	JJ	Israeli
hostages	NNS	hostage
-	NN	<unknown>
this	DT	this
is	VBZ	be
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
stop	VB	stop
the	DT	the
war	NN	war
,	,	,
"	''	"
he	PP	he
added	VBD	add
.	SENT	.
<h>
UAE	NP	UAE
President	NP	President
and	CC	and
US	NP	US
President	NP	President
discussed	VBD	discuss
in	IN	in
a	DT	a
phone	NN	phone
call	NN	call
efforts	NNS	effort
for	IN	for
reaching	VBG	reach
a	DT	a
ceasefire	NN	ceasefire
in	IN	in
Gaza	NP	Gaza
.	SENT	.
<p>
United	NP	United
Arab	NP	Arab
Emirates	NPS	Emirates
President	NP	President
Sheikh	NP	Sheikh
Mohammed	NP	Mohammed
bin	NN	bin
Zayed	NP	Zayed
Al	NP	Al
Nahyan	NP	<unknown>
and	CC	and
US	NP	US
President	NP	President
Donald	NP	Donald
Trump	NP	Trump
discussed	VBD	discuss
in	IN	in
a	DT	a
phone	NN	phone
call	NN	call
efforts	NNS	effort
for	IN	for
reaching	VBG	reach
a	DT	a
ceasefire	NN	ceasefire
in	IN	in
Gaza	NP	Gaza
,	,	,
Emirati	NP	<unknown>
state	NN	state
news	NN	news
agency	NN	agency
WAM	NP	WAM
reported	VBD	report
on	IN	on
Tuesday	NP	Tuesday
,	,	,
as	IN	as
Israel	NP	Israel
resumed	VBD	resume
its	PP$	its
military	JJ	military
offensive	NN	offensive
in	IN	in
the	DT	the
enclave	NN	enclave
last	JJ	last
week	NN	week
.	SENT	.
