<p>
Donald	NP	Donald
peace	NN	peace
if	IN	if
there	EX	there
is	VBZ	be
no	DT	no
entity	NN	entity
which	WDT	which
will	MD	will
pursue	VB	pursue
justice	NN	justice
for	IN	for
victims	NNS	victim
of	IN	of
egregious	JJ	egregious
crimes	NNS	crime
.	SENT	.
<p>
"	``	"
There	EX	there
can	MD	can
not	RB	not
be	VB	be
impunity	NN	impunity
for	IN	for
our	PP$	our
allies	NNS	ally
.	SENT	.
<p>
"	''	"
Even	RB	even
now	RB	now
,	,	,
the	DT	the
court	NN	court
is	VBZ	be
working	VBG	work
on	IN	on
files	NNS	file
to	TO	to
bring	VB	bring
yet	RB	yet
more	JJR	more
members	NNS	member
of	IN	of
Hamas	NN	<unknown>
to	TO	to
trial	NN	trial
for	IN	for
the	DT	the
atrocities	NNS	atrocity
that	WDT	that
took	VBD	take
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
this	DT	this
painful	JJ	painful
work	NN	work
by	IN	by
Israeli	JJ	Israeli
lawyers	NNS	lawyer
for	IN	for
the	DT	the
families	NNS	family
of	IN	of
the	DT	the
hostages	NNS	hostage
and	CC	and
the	DT	the
families	NNS	family
of	IN	of
the	DT	the
Israeli	JJ	Israeli
dead	NN	dead
.	SENT	.
<p>
"	``	"
Work	NN	work
continues	VBZ	continue
also	RB	also
on	IN	on
the	DT	the
investigation	NN	investigation
of	IN	of
potential	JJ	potential
war	NN	war
crimes	NNS	crime
in	IN	in
Gaza	NP	Gaza
.	SENT	.
<p>
"	''	"
Does	VBZ	do
the	DT	the
Government	NN	government
accept	VBP	accept
that	IN	that
this	DT	this
new	JJ	new
executive	JJ	executive
order	NN	order
attacks	VBZ	attack
the	DT	the
fundamentals	NNS	fundamental
of	IN	of
the	DT	the
court	NN	court
and	CC	and
its	PP$	its
functioning	NN	functioning
?	SENT	?
<p>
"	''	"
And	CC	and
will	MD	will
the	DT	the
Government	NN	government
inform	VB	inform
the	DT	the
United	NP	United
States	NPS	States
administration	NN	administration
,	,	,
in	IN	in
these	DT	these
contracts	NNS	contract
that	IN	that
it	PP	it
has	VBZ	have
,	,	,
that	DT	that
Article	NP	Article
70	CD	@card@
of	IN	of
the	DT	the
Rome	NP	Rome
Statute	NP	Statute
forbids	VBZ	forbid
the	DT	the
obstruction	NN	obstruction
of	IN	of
justice	NN	justice
?	SENT	?
<p>
"	``	"
There	EX	there
can	MD	can
be	VB	be
no	RB	no
impeding	VBG	impede
of	IN	of
any	DT	any
officer	NN	officer
of	IN	of
the	DT	the
court	NN	court
in	IN	in
carrying	VBG	carry
out	RP	out
their	PP$	their
duties	NNS	duty
,	,	,
and	CC	and
arrest	NN	arrest
warrants	NNS	warrant
can	MD	can
follow	VB	follow
.	SENT	.
<p>
"	''	"
Will	MD	will
the	DT	the
Government	NN	government
advise	VB	advise
the	DT	the
president	NN	president
of	IN	of
the	DT	the
risk	NN	risk
he	PP	he
faces	VBZ	face
of	IN	of
an	DT	an
arrest	NN	arrest
warrant	NN	warrant
being	VBG	be
issued	VBN	issue
for	IN	for
him	PP	him
?	SENT	?
"	''	"
<p>
Mr	NP	Mr
Trump	NP	Trump
signed	VBD	sign
the	DT	the
executive	JJ	executive
order	NN	order
to	TO	to
impose	VB	impose
sanctions	NNS	sanction
after	IN	after
The	DT	the
Hague	NP	Hague
'	POS	'
s	JJ	<unknown>
investigations	NNS	investigation
into	IN	into
Israel	NP	Israel
in	IN	in
its	PP$	its
war	NN	war
with	IN	with
Hamas	NP	<unknown>
.	SENT	.
<p>
In	IN	in
November	NP	November
,	,	,
judges	NNS	judge
at	IN	at
the	DT	the
ICC	NP	ICC
issued	VBD	issue
an	DT	an
arrest	NN	arrest
warrant	NN	warrant
for	IN	for
Israeli	JJ	Israeli
prime	JJ	prime
minister	NN	minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
and	CC	and
former	JJ	former
Israeli	JJ	Israeli
defence	NN	defence
minister	NN	minister
Yoav	NP	<unknown>
Gallant	NN	gallant
,	,	,
as	RB	as
well	RB	well
as	IN	as
Hamas	JJ	<unknown>
military	NN	military
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
ICC	NP	ICC
panel	NN	panel
which	WDT	which
reviewed	VBD	review
the	DT	the
evidence	NN	evidence
used	VBN	use
by	IN	by
the	DT	the
prosecutor	NN	prosecutor
'	POS	'
s	JJ	<unknown>
office	NN	office
to	TO	to
apply	VB	apply
for	IN	for
warrants	NNS	warrant
and	CC	and
helped	VBD	help
assess	VB	assess
whether	IN	whether
thresholds	NNS	threshold
for	IN	for
evidence	NN	evidence
were	VBD	be
met	VBN	meet
.	SENT	.
<p>
Prosecutors	NNS	prosecutor
then	RB	then
applied	VBN	apply
for	IN	for
the	DT	the
warrants	NNS	warrant
and	CC	and
they	PP	they
were	VBD	be
issued	VBN	issue
by	IN	by
the	DT	the
court	NN	court
.	SENT	.
<p>
Human	JJ	human
rights	NNS	right
campaigner	NN	campaigner
and	CC	and
independent	JJ	independent
crossbench	NN	crossbench
peer	NN	peer
Lord	NP	Lord
Alton	NP	Alton
of	IN	of
Liverpool	NP	Liverpool
urged	VBD	urge
the	DT	the
Government	NN	government
to	TO	to
"	``	"
protest	VB	protest
in	IN	in
the	DT	the
strongest	JJS	strong
possible	JJ	possible
terms	NNS	term
"	''	"
that	IN	that
Lady	NP	Lady
Kennedy	NP	Kennedy
has	VBZ	have
been	VBN	be
"	``	"
threatened	VBN	threaten
with	IN	with
visa	NN	visa
restrictions	NNS	restriction
and	CC	and
potential	JJ	potential
fines	NNS	fine
for	IN	for
dealing	VBG	deal
with	IN	with
clients	NNS	client
who	WP	who
are	VBP	be
a	DT	a
part	NN	part
of	IN	of
the	DT	the
process	NN	process
of	IN	of
the	DT	the
International	NP	International
Criminal	NP	Criminal
Court	NP	Court
"	''	"
.	SENT	.
<p>
Responding	VBG	respond
,	,	,
Foreign	NP	Foreign
Office	NP	Office
minister	NN	minister
Lord	NP	Lord
Collins	NP	Collins
of	IN	of
Highbury	NP	<unknown>
said	VBD	say
:	:	:
"	``	"
The	DT	the
Government	NN	government
has	VBZ	have
repeatedly	RB	repeatedly
expressed	VBN	express
its	PP$	its
support	NN	support
for	IN	for
the	DT	the
independence	NN	independence
of	IN	of
the	DT	the
International	NP	International
Criminal	NP	Criminal
Court	NP	Court
,	,	,
including	VBG	include
most	RBS	most
recently	RB	recently
last	JJ	last
week	NN	week
by	IN	by
joining	VBG	join
a	DT	a
statement	NN	statement
together	RB	together
with	IN	with
70	CD	@card@
other	JJ	other
States	NP	States
Parties	NNS	party
.	SENT	.
<p>
"	''	"
Imposing	VBG	impose
sanctions	NNS	sanction
against	IN	against
ICC	NP	ICC
officials	NNS	official
impedes	VBZ	impede
the	DT	the
court	NN	court
'	POS	'
s	JJ	<unknown>
ability	NN	ability
to	TO	to
carry	VB	carry
out	RP	out
its	PP$	its
important	JJ	important
work	NN	work
investigating	VBG	investigate
and	CC	and
prosecuting	VBG	prosecute
the	DT	the
most	RBS	most
serious	JJ	serious
crimes	NNS	crime
of	IN	of
international	JJ	international
concern	NN	concern
.	SENT	.
<p>
"	``	"
We	PP	we
are	VBP	be
in	IN	in
contact	NN	contact
with	IN	with
the	DT	the
US	NP	US
administration	NN	administration
and	CC	and
British	JJ	British
nationals	NNS	national
employed	VBN	employ
by	IN	by
the	DT	the
ICC	NP	ICC
to	TO	to
understand	VB	understand
the	DT	the
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
:	:	:
"	``	"
Successive	JJ	successive
UK	NP	UK
and	CC	and
US	NP	US
administrations	NNS	administration
have	VBP	have
taken	VBN	take
a	DT	a
different	JJ	different
view	NN	view
on	IN	on
the	DT	the
ICC	NP	ICC
.	SENT	.
<p>
"	``	"
The	DT	the
UK	NP	UK
is	VBZ	be
a	DT	a
signatory	NN	signatory
to	TO	to
the	DT	the
Rome	NP	Rome
Statute	NP	Statute
,	,	,
the	DT	the
US	NP	US
are	VBP	be
not	RB	not
.	SENT	.
<p>
"	``	"
The	DT	the
UK	NP	UK
supports	VBZ	support
fully	RB	fully
the	DT	the
independence	NN	independence
of	IN	of
the	DT	the
ICC	NP	ICC
and	CC	and
we	PP	we
do	VBP	do
not	RB	not
support	VB	support
sanctioning	VBG	sanction
individual	JJ	individual
court	NN	court
officials	NNS	official
.	SENT	.
<p>
"	``	"
Our	PP$	our
focus	NN	focus
remains	VBZ	remain
on	IN	on
ensuring	VBG	ensure
the	DT	the
ceasefire	NN	ceasefire
can	MD	can
be	VB	be
sustained	VBN	sustain
and	CC	and
a	DT	a
surge	NN	surge
of	IN	of
vital	JJ	vital
aid	NN	aid
can	MD	can
reach	VB	reach
those	DT	those
most	JJS	most
in	IN	in
need	NN	need
in	IN	in
Gaza	NP	Gaza
and	CC	and
that	IN	that
all	DT	all
remaining	VBG	remain
hostages	NNS	hostage
are	VBP	be
released	VBN	release
and	CC	and
reunited	VBN	reunite
with	IN	with
their	PP$	their
families	NNS	family
.	SENT	.
<p>
"	``	"
That	RB	that
'	''	'
s	VBG	<unknown>
our	PP$	our
goal	NN	goal
and	CC	and
we	PP	we
are	VBP	be
working	VBG	work
with	IN	with
the	DT	the
US	NP	US
at	IN	at
all	DT	all
levels	NNS	level
on	IN	on
that	IN	that
and	CC	and
we	PP	we
will	MD	will
continue	VB	continue
to	TO	to
do	VB	do
so	RB	so
.	SENT	.
"	''	"
<p>
Former	JJ	former
deputy	JJ	deputy
High	NP	High
Court	NP	Court
judge	NN	judge
Lord	NP	Lord
Thomas	NP	Thomas
of	IN	of
Gresford	NP	<unknown>
said	VBD	say
that	IN	that
the	DT	the
forcible	JJ	forcible
transfer	NN	transfer
of	IN	of
the	DT	the
population	NN	population
of	IN	of
Gaza	NP	Gaza
,	,	,
under	IN	under
Mr	NP	Mr
Trump	NP	Trump
'	POS	'
s	NN	S
plan	NN	plan
,	,	,
would	MD	would
be	VB	be
a	DT	a
crime	NN	crime
against	IN	against
humanity	NN	humanity
under	IN	under
Article	NP	Article
7.1(d)	NP	<unknown>
of	IN	of
the	DT	the
Rome	NP	Rome
Statute	NP	Statute
of	IN	of
the	DT	the
ICC	NP	ICC
.	SENT	.
<p>
The	DT	the
Liberal	NP	Liberal
Democrat	NP	Democrat
peer	NN	peer
added	VBD	add
that	IN	that
,	,	,
under	IN	under
Section	NP	Section
2	CD	@card@
of	IN	of
the	DT	the
UK	NP	UK
'	POS	'
s	NN	S
International	NP	International
Criminal	NP	Criminal
Court	NP	Court
Act	NP	Act
2001	CD	@card@
,	,	,
the	DT	the
Attorney	NP	Attorney
General	NP	General
"	``	"
has	VBZ	have
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
the	DT	the
President	NP	President
issued	VBD	issue
by	IN	by
the	DT	the
ICC	NP	ICC
"	''	"
.	SENT	.
<p>
He	PP	he
claimed	VBD	claim
that	IN	that
this	DT	this
would	MD	would
mean	VB	mean
"	``	"
no	DT	no
more	JJR	more
golf	NN	golf
for	IN	for
the	DT	the
President	NP	President
at	IN	at
Balmedie	NP	<unknown>
and	CC	and
Turnberry	NP	Turnberry
and	CC	and
certainly	RB	certainly
no	DT	no
more	JJR	more
cups	NNS	cup
of	IN	of
tea	NN	tea
and	CC	and
parades	NNS	parade
with	IN	with
our	PP$	our
good	JJ	good
King	NP	King
Charles	NP	Charles
"	''	"
.	SENT	.
<p>
The	DT	the
UK	NP	UK
Government	NP	Government
has	VBZ	have
been	VBN	be
clear	JJ	clear
that	IN	that
Palestinians	NPS	Palestinians
must	MD	must
be	VB	be
allowed	VBN	allow
to	TO	to
return	VB	return
to	TO	to
their	PP$	their
homes	NNS	home
and	CC	and
rebuild	VB	rebuild
Gaza	NP	Gaza
,	,	,
and	CC	and
that	IN	that
it	PP	it
would	MD	would
oppose	VB	oppose
any	DT	any
effort	NN	effort
to	TO	to
move	VB	move
them	PP	them
to	TO	to
neighbouring	VBG	neighbour
countries	NNS	country
against	IN	against
their	PP$	their
will	NN	will
.	SENT	.
