<p>
Donald	NP	Donald
East	NP	East
"	''	"
where	WRB	where
"	``	"
the	DT	the
world	NN	world
'	POS	'
s	NN	S
people	NNS	people
"	``	"
could	MD	could
live	VB	live
there	RB	there
,	,	,
echoing	VBG	echo
the	DT	the
previous	JJ	previous
sentiments	NNS	sentiment
of	IN	of
his	PP$	his
son-in-law	NN	son-in-law
Jared	NP	Jared
Kushner	NP	Kushner
,	,	,
who	WP	who
said	VBD	say
Gaza	NP	Gaza
had	VBD	have
very	RB	very
valuable	JJ	valuable
"	''	"
waterfront	NN	waterfront
property	NN	property
"	''	"
.	SENT	.
<p>
Trump	NP	Trump
gave	VBD	give
a	DT	a
vague	JJ	vague
answer	NN	answer
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
solution	NN	solution
.	SENT	.
Asked	VBN	ask
if	IN	if
his	PP$	his
view	NN	view
that	IN	that
Palestinians	NPS	Palestinians
should	MD	should
be	VB	be
relocated	VBN	relocate
from	IN	from
Gaza	NP	Gaza
was	VBD	be
a	DT	a
sign	NN	sign
that	IN	that
he	PP	he
was	VBD	be
against	IN	against
the	DT	the
two-state	NN	two-state
policy	NN	policy
that	WDT	that
has	VBZ	have
been	VBN	be
the	DT	the
foreign	JJ	foreign
policy	NN	policy
approach	NN	approach
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
for	IN	for
decades	NNS	decade
,	,	,
Trump	NP	Trump
said	VBD	say
no	UH	no
.	SENT	.
"	''	"
It	PP	it
does	VBZ	do
n't	RB	n't
mean	VB	mean
anything	NN	anything
about	IN	about
a	DT	a
two-state	NN	two-state
or	CC	or
one	CD	one
state	NN	state
or	CC	or
any	DT	any
other	JJ	other
state	NN	state
.	SENT	.
It	PP	it
means	VBZ	mean
that	IN	that
we	PP	we
want	VBP	want
to	TO	to
have	VB	have
,	,	,
we	PP	we
want	VBP	want
to	TO	to
give	VB	give
people	NNS	people
a	DT	a
chance	NN	chance
at	IN	at
life	NN	life
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
"	``	"
They	PP	they
have	VBP	have
never	RB	never
had	VBN	have
a	DT	a
chance	NN	chance
at	IN	at
life	NN	life
because	IN	because
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
has	VBZ	have
been	VBN	be
a	DT	a
hellhole	NN	hellhole
for	IN	for
people	NNS	people
living	VBG	live
there	RB	there
.	SENT	.
It	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
horrible	JJ	horrible
.	SENT	.
"	''	"
<p>
Trump	NP	Trump
claimed	VBD	claim
high-level	JJ	high-level
support	NN	support
among	IN	among
unnamed	JJ	unnamed
leaders	NNS	leader
he	PP	he
had	VBD	have
spoken	VBN	speak
to	TO	to
.	SENT	.
"	``	"
This	DT	this
is	VBZ	be
not	RB	not
a	DT	a
decision	NN	decision
made	VBD	make
lightly	RB	lightly
,	,	,
"	''	"
he	PP	he
said	VBD	say
,	,	,
adding	VBG	add
that	IN	that
"	``	"
everybody	NN	everybody
I	NP	I
'	POS	'
ve	NNS	<unknown>
spoken	VBN	speak
to	TO	to
loves	NNS	love
the	DT	the
idea	NN	idea
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
owning	VBG	own
that	DT	that
piece	NN	piece
of	IN	of
land	NN	land
.	SENT	.
"	''	"
He	PP	he
said	VBD	say
the	DT	the
move	NN	move
would	MD	would
bring	VB	bring
"	``	"
great	JJ	great
stability	NN	stability
to	TO	to
that	DT	that
part	NN	part
of	IN	of
the	DT	the
Middle	NP	Middle
East	NP	East
"	''	"
.	SENT	.
<p>
Trump	NP	Trump
did	VBD	do
not	RB	not
rule	VB	rule
out	RP	out
sending	VBG	send
US	NP	US
troops	NNS	troop
to	TO	to
secure	VB	secure
Gaza	NP	Gaza
.	SENT	.
"	``	"
As	RB	as
far	RB	far
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
necessary	JJ	necessary
.	SENT	.
If	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
necessary	JJ	necessary
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
do	VBP	do
that	IN	that
,	,	,
"	``	"
he	PP	he
said	VBD	say
.	SENT	.
On	IN	on
Trump	NP	Trump
'	POS	'
s	JJ	<unknown>
idea	NN	idea
of	IN	of
taking	VBG	take
over	IN	over
Gaza	NP	Gaza
,	,	,
Netanyahu	NP	<unknown>
said	VBD	say
the	DT	the
US	NP	US
president	NN	president
"	``	"
sees	VBZ	see
a	DT	a
different	JJ	different
future	NN	future
for	IN	for
Gaza	NP	Gaza
"	''	"
,	,	,
adding	VBG	add
:	:	:
"	``	"
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NN	S
something	NN	something
that	WDT	that
could	MD	could
change	VB	change
history	NN	history
.	SENT	.
"	''	"
<p>
Trump	NP	Trump
said	VBD	say
he	PP	he
would	MD	would
probably	RB	probably
announce	VB	announce
a	DT	a
position	NN	position
on	IN	on
Israeli	JJ	Israeli
sovereignty	NN	sovereignty
over	IN	over
the	DT	the
West	NP	West
Bank	NP	Bank
in	IN	in
the	DT	the
next	JJ	next
month	NN	month
.	SENT	.
"	``	"
We	PP	we
have	VBP	have
n't	RB	n't
been	VBN	be
taking	VBG	take
the	DT	the
position	NN	position
on	IN	on
it	PP	it
yet	RB	yet
,	,	,
"	''	"
he	PP	he
said	VBD	say
.	SENT	.
Trump	NP	Trump
added	VBD	add
that	IN	that
he	PP	he
planned	VBD	plan
to	TO	to
visit	VB	visit
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
,	,	,
Israel	NP	Israel
and	CC	and
Saudi	NP	Saudi
Arabia	NP	Arabia
.	SENT	.
<p>
Netanyahu	NP	<unknown>
described	VBD	describe
Trump	NP	Trump
as	IN	as
"	``	"
the	DT	the
greatest	JJS	great
friend	NN	friend
Israel	NP	Israel
has	VBZ	have
ever	RB	ever
had	VBN	have
in	IN	in
the	DT	the
White	NP	White
House	NP	House
"	''	"
.	SENT	.
The	DT	the
Israeli	JJ	Israeli
leader	NN	leader
said	VBD	say
"	``	"
we	PP	we
have	VBP	have
to	TO	to
finish	VB	finish
the	DT	the
job	NN	job
in	IN	in
Gaza	NP	Gaza
"	''	"
,	,	,
and	CC	and
said	VBD	say
"	``	"
Israel	NP	Israel
will	MD	will
end	VB	end
the	DT	the
war	NN	war
by	IN	by
winning	VBG	win
the	DT	the
war	NN	war
.	SENT	.
"	''	"
Netanyahu	NP	<unknown>
praised	VBD	praise
Trump	NP	Trump
for	IN	for
"	``	"
thinking	VBG	think
outside	IN	outside
the	DT	the
box	NN	box
with	IN	with
fresh	JJ	fresh
ideas	NNS	idea
"	''	"
and	CC	and
"	``	"
showing	VBG	show
willingness	NN	willingness
to	TO	to
puncture	VB	puncture
conventional	JJ	conventional
thinking	NN	thinking
"	''	"
.	SENT	.
<p>
The	DT	the
Saudi	JJ	Saudi
government	NN	government
,	,	,
in	IN	in
a	DT	a
statement	NN	statement
,	,	,
stressed	VBD	stress
its	PP$	its
rejection	NN	rejection
of	IN	of
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
it	PP	it
would	MD	would
not	RB	not
establish	VB	establish
relations	NNS	relation
with	IN	with
Israel	NP	Israel
without	IN	without
establishment	NN	establishment
of	IN	of
a	DT	a
Palestinian	JJ	Palestinian
state	NN	state
.	SENT	.
Meanwhile	RB	meanwhile
Hamas	NP	<unknown>
condemned	VBD	condemn
Trump	NP	Trump
'	POS	'
s	JJ	<unknown>
calls	NNS	call
for	IN	for
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
to	TO	to
leave	VB	leave
as	IN	as
"	``	"
expulsion	NN	expulsion
from	IN	from
their	PP$	their
land	NN	land
"	''	"
.	SENT	.
The	DT	the
Palestinian	JJ	Palestinian
envoy	NN	envoy
to	TO	to
the	DT	the
United	NP	United
Nations	NPS	Nations
said	VBD	say
that	IN	that
world	NN	world
leaders	NNS	leader
and	CC	and
people	NNS	people
should	MD	should
respect	VB	respect
Palestinians	NPS	Palestinians
'	POS	'
desire	NN	desire
to	TO	to
remain	VB	remain
in	IN	in
Gaza	NP	Gaza
.	SENT	.
