<p>
Donald	NP	Donald
phase	NN	phase
.	SENT	.
<p>
The	DT	the
fragile	JJ	fragile
deal	NN	deal
has	VBZ	have
hit	VBN	hit
several	JJ	several
bumps	NNS	bump
since	IN	since
it	PP	it
came	VBD	come
into	IN	into
effect	NN	effect
last	JJ	last
month	NN	month
,	,	,
with	IN	with
Israel	NP	Israel
twice	RB	twice
warning	VBG	warn
Hamas	NNS	<unknown>
over	IN	over
its	PP$	its
handling	NN	handling
of	IN	of
the	DT	the
hostage	NN	hostage
releases	NNS	release
.	SENT	.
<p>
On	IN	on
the	DT	the
first	JJ	first
occasion	NN	occasion
,	,	,
mobs	NNS	mob
of	IN	of
civilians	NNS	civilian
abused	VBN	abuse
and	CC	and
threatened	VBN	threaten
Gadi	NP	<unknown>
Moses	NP	Moses
,	,	,
80	CD	@card@
,	,	,
and	CC	and
Arbel	NP	Arbel
Yehud	NP	<unknown>
,	,	,
29	CD	@card@
,	,	,
in	IN	in
the	DT	the
moments	NNS	moment
before	IN	before
they	PP	they
were	VBD	be
handed	VBN	hand
over	RP	over
to	TO	to
the	DT	the
Red	NP	Red
Cross	NP	Cross
.	SENT	.
On	IN	on
Saturday	NP	Saturday
,	,	,
the	DT	the
three	CD	three
hostages	NNS	hostage
to	TO	to
be	VB	be
released	VBN	release
appeared	VBD	appear
severely	RB	severely
malnourished	JJ	malnourished
and	CC	and
were	VBD	be
forced	VBN	force
to	TO	to
give	VB	give
interviews	NNS	interview
on	IN	on
a	DT	a
stage	NN	stage
over	RB	over
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
Gaza	NP	Gaza
on	IN	on
Sunday	NP	Sunday
,	,	,
saying	VBG	say
they	PP	they
had	VBD	have
approached	VBN	approach
IDF	NP	IDF
soldiers	NNS	soldier
and	CC	and
"	``	"
posed	VBD	pose
a	DT	a
threat	NN	threat
"	''	"
.	SENT	.
<p>
Mr	NP	Mr
Katz	NP	Katz
said	VBD	say
the	DT	the
Palestinians	NPS	Palestinians
had	VBD	have
entered	VBN	enter
a	DT	a
buffer	NN	buffer
zone	NN	zone
,	,	,
and	CC	and
that	IN	that
anyone	NN	anyone
who	WP	who
did	VBD	do
so	RB	so
"	``	"
puts	VBZ	put
their	PP$	their
life	NN	life
at	IN	at
risk	NN	risk
"	''	"
.	SENT	.
<p>
The	DT	the
Israeli	JJ	Israeli
air	NN	air
force	NN	force
also	RB	also
fired	VBN	fire
on	IN	on
what	WP	what
it	PP	it
said	VBD	say
were	VBD	be
"	``	"
suspicious	JJ	suspicious
vehicles	NNS	vehicle
"	''	"
travelling	VBG	travel
to	TO	to
northern	JJ	northern
Gaza	NP	Gaza
on	IN	on
a	DT	a
"	``	"
non-approved	JJ	non-approved
route	NN	route
"	''	"
,	,	,
which	WDT	which
Israel	NP	Israel
said	VBD	say
violated	VBN	violate
the	DT	the
ceasefire	NN	ceasefire
agreement	NN	agreement
.	SENT	.
<p>
Israel	NP	Israel
delayed	VBD	delay
displaced	VBN	displace
Palestinians	NNS	Palestinian
returning	VBG	return
to	TO	to
the	DT	the
north	NN	north
of	IN	of
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
for	IN	for
two	CD	two
days	NNS	day
last	JJ	last
month	NN	month
,	,	,
accusing	VBG	accuse
Hamas	NNS	<unknown>
of	IN	of
backtracking	VBG	backtrack
on	IN	on
a	DT	a
commitment	NN	commitment
to	TO	to
free	VB	free
a	DT	a
female	JJ	female
Israeli	JJ	Israeli
civilian	JJ	civilian
hostage	NN	hostage
.	SENT	.
<p>
More	JJR	more
than	IN	than
12,000	CD	@card@
trucks	NNS	truck
carrying	VBG	carry
humanitarian	JJ	humanitarian
aid	NN	aid
have	VBP	have
entered	VBN	enter
Gaza	NP	Gaza
since	IN	since
the	DT	the
start	NN	start
of	IN	of
the	DT	the
ceasefire	NN	ceasefire
,	,	,
Israel	NP	Israel
said	VBD	say
.	SENT	.
