<p>
Donald	NP	Donald
big	JJ	big
difference	NN	difference
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
pretty	RB	pretty
small	JJ	small
piece	NN	piece
of	IN	of
land	NN	land
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
amazing	VBG	amaze
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
able	JJ	able
to	TO	to
do	VB	do
what	WP	what
they	PP	they
'	POS	'
ve	RB	<unknown>
been	VBN	be
able	JJ	able
to	TO	to
do	VB	do
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
good	JJ	good
,	,	,
smart	JJ	smart
brainpower	NN	brainpower
.	SENT	.
But	CC	but
it	PP	it
is	VBZ	be
a	DT	a
small	JJ	small
piece	NN	piece
of	IN	of
land	NN	land
,	,	,
no	DT	no
question	NN	question
about	IN	about
it	PP	it
.	SENT	.
"	''	"
<p>
However	RB	however
,	,	,
the	DT	the
president	NN	president
has	VBZ	have
recently	RB	recently
doubled	VBN	double
down	RP	down
on	IN	on
his	PP$	his
suggestion	NN	suggestion
that	IN	that
Gaza	NP	Gaza
could	MD	could
be	VB	be
"	''	"
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
Egypt	NP	Egypt
or	CC	or
Jordan	NP	Jordan
,	,	,
despite	IN	despite
backlash	NN	backlash
from	IN	from
those	DT	those
countries	NNS	country
and	CC	and
humanitarian	JJ	humanitarian
groups	NNS	group
.	SENT	.
<p>
Asked	VBN	ask
about	IN	about
the	DT	the
comments	NNS	comment
last	JJ	last
week	NN	week
,	,	,
Trump	NP	Trump
said	VBD	say
:	:	:
"	``	"
They	PP	they
will	MD	will
do	VB	do
it	PP	it
.	SENT	.
They	PP	they
will	MD	will
do	VB	do
it	PP	it
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
gon	VBG	gon
na	TO	na
do	VB	do
it	PP	it
,	,	,
OK	UH	OK
.	SENT	.
We	PP	we
do	VBP	do
a	DT	a
lot	NN	lot
for	IN	for
them	PP	them
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
gon	VBG	gon
na	TO	na
do	VB	do
it	PP	it
,	,	,
"	''	"
referring	VBG	refer
to	TO	to
the	DT	the
billions	NNS	billion
in	IN	in
US	NP	US
economic	JJ	economic
aid	NN	aid
provided	VBN	provide
to	TO	to
both	DT	both
nations	NNS	nation
since	IN	since
the	DT	the
1950s	NNS	1950s
.	SENT	.
<p>
Meanwhile	RB	meanwhile
,	,	,
Netanyahu	NP	<unknown>
has	VBZ	have
now	RB	now
arrived	VBN	arrive
in	IN	in
Washington	NP	Washington
for	IN	for
talks	NNS	talk
,	,	,
with	IN	with
issues	NNS	issue
including	VBG	include
the	DT	the
second	JJ	second
stage	NN	stage
of	IN	of
the	DT	the
ceasefire	NN	ceasefire
agreement	NN	agreement
,	,	,
the	DT	the
threat	NN	threat
posed	VBN	pose
by	IN	by
Iran	NP	Iran
and	CC	and
a	DT	a
potential	JJ	potential
normalisation	NN	normalisation
with	IN	with
Saudi	NP	Saudi
Arabia	NP	Arabia
reportedly	RB	reportedly
on	IN	on
the	DT	the
table	NN	table
.	SENT	.
<p>
Before	IN	before
departing	VBG	depart
from	IN	from
Ben-Gurion	NP	Ben-Gurion
Airport	NP	Airport
,	,	,
Netanyahu	NP	<unknown>
described	VBD	describe
his	PP$	his
invitation	NN	invitation
to	TO	to
the	DT	the
White	NP	White
House	NP	House
,	,	,
the	DT	the
first	JJ	first
for	IN	for
any	DT	any
foreign	JJ	foreign
leader	NN	leader
in	IN	in
Trump	NP	Trump
'	POS	'
s	JJ	<unknown>
second	JJ	second
term	NN	term
,	,	,
as	IN	as
"	``	"
a	DT	a
testimony	NN	testimony
to	TO	to
the	DT	the
strength	NN	strength
of	IN	of
the	DT	the
Israeli-American	JJ	Israeli-American
alliance	NN	alliance
"	''	"
and	CC	and
to	TO	to
his	PP$	his
"	``	"
personal	JJ	personal
friendship	NN	friendship
"	''	"
with	IN	with
the	DT	the
president	NN	president
.	SENT	.
<p>
He	PP	he
added	VBD	add
:	:	:
"	``	"
We	PP	we
'	POS	'
ll	JJ	<unknown>
deal	NN	deal
with	IN	with
important	JJ	important
issues	NNS	issue
,	,	,
critical	JJ	critical
issues	NNS	issue
facing	VBG	face
Israel	NP	Israel
and	CC	and
our	PP$	our
region	NN	region
:	:	:
Victory	NN	victory
over	IN	over
Hamas	NP	<unknown>
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
with	IN	with
the	DT	the
Iranian	JJ	Iranian
terror	NN	terror
axis	NN	axis
in	IN	in
all	PDT	all
its	PP$	its
components	NNS	component
--	:	--
an	DT	an
axis	NN	axis
that	WDT	that
threatens	VBZ	threaten
the	DT	the
peace	NN	peace
of	IN	of
Israel	NP	Israel
,	,	,
the	DT	the
Middle	NP	Middle
East	NP	East
and	CC	and
the	DT	the
entire	JJ	entire
world	NN	world
"	''	"
.	SENT	.
