<p>
Donald	NP	Donald
Israel	NP	Israel
in	IN	in
the	DT	the
event	NN	event
that	IN	that
Palestinians	NNS	Palestinian
were	VBD	be
forcibly	RB	forcibly
expelled	VBN	expel
into	IN	into
its	PP$	its
territory	NN	territory
.	SENT	.
Foreign	NP	Foreign
Minister	NP	Minister
Ayman	NP	<unknown>
Safadi	NP	<unknown>
confirmed	VBD	confirm
that	DT	that
view	NN	view
two	CD	two
days	NNS	day
later	RBR	later
.	SENT	.
<p>
Jordan	NP	Jordan
is	VBZ	be
a	DT	a
key	JJ	key
ally	NN	ally
of	IN	of
Washington	NP	Washington
in	IN	in
the	DT	the
region	NN	region
:	:	:
at	IN	at
least	JJS	least
3,000	CD	@card@
American	JJ	American
troops	NNS	troop
are	VBP	be
stationed	VBN	station
at	IN	at
US	NP	US
bases	NNS	base
,	,	,
where	WRB	where
they	PP	they
work	VBP	work
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
defence	NN	defence
pact	NN	pact
signed	VBN	sign
between	IN	between
the	DT	the
countries	NNS	country
in	IN	in
January	NP	January
2021	CD	@card@
provides	VBZ	provide
exclusive	JJ	exclusive
bases	NNS	base
to	TO	to
US	NP	US
forces	NNS	force
,	,	,
including	VBG	include
15	CD	@card@
undisclosed	JJ	undisclosed
sites	NNS	site
.	SENT	.
<p>
Amman	NP	Amman
also	RB	also
has	VBZ	have
ties	NNS	tie
with	IN	with
Israel	NP	Israel
,	,	,
having	VBG	have
signed	VBN	sign
the	DT	the
1994	CD	@card@
Wadi	NN	wadi
Araba	NP	<unknown>
Treaty	NP	Treaty
,	,	,
which	WDT	which
established	VBD	establish
diplomatic	JJ	diplomatic
,	,	,
tourism	NN	tourism
and	CC	and
trade	NN	trade
relations	NNS	relation
between	IN	between
the	DT	the
two	CD	two
countries	NNS	country
.	SENT	.
<p>
Jordan	NP	Jordan
received	VBD	receive
billions	NNS	billion
of	IN	of
dollars	NNS	dollar
of	IN	of
US	NP	US
aid	NN	aid
in	IN	in
return	NN	return
.	SENT	.
<p>
Over	IN	over
half	NN	half
of	IN	of
Jordan	NP	Jordan
'	POS	'
s	NN	S
population	NN	population
is	VBZ	be
of	IN	of
Palestinian	JJ	Palestinian
descent	NN	descent
,	,	,
most	JJS	most
of	IN	of
whom	WP	whom
are	VBP	be
refugees	NNS	refugee
displaced	VBN	displace
during	IN	during
the	DT	the
1948	CD	@card@
Nakba	NP	<unknown>
and	CC	and
1967	CD	@card@
war	NN	war
.	SENT	.
<p>
Some	DT	some
of	IN	of
those	DT	those
refugees	NNS	refugee
already	RB	already
know	VBP	know
what	WP	what
it	PP	it
is	VBZ	be
like	JJ	like
to	TO	to
be	VB	be
displaced	VBN	displace
from	IN	from
Gaza	NP	Gaza
.	SENT	.
The	DT	the
Jerash	JJ	<unknown>
camp	NN	camp
in	IN	in
northern	JJ	northern
Jordan	NP	Jordan
,	,	,
locally	RB	locally
known	VBN	know
as	IN	as
the	DT	the
Gaza	NP	Gaza
camp	NN	camp
,	,	,
hosts	VBZ	host
thousands	NNS	thousand
displaced	VBN	displace
from	IN	from
Gaza	NP	Gaza
in	IN	in
the	DT	the
1967	CD	@card@
war	NN	war
.	SENT	.
<h>
'	''	'
They	PP	they
have	VBP	have
good	JJ	good
hearts	NNS	heart
'	''	'
<p>
A	DT	a
source	NN	source
told	VBD	tell
MEE	NN	mee
last	JJ	last
week	NN	week
that	IN	that
Trump	NP	Trump
'	POS	'
s	NN	S
plans	NNS	plan
were	VBD	be
an	DT	an
"	``	"
existential	JJ	existential
issue	NN	issue
"	''	"
for	IN	for
Jordan	NP	Jordan
and	CC	and
the	DT	the
Hashemite	NP	Hashemite
kingdom	NN	kingdom
,	,	,
a	DT	a
cash-strapped	JJ	cash-strapped
country	NN	country
which	WDT	which
would	MD	would
be	VB	be
unable	JJ	unable
to	TO	to
accommodate	VB	accommodate
an	DT	an
inflow	NN	inflow
of	IN	of
refugees	NNS	refugee
.	SENT	.
<p>
The	DT	the
country	NN	country
already	RB	already
has	VBZ	have
a	DT	a
delicate	JJ	delicate
relationship	NN	relationship
with	IN	with
its	PP$	its
Palestinian	JJ	Palestinian
refugees	NNS	refugee
,	,	,
and	CC	and
is	VBZ	be
wary	JJ	wary
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
September	NP	September
in	IN	in
1970	CD	@card@
,	,	,
when	WRB	when
the	DT	the
Hashemites	NNS	Hashemite
brutally	RB	brutally
crushed	VBN	crush
Palestinian	JJ	Palestinian
factions	NNS	faction
which	WDT	which
it	PP	it
feared	VBD	fear
were	VBD	be
attempting	VBG	attempt
to	TO	to
take	VB	take
over	IN	over
the	DT	the
state	NN	state
.	SENT	.
<p>
My	PP$	my
friend	NN	friend
in	IN	in
Gaza	NP	Gaza
'	POS	'
s	JJ	<unknown>
response	NN	response
to	TO	to
Trump	NP	Trump
'	POS	'
s	JJ	<unknown>
ethnic	JJ	ethnic
cleansing	NN	cleansing
plan	NN	plan
?	SENT	?
It	PP	it
was	VBD	be
not	RB	not
polite	JJ	polite
<p>
"	``	"
Jordan	NP	Jordan
is	VBZ	be
not	RB	not
a	DT	a
banana	NN	banana
republic	NN	republic
for	IN	for
Trump	NP	Trump
to	TO	to
impose	VB	impose
the	DT	the
acceptance	NN	acceptance
of	IN	of
millions	NNS	million
of	IN	of
refugees	NNS	refugee
on	IN	on
us	PP	us
,	,	,
"	''	"
Omar	NP	Omar
al-Ayasrah	NP	<unknown>
,	,	,
a	DT	a
Jordanian	JJ	Jordanian
senator	NN	senator
,	,	,
told	VBD	tell
MEE	NN	mee
.	SENT	.
<p>
"	''	"
Now	RB	now
,	,	,
the	DT	the
king	NN	king
will	MD	will
draw	VB	draw
bright	JJ	bright
red	JJ	red
lines	NNS	line
during	IN	during
his	PP$	his
upcoming	JJ	upcoming
visit	NN	visit
to	TO	to
the	DT	the
White	NP	White
House	NP	House
,	,	,
including	VBG	include
rejecting	VBG	reject
any	DT	any
relocation	NN	relocation
,	,	,
as	IN	as
it	PP	it
constitutes	VBZ	constitute
political	JJ	political
suicide	NN	suicide
for	IN	for
the	DT	the
Jordanian	JJ	Jordanian
state	NN	state
.	SENT	.
"	''	"
<p>
Trump	NP	Trump
insisted	VBD	insist
on	IN	on
Monday	NP	Monday
that	IN	that
he	PP	he
believed	VBD	believe
King	NP	King
Abdullah	NP	Abdullah
would	MD	would
take	VB	take
in	IN	in
Palestinians	NPS	Palestinians
.	SENT	.
<p>
"	``	"
I	PP	I
do	VBP	do
think	VB	think
he	PP	he
'	POS	'
ll	NNS	<unknown>
take	VBP	take
,	,	,
and	CC	and
I	PP	I
think	VBP	think
other	JJ	other
countries	NNS	country
will	MD	will
take	VB	take
also	RB	also
,	,	,
"	''	"
Trump	NP	Trump
said	VBD	say
.	SENT	.
"	``	"
They	PP	they
have	VBP	have
good	JJ	good
hearts	NNS	heart
.	SENT	.
"	''	"
<p>
Despite	IN	despite
some	DT	some
of	IN	of
his	PP$	his
officials	NNS	official
walking	VBG	walk
back	RB	back
the	DT	the
proposals	NNS	proposal
,	,	,
and	CC	and
stating	VBG	state
that	IN	that
the	DT	the
displacement	NN	displacement
of	IN	of
Palestinians	NPS	Palestinians
would	MD	would
be	VB	be
temporary	JJ	temporary
,	,	,
the	DT	the
US	NP	US
president	NN	president
says	VBZ	say
it	PP	it
will	MD	will
be	VB	be
permament	NN	permament
.	SENT	.
<p>
Asked	VBN	ask
if	IN	if
Palestinians	NPS	Palestinians
would	MD	would
return	VB	return
to	TO	to
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
"	``	"
No	UH	no
they	PP	they
would	MD	would
n't	RB	n't
.	SENT	.
Because	IN	because
they	PP	they
will	MD	will
have	VB	have
much	RB	much
better	JJR	good
housing	NN	housing
.	SENT	.
Much	RB	much
better	JJR	good
-	NN	<unknown>
in	IN	in
other	JJ	other
words	NNS	word
,	,	,
I	PP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	IN	about
building	VBG	build
a	DT	a
permanent	JJ	permanent
place	NN	place
for	IN	for
them	PP	them
.	SENT	.
"	''	"
<p>
Middle	NP	Middle
East	NP	East
Eye	NP	Eye
delivers	VBZ	deliver
independent	JJ	independent
and	CC	and
unrivalled	JJ	unrivalled
coverage	NN	coverage
and	CC	and
analysis	NN	analysis
of	IN	of
the	DT	the
Middle	NP	Middle
East	NP	East
,	,	,
North	NP	North
Africa	NP	Africa
and	CC	and
beyond	IN	beyond
.	SENT	.
To	TO	to
learn	VB	learn
more	RBR	more
about	IN	about
republishing	VBG	republish
this	DT	this
content	NN	content
and	CC	and
the	DT	the
associated	VBN	associate
fees	NNS	fee
,	,	,
please	VB	please
fill	VB	fill
out	RP	out
this	DT	this
form	NN	form
.	SENT	.
More	JJR	more
about	IN	about
MEE	NN	mee
can	MD	can
be	VB	be
found	VBN	find
here	RB	here
.	SENT	.
