<h>
Follow	VB	follow
as	IN	as
the	DT	the
enclave	NN	enclave
looks	VBZ	look
to	TO	to
begin	VB	begin
rebuilding	NN	rebuilding
.	SENT	.
<p>
"	``	"
The	DT	the
attacks	NNS	attack
on	IN	on
journalists	NNS	journalist
in	IN	in
any	DT	any
country	NN	country
can	MD	can
have	VB	have
long-term	JJ	long-term
repercussions	NNS	repercussion
,	,	,
and	CC	and
certainly	RB	certainly
the	DT	the
decimation	NN	decimation
of	IN	of
the	DT	the
Gaza	NP	Gaza
press	NN	press
corps	NN	corps
will	MD	will
mean	VB	mean
that	IN	that
we	PP	we
have	VBP	have
far	RB	far
fewer	JJR	few
journalists	NNS	journalist
to	TO	to
hold	VB	hold
those	DT	those
in	IN	in
power	NN	power
to	TO	to
account	VB	account
,	,	,
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
Israel-Hamas	JJ	<unknown>
war	NN	war
,	,	,
the	DT	the
CPJ	NP	CPJ
documented	VBD	document
the	DT	the
killings	NNS	killing
of	IN	of
39	CD	@card@
other	JJ	other
journalists	NNS	journalist
in	IN	in
16	CD	@card@
countries	NNS	country
.	SENT	.
In	IN	in
countries	NNS	country
where	WRB	where
watchdogs	NNS	watchdog
have	VBP	have
long	RB	long
documented	VBN	document
violence	NN	violence
against	IN	against
the	DT	the
media	NNS	medium
,	,	,
journalist	NN	journalist
killings	NNS	killing
can	MD	can
have	VB	have
a	DT	a
chilling	JJ	chilling
effect	NN	effect
.	SENT	.
<p>
In	IN	in
Mexico	NP	Mexico
and	CC	and
Pakistan	NP	Pakistan
,	,	,
reporters	NNS	reporter
have	VBP	have
long	RB	long
described	VBN	describe
how	WRB	how
they	PP	they
'	POS	'
ve	NN	ve
grown	VBN	grow
wary	JJ	wary
of	IN	of
covering	VBG	cover
sensitive	JJ	sensitive
issues	NNS	issue
like	IN	like
organized	JJ	organized
crime	NN	crime
after	IN	after
their	PP$	their
colleagues	NNS	colleague
have	VBP	have
been	VBN	be
killed	VBN	kill
.	SENT	.
<p>
"	''	"
Pakistan	NP	Pakistan
is	VBZ	be
really	RB	really
like	IN	like
a	DT	a
minefield	NN	minefield
,	,	,
"	``	"
Pakistani	JJ	Pakistani
journalist	NN	journalist
Munizae	NP	<unknown>
Jahangir	NP	Jahangir
told	VBD	tell
VOA	NP	VOA
last	JJ	last
year	NN	year
.	SENT	.
"	``	"
You	PP	you
do	VBP	do
not	RB	not
know	VB	know
what	WP	what
the	DT	the
no-go	JJ	no-go
areas	NNS	area
are	VBP	be
.	SENT	.
You	PP	you
do	VBP	do
not	RB	not
know	VB	know
once	IN	once
you	PP	you
put	VBD	put
your	PP$	your
foot	NN	foot
somewhere	RB	somewhere
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
explode	VB	explode
,	,	,
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
happen	VB	happen
to	TO	to
you	PP	you
next	JJ	next
.	SENT	.
You	PP	you
just	RB	just
have	VB	have
to	TO	to
figure	VB	figure
it	PP	it
out	RP	out
.	SENT	.
"	``	"
<p>
An	DT	an
additional	JJ	additional
trend	NN	trend
in	IN	in
the	DT	the
2024	CD	@card@
data	NNS	datum
is	VBZ	be
the	DT	the
vulnerability	NN	vulnerability
of	IN	of
freelance	NN	freelance
journalists	NNS	journalist
who	WP	who
often	RB	often
lack	VBP	lack
the	DT	the
same	JJ	same
resources	NNS	resource
and	CC	and
safety	NN	safety
support	NN	support
that	IN	that
staff	NN	staff
reporters	NNS	reporter
receive	VBP	receive
,	,	,
according	VBG	accord
to	TO	to
the	DT	the
CPJ	NP	CPJ
.	SENT	.
<p>
At	IN	at
least	JJS	least
43	CD	@card@
,	,	,
or	CC	or
more	JJR	more
than	IN	than
one-third	NN	one-third
of	IN	of
the	DT	the
global	JJ	global
death	NN	death
toll	NN	toll
,	,	,
are	VBP	be
freelancers	NNS	freelancer
.	SENT	.
Again	RB	again
,	,	,
most	JJS	most
of	IN	of
them	PP	them
--	:	--
31	CD	@card@
journalists	NNS	journalist
--	:	--
worked	VBN	work
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
freelancers	NNS	freelancer
are	VBP	be
provided	VBN	provide
with	IN	with
the	DT	the
same	JJ	same
levels	NNS	level
of	IN	of
training	NN	training
and	CC	and
security	NN	security
support	NN	support
as	RB	as
would	MD	would
be	VB	be
given	VBN	give
to	TO	to
any	DT	any
member	NN	member
of	IN	of
staff	NN	staff
,	,	,
"	''	"
Ginsberg	NP	Ginsberg
said	VBD	say
.	SENT	.
<p>
The	DT	the
CPJ	NP	CPJ
,	,	,
for	IN	for
its	PP$	its
part	NN	part
,	,	,
works	VBZ	work
to	TO	to
help	VB	help
freelance	NN	freelance
journalists	NNS	journalist
globally	RB	globally
through	IN	through
emergency	NN	emergency
financial	JJ	financial
grants	NNS	grant
,	,	,
which	WDT	which
are	VBP	be
used	VBN	use
for	IN	for
therapy	NN	therapy
,	,	,
medical	JJ	medical
and	CC	and
legal	JJ	legal
fees	NNS	fee
or	CC	or
relocation	NN	relocation
for	IN	for
safety	NN	safety
reasons	NNS	reason
.	SENT	.
Other	JJ	other
groups	NNS	group
,	,	,
like	IN	like
the	DT	the
Rory	NP	Rory
Peck	NP	Peck
Trust	NP	Trust
,	,	,
offer	NN	offer
safety	NN	safety
training	NN	training
for	IN	for
freelance	NN	freelance
journalists	NNS	journalist
.	SENT	.
<p>
Contexts	NNS	context
vary	VBP	vary
by	IN	by
country	NN	country
,	,	,
but	CC	but
Ginsberg	NP	Ginsberg
says	VBZ	say
entrenched	JJ	entrenched
impunity	NN	impunity
,	,	,
or	CC	or
lack	NN	lack
of	IN	of
justice	NN	justice
,	,	,
is	VBZ	be
another	DT	another
throughline	NN	<unknown>
that	WDT	that
explains	VBZ	explain
why	WRB	why
certain	JJ	certain
countries	NNS	country
are	VBP	be
more	RBR	more
dangerous	JJ	dangerous
.	SENT	.
<p>
Haiti	NP	Haiti
,	,	,
Israel	NP	Israel
,	,	,
Iraq	NP	Iraq
,	,	,
Syria	NP	Syria
,	,	,
Mexico	NP	Mexico
,	,	,
Myanmar	NP	Myanmar
and	CC	and
Pakistan	NP	Pakistan
also	RB	also
rank	VBP	rank
among	IN	among
the	DT	the
worst	JJS	bad
countries	NNS	country
in	IN	in
the	DT	the
world	NN	world
in	IN	in
terms	NNS	term
of	IN	of
impunity	NN	impunity
in	IN	in
journalist	NN	journalist
killings	NNS	killing
,	,	,
according	VBG	accord
to	TO	to
the	DT	the
CPJ	NP	CPJ
.	SENT	.
