<p>
New	NP	New
sustained	JJ	sustained
ceasefire	NN	ceasefire
.	SENT	.
The	DT	the
foreign	JJ	foreign
ministers	NNS	minister
"	``	"
equally	RB	equally
called	VBN	call
for	IN	for
the	DT	the
immediate	JJ	immediate
and	CC	and
unconditional	JJ	unconditional
release	NN	release
of	IN	of
all	DT	all
hostages	NNS	hostage
and	CC	and
civilians	NNS	civilian
who	WP	who
are	VBP	be
being	VBG	be
illegally	RB	illegally
held	VBN	hold
captive	NN	captive
"	''	"
.	SENT	.
They	PP	they
expressed	VBD	express
grave	JJ	grave
concern	NN	concern
over	IN	over
increasing	VBG	increase
attacks	NNS	attack
by	IN	by
Israel	NP	Israel
in	IN	in
Rafah	NP	<unknown>
,	,	,
saying	VBG	say
it	PP	it
would	MD	would
compound	VB	compound
the	DT	the
"	``	"
dire	FW	dire
"	''	"
humanitarian	JJ	humanitarian
situation	NN	situation
.	SENT	.
"	``	"
The	DT	the
Ministers	NP	Ministers
further	RBR	further
condemned	VBD	condemn
the	DT	the
Israeli	JJ	Israeli
military	JJ	military
operation	NN	operation
in	IN	in
Rafah	NP	<unknown>
and	CC	and
its	PP$	its
ramifications	NNS	ramification
that	IN	that
directly	RB	directly
impact	VB	impact
the	DT	the
civilian	JJ	civilian
lives	NNS	life
,	,	,
especially	RB	especially
in	IN	in
view	NN	view
of	IN	of
the	DT	the
high	JJ	high
density	NN	density
of	IN	of
Palestinian	JJ	Palestinian
civilians	NNS	civilian
in	IN	in
this	DT	this
location	NN	location
,	,	,
"	''	"
the	DT	the
statement	NN	statement
said	VBD	say
.	SENT	.
An	DT	an
Israeli	JJ	Israeli
airstrike	NN	airstrike
last	JJ	last
month	NN	month
killed	VBD	kill
45	CD	@card@
people	NNS	people
at	IN	at
a	DT	a
camp	NN	camp
for	IN	for
displaced	VBN	displace
people	NNS	people
in	IN	in
Rafah	NP	<unknown>
that	WDT	that
triggered	VBD	trigger
massive	JJ	massive
global	JJ	global
outrage	NN	outrage
.	SENT	.
"	``	"
They	PP	they
also	RB	also
reaffirmed	VBD	reaffirm
their	PP$	their
rejection	NN	rejection
of	IN	of
any	DT	any
attempt	NN	attempt
aiming	VBG	aim
at	IN	at
forcefully	RB	forcefully
displacing	VBG	displace
,	,	,
expelling	VBG	expel
or	CC	or
transferring	VBG	transfer
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
from	IN	from
their	PP$	their
land	NN	land
,	,	,
"	''	"
it	PP	it
said	VBD	say
.	SENT	.
"	''	"
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
escalation	NN	escalation
of	IN	of
tensions	NNS	tension
to	TO	to
the	DT	the
rest	NN	rest
of	IN	of
the	DT	the
Middle	NP	Middle
East	NP	East
region	NN	region
.	SENT	.
They	PP	they
acknowledged	VBD	acknowledge
the	DT	the
provisional	JJ	provisional
measures	NNS	measure
of	IN	of
the	DT	the
International	NP	International
Court	NP	Court
of	IN	of
Justice	NP	Justice
in	IN	in
the	DT	the
legal	JJ	legal
proceedings	NNS	proceeding
instituted	VBN	institute
by	IN	by
South	NP	South
Africa	NP	Africa
against	IN	against
Israel	NP	Israel
,	,	,
"	''	"
it	PP	it
said	VBD	say
.	SENT	.
The	DT	the
ministers	NNS	minister
expressed	VBD	express
"	``	"
serious	JJ	serious
concern	NN	concern
at	IN	at
Israel	NP	Israel
'	POS	'
s	NN	S
continued	VBD	continue
blatant	JJ	blatant
disregard	NN	disregard
of	IN	of
international	JJ	international
law	NN	law
,	,	,
the	DT	the
UN	NP	UN
Charter	NP	Charter
,	,	,
UN	NP	UN
resolutions	NNS	resolution
and	CC	and
Court	NN	court
orders	NNS	order
"	''	"
,	,	,
according	VBG	accord
to	TO	to
the	DT	the
statement	NN	statement
.	SENT	.
Israel	NP	Israel
has	VBZ	have
been	VBN	be
continuing	VBG	continue
its	PP$	its
military	JJ	military
offensive	NN	offensive
in	IN	in
Gaza	NP	Gaza
as	IN	as
part	NN	part
of	IN	of
its	PP$	its
retaliation	NN	retaliation
to	TO	to
the	DT	the
unprecedented	JJ	unprecedented
attack	NN	attack
on	IN	on
Israeli	JJ	Israeli
cities	NNS	city
by	IN	by
Hamas	NP	<unknown>
on	IN	on
October	NP	October
7	CD	@card@
.	SENT	.
Hamas	NNS	<unknown>
killed	VBD	kill
around	RB	around
1,200	CD	@card@
people	NNS	people
in	IN	in
Israel	NP	Israel
and	CC	and
kidnapped	VBD	kidnap
more	JJR	more
than	IN	than
220	CD	@card@
others	NNS	other
some	DT	some
of	IN	of
whom	WP	whom
were	VBD	be
released	VBN	release
during	IN	during
a	DT	a
brief	JJ	brief
ceasefire	NN	ceasefire
.	SENT	.
Over	IN	over
35,000	CD	@card@
people	NNS	people
have	VBP	have
been	VBN	be
killed	VBN	kill
in	IN	in
Gaza	NP	Gaza
in	IN	in
the	DT	the
Israeli	JJ	Israeli
offensive	NN	offensive
,	,	,
according	VBG	accord
to	TO	to
Hamas-run	JJ	<unknown>
authorities	NNS	authority
in	IN	in
Gaza	NP	Gaza
.	SENT	.
India	NP	India
has	VBZ	have
been	VBN	be
calling	VBG	call
for	IN	for
de-escalation	NN	de-escalation
of	IN	of
the	DT	the
situation	NN	situation
and	CC	and
creating	VBG	create
conditions	NNS	condition
for	IN	for
an	DT	an
early	JJ	early
resumption	NN	resumption
of	IN	of
direct	JJ	direct
peace	NN	peace
negotiations	NNS	negotiation
towards	IN	towards
a	DT	a
two-state	NN	two-state
solution	NN	solution
to	TO	to
the	DT	the
Palestine	NP	Palestine
issue	NN	issue
.	SENT	.
<p>
(	(	(
This	DT	this
story	NN	story
has	VBZ	have
not	RB	not
been	VBN	be
edited	VBN	edit
by	IN	by
THE	DT	the
WEEK	NN	week
and	CC	and
is	VBZ	be
auto-generated	JJ	<unknown>
from	IN	from
PTI	NP	PTI
)	)	)
