lemma	target_count	comparison_count	target_per_1k	comparison_per_1k	expected	LL	%DIFF	status
reality	33	2150	67.9	60.92	29.65	0.37	10.85	NOTKW
addition	19	1581	39.09	44.79	21.73	0.36	-13.59	NOTKW
arrive	39	3114	80.25	88.23	42.83	0.36	-9.47	NOTKW
reason	34	2734	69.96	77.46	37.6	0.36	-10.18	NOTKW
sister	17	1424	34.98	40.35	19.57	0.36	-14.25	NOTKW
treatment	22	1812	45.27	51.34	24.91	0.36	-12.57	NOTKW
abu	40	2639	82.3	74.77	36.39	0.35	9.59	NOTKW
failure	33	2155	67.9	61.06	29.72	0.35	10.61	NOTKW
abuse	18	1496	37.04	42.39	20.56	0.34	-13.47	NOTKW
course	32	2572	65.84	72.87	35.37	0.34	-10.13	NOTKW
injured	16	1342	32.92	38.02	18.45	0.34	-14.38	NOTKW
blood	19	1571	39.09	44.51	21.6	0.33	-12.96	NOTKW
occupied	54	3622	111.11	102.62	49.93	0.33	7.94	NOTKW
person	36	2873	74.07	81.4	39.51	0.33	-9.42	NOTKW
prime	181	12587	372.43	356.62	173.42	0.33	4.34	NOTKW
team	52	4086	107.0	115.77	56.2	0.33	-7.87	NOTKW
cover	36	2870	74.07	81.31	39.47	0.32	-9.32	NOTKW
ready	22	1801	45.27	51.03	24.76	0.32	-11.96	NOTKW
use	172	13043	353.91	369.54	179.49	0.32	-4.32	NOTKW
key	47	3702	96.71	104.89	50.92	0.31	-8.11	NOTKW
november	62	4190	127.57	118.71	57.75	0.31	7.19	NOTKW
outlet	17	1411	34.98	39.98	19.4	0.31	-13.34	NOTKW
question	75	5100	154.32	144.5	70.29	0.31	6.58	NOTKW
small	44	3472	90.53	98.37	47.76	0.31	-8.3	NOTKW
occur	30	1968	61.73	55.76	27.14	0.3	10.16	NOTKW
ten	31	2037	63.79	57.71	28.09	0.3	10.0	NOTKW
willing	20	1280	41.15	36.27	17.66	0.3	12.62	NOTKW
financial	25	1625	51.44	46.04	22.41	0.29	11.08	NOTKW
grant	21	1351	43.21	38.28	18.64	0.29	12.11	NOTKW
jihad	23	1487	47.33	42.13	20.51	0.29	11.61	NOTKW
resolve	20	1282	41.15	36.32	17.68	0.29	12.47	NOTKW
operational	17	1082	34.98	30.66	14.93	0.28	13.17	NOTKW
option	18	1477	37.04	41.85	20.31	0.28	-12.2	NOTKW
response	117	8921	240.74	252.76	122.76	0.28	-4.87	NOTKW
whole	31	2043	63.79	57.88	28.17	0.28	9.7	NOTKW
central	71	4844	146.09	137.24	66.76	0.27	6.25	NOTKW
enemy	27	2166	55.56	61.37	29.79	0.27	-9.94	NOTKW
fear	69	4701	141.98	133.19	64.79	0.27	6.38	NOTKW
israel-palestine	18	1152	37.04	32.64	15.89	0.27	12.62	NOTKW
retaliatory	21	1706	43.21	48.34	23.46	0.27	-11.2	NOTKW
witness	39	2600	80.25	73.66	35.84	0.27	8.55	NOTKW
cost	29	1910	59.67	54.12	26.34	0.26	9.76	NOTKW
defence	65	4425	133.74	125.37	60.99	0.26	6.46	NOTKW
violence	98	6753	201.65	191.33	93.05	0.26	5.25	NOTKW
wide	33	2188	67.9	61.99	30.17	0.26	9.1	NOTKW
israeli	405	28680	833.33	812.58	395.05	0.25	2.52	NOTKW
blow	20	1297	41.15	36.75	17.89	0.24	11.31	NOTKW
choose	26	2075	53.5	58.79	28.54	0.24	-9.43	NOTKW
company	35	2758	72.02	78.14	37.94	0.24	-8.16	NOTKW
mass	38	2988	78.19	84.66	41.1	0.24	-7.94	NOTKW
opinion	46	3104	94.65	87.94	42.79	0.24	7.34	NOTKW
press	99	7554	203.7	214.02	103.95	0.24	-4.94	NOTKW
seize	38	2544	78.19	72.08	35.07	0.24	8.13	NOTKW
vice	15	1233	30.86	34.93	16.95	0.24	-12.37	NOTKW
commander	34	2272	69.96	64.37	31.32	0.23	8.32	NOTKW
ismail	16	1308	32.92	37.06	17.98	0.23	-11.82	NOTKW
additional	37	2483	76.13	70.35	34.23	0.22	7.89	NOTKW
aviv	61	4167	125.51	118.06	57.43	0.22	6.12	NOTKW
necessary	28	2221	57.61	62.93	30.55	0.22	-8.82	NOTKW
purpose	20	1305	41.15	36.97	18.0	0.22	10.7	NOTKW
actor	17	1101	34.98	31.19	15.19	0.21	11.44	NOTKW
daily	39	3045	80.25	86.27	41.89	0.21	-7.24	NOTKW
draw	37	2895	76.13	82.02	39.82	0.21	-7.45	NOTKW
humanity	34	2672	69.96	75.7	36.75	0.21	-7.89	NOTKW
million	19	1532	39.09	43.41	21.07	0.21	-10.45	NOTKW
palestine	124	8634	255.14	244.62	118.96	0.21	4.21	NOTKW
publish	42	3271	86.42	92.68	45.0	0.21	-6.99	NOTKW
station	16	1302	32.92	36.89	17.9	0.21	-11.37	NOTKW
street	57	3889	117.28	110.19	53.6	0.21	6.24	NOTKW
big	47	3642	96.71	103.19	50.11	0.2	-6.48	NOTKW
bloody	16	1037	32.92	29.38	14.3	0.2	11.37	NOTKW
crime	74	5657	152.26	160.28	77.84	0.2	-5.13	NOTKW
level	40	3118	82.3	88.34	42.89	0.2	-7.08	NOTKW
liberation	18	1173	37.04	33.23	16.18	0.2	10.82	NOTKW
support	212	15875	436.21	449.78	218.5	0.2	-3.06	NOTKW
bad	42	3261	86.42	92.39	44.86	0.19	-6.68	NOTKW
begin	133	10029	273.66	284.15	138.03	0.19	-3.76	NOTKW
consider	55	4238	113.17	120.07	58.31	0.19	-5.92	NOTKW
low	17	1372	34.98	38.87	18.87	0.19	-10.54	NOTKW
brother	30	2015	61.73	57.09	27.78	0.18	7.81	NOTKW
hour	78	5941	160.49	168.32	81.75	0.18	-4.76	NOTKW
inform	22	1457	45.27	41.28	20.09	0.18	9.21	NOTKW
moral	24	1900	49.38	53.83	26.13	0.18	-8.62	NOTKW
regional	46	3137	94.65	88.88	43.23	0.18	6.29	NOTKW
request	48	3274	98.77	92.76	45.12	0.18	6.27	NOTKW
captive	46	3141	94.65	88.99	43.29	0.17	6.16	NOTKW
crucial	20	1322	41.15	37.46	18.23	0.17	9.4	NOTKW
date	25	1670	51.44	47.32	23.02	0.17	8.35	NOTKW
joint	26	2048	53.5	58.03	28.17	0.17	-8.12	NOTKW
killing	43	3323	88.48	94.15	45.72	0.17	-6.21	NOTKW
need	158	11857	325.1	335.94	163.2	0.17	-3.28	NOTKW
talk	95	7201	195.47	204.02	99.1	0.17	-4.28	NOTKW
britain	22	1465	45.27	41.51	20.2	0.16	8.67	NOTKW
consequence	33	2232	67.9	63.24	30.76	0.16	7.11	NOTKW
decline	23	1535	47.33	43.49	21.16	0.16	8.44	NOTKW
determine	24	1891	49.38	53.58	26.01	0.16	-8.15	NOTKW
haniyeh	15	1207	30.86	34.2	16.6	0.16	-10.25	NOTKW
home	152	10679	312.76	302.56	147.11	0.16	3.31	NOTKW
terror	60	4589	123.46	130.02	63.15	0.16	-5.18	NOTKW
further	58	4002	119.34	113.39	55.15	0.15	5.12	NOTKW
huge	21	1400	43.21	39.67	19.3	0.15	8.55	NOTKW
intend	22	1735	45.27	49.16	23.86	0.15	-8.24	NOTKW
dismantle	21	1403	43.21	39.75	19.34	0.14	8.34	NOTKW
drop	26	2029	53.5	57.49	27.91	0.14	-7.19	NOTKW
individual	43	2947	88.48	83.5	40.61	0.14	5.79	NOTKW
senior	68	5167	139.92	146.39	71.11	0.14	-4.52	NOTKW
billion	28	1898	57.61	53.78	26.16	0.13	6.89	NOTKW
commit	70	5308	144.03	150.39	73.05	0.13	-4.32	NOTKW
name	61	4639	125.51	131.44	63.84	0.13	-4.61	NOTKW
powerful	19	1497	39.09	42.41	20.59	0.13	-8.14	NOTKW
reveal	27	2100	55.56	59.5	28.89	0.13	-6.85	NOTKW
sale	16	1061	32.92	30.06	14.63	0.13	9.08	NOTKW
separate	33	2251	67.9	63.78	31.02	0.13	6.26	NOTKW
spark	34	2629	69.96	74.49	36.17	0.13	-6.27	NOTKW
surge	19	1268	39.09	35.93	17.48	0.13	8.45	NOTKW
tv	16	1059	32.92	30.0	14.6	0.13	9.27	NOTKW
allow	125	8803	257.2	249.41	121.27	0.12	3.08	NOTKW
god	17	1132	34.98	32.07	15.61	0.12	8.67	NOTKW
israel	458	32730	942.39	927.33	450.78	0.12	1.61	NOTKW
medic	18	1201	37.04	34.03	16.56	0.12	8.47	NOTKW
price	28	1901	57.61	53.86	26.2	0.12	6.73	NOTKW
wear	24	1623	49.38	45.98	22.37	0.12	7.13	NOTKW
bomb	59	4098	121.4	116.11	56.46	0.11	4.46	NOTKW
criticise	22	1485	45.27	42.07	20.47	0.11	7.31	NOTKW
european	40	2757	82.3	78.11	37.99	0.11	5.23	NOTKW
shock	17	1337	34.98	37.88	18.39	0.11	-7.96	NOTKW
special	36	2762	74.07	78.25	38.0	0.11	-5.49	NOTKW
take	318	22673	654.32	642.39	312.28	0.11	1.84	NOTKW
trigger	35	2401	72.02	68.03	33.09	0.11	5.7	NOTKW
day	235	17427	483.54	493.75	239.9	0.1	-2.09	NOTKW
focus	60	4181	123.46	118.46	57.6	0.1	4.13	NOTKW
idf	72	5425	148.15	153.7	74.66	0.1	-3.68	NOTKW
legitimate	16	1071	32.92	30.34	14.76	0.1	8.15	NOTKW
patient	26	1770	53.5	50.15	24.39	0.1	6.46	NOTKW
result	88	6173	181.07	174.9	85.04	0.1	3.47	NOTKW
tragedy	17	1333	34.98	37.77	18.34	0.1	-7.66	NOTKW
africa	32	2452	65.84	69.47	33.74	0.09	-5.36	NOTKW
block	45	3414	92.59	96.73	46.98	0.09	-4.37	NOTKW
accusation	20	1549	41.15	43.89	21.31	0.08	-6.43	NOTKW
context	16	1246	32.92	35.3	17.14	0.08	-6.98	NOTKW
create	58	4367	119.34	123.73	60.1	0.08	-3.61	NOTKW
mahmoud	24	1641	49.38	46.49	22.62	0.08	6.03	NOTKW
online	26	1996	53.5	56.55	27.46	0.08	-5.55	NOTKW
vital	19	1469	39.09	41.62	20.21	0.08	-6.26	NOTKW
lebanon	71	4997	146.09	141.58	68.84	0.07	3.14	NOTKW
minute	23	1578	47.33	44.71	21.75	0.07	5.69	NOTKW
near	17	1158	34.98	32.81	15.96	0.07	6.4	NOTKW
primary	17	1156	34.98	32.75	15.93	0.07	6.58	NOTKW
saudi	30	2074	61.73	58.76	28.58	0.07	4.92	NOTKW
section	15	1016	30.86	28.79	14.0	0.07	6.97	NOTKW
dismiss	16	1238	32.92	35.08	17.03	0.06	-6.34	NOTKW
document	25	1725	51.44	48.87	23.77	0.06	5.12	NOTKW
field	20	1377	41.15	39.01	18.97	0.06	5.33	NOTKW
less	22	1680	45.27	47.6	23.12	0.06	-5.02	NOTKW
man	81	5718	166.67	162.01	78.77	0.06	2.84	NOTKW
new	184	13600	378.6	385.32	187.22	0.06	-1.76	NOTKW
short	27	1866	55.56	52.87	25.71	0.06	4.96	NOTKW
solidarity	45	3389	92.59	96.02	46.64	0.06	-3.63	NOTKW
stance	30	2080	61.73	58.93	28.66	0.06	4.64	NOTKW
strategic	23	1586	47.33	44.94	21.85	0.06	5.18	NOTKW
supply	74	5531	152.26	156.71	76.13	0.06	-2.88	NOTKW
widespread	25	1905	51.44	53.97	26.21	0.06	-4.81	NOTKW
civil	39	2934	80.25	83.13	40.38	0.05	-3.53	NOTKW
engage	46	3448	94.65	97.69	47.46	0.05	-3.16	NOTKW
facility	41	3084	84.36	87.38	42.45	0.05	-3.51	NOTKW
free	110	8155	226.34	231.05	112.26	0.05	-2.06	NOTKW
government	189	13942	388.89	395.01	191.94	0.05	-1.56	NOTKW
list	37	2587	76.13	73.3	35.64	0.05	3.79	NOTKW
little	35	2443	72.02	69.22	33.66	0.05	3.96	NOTKW
move	118	8399	242.8	237.97	115.68	0.05	2.01	NOTKW
path	18	1378	37.04	39.04	18.96	0.05	-5.27	NOTKW
politician	21	1605	43.21	45.47	22.09	0.05	-5.11	NOTKW
society	26	1976	53.5	55.99	27.19	0.05	-4.54	NOTKW
speak	132	9772	271.6	276.87	134.52	0.05	-1.92	NOTKW
storm	25	1738	51.44	49.24	23.95	0.05	4.37	NOTKW
treat	26	1974	53.5	55.93	27.17	0.05	-4.44	NOTKW
activity	39	2743	80.25	77.72	37.79	0.04	3.2	NOTKW
beit	15	1035	30.86	29.32	14.26	0.04	5.12	NOTKW
capability	18	1371	37.04	38.84	18.87	0.04	-4.76	NOTKW
entry	21	1597	43.21	45.25	21.98	0.04	-4.61	NOTKW
hundred	82	6093	168.72	172.63	83.87	0.04	-2.29	NOTKW
locate	19	1317	39.09	37.31	18.15	0.04	4.66	NOTKW
maintain	38	2845	78.19	80.61	39.16	0.04	-3.04	NOTKW
movement	55	4110	113.17	116.45	56.57	0.04	-2.86	NOTKW
qatari	17	1292	34.98	36.61	17.78	0.04	-4.54	NOTKW
starve	18	1374	37.04	38.93	18.91	0.04	-4.98	NOTKW
white	71	5273	146.09	149.4	72.59	0.04	-2.24	NOTKW
deir	21	1466	43.21	41.54	20.2	0.03	3.95	NOTKW
elderly	16	1213	32.92	34.37	16.69	0.03	-4.3	NOTKW
enter	71	5269	146.09	149.28	72.53	0.03	-2.16	NOTKW
freedom	40	2829	82.3	80.15	38.97	0.03	2.65	NOTKW
identify	37	2607	76.13	73.86	35.91	0.03	3.02	NOTKW
meet	85	6287	174.9	178.13	86.55	0.03	-1.83	NOTKW
member	149	10965	306.58	310.67	150.96	0.03	-1.32	NOTKW
mistake	17	1180	34.98	33.43	16.26	0.03	4.52	NOTKW
period	25	1878	51.44	53.21	25.85	0.03	-3.38	NOTKW
platform	32	2390	65.84	67.71	32.9	0.03	-2.8	NOTKW
reach	100	7391	205.76	209.41	101.75	0.03	-1.76	NOTKW
region	107	7639	220.16	216.43	105.21	0.03	1.71	NOTKW
reporter	53	3936	109.05	111.52	54.18	0.03	-2.23	NOTKW
respect	32	2256	65.84	63.92	31.08	0.03	2.97	NOTKW
threat	69	5125	141.98	145.2	70.55	0.03	-2.25	NOTKW
unclear	17	1291	34.98	36.58	17.77	0.03	-4.47	NOTKW
aim	62	4432	127.57	125.57	61.04	0.02	1.58	NOTKW
approve	25	1867	51.44	52.9	25.7	0.02	-2.79	NOTKW
discuss	52	3697	107.0	104.75	50.92	0.02	2.13	NOTKW
face	128	9406	263.37	266.5	129.5	0.02	-1.18	NOTKW
impose	32	2260	65.84	64.03	31.13	0.02	2.79	NOTKW
investigate	25	1761	51.44	49.89	24.26	0.02	3.05	NOTKW
john	24	1698	49.38	48.11	23.39	0.02	2.61	NOTKW
miss	31	2312	63.79	65.51	31.82	0.02	-2.66	NOTKW
missile	50	3552	102.88	100.64	48.92	0.02	2.2	NOTKW
negotiation	63	4653	129.63	131.83	64.06	0.02	-1.68	NOTKW
newspaper	28	1977	57.61	56.01	27.23	0.02	2.82	NOTKW
numerous	18	1264	37.04	35.81	17.41	0.02	3.36	NOTKW
play	49	3628	100.82	102.79	49.94	0.02	-1.93	NOTKW
staff	58	4290	119.34	121.55	59.06	0.02	-1.83	NOTKW
step	68	4849	139.92	137.38	66.79	0.02	1.83	NOTKW
able	56	4120	115.23	116.73	56.72	0.01	-1.3	NOTKW
boy	17	1213	34.98	34.37	16.71	0.01	1.76	NOTKW
contribute	26	1858	53.5	52.64	25.59	0.01	1.61	NOTKW
coordination	15	1111	30.86	31.48	15.29	0.01	-1.97	NOTKW
denounce	19	1350	39.09	38.25	18.59	0.01	2.19	NOTKW
economic	27	1922	55.56	54.46	26.47	0.01	2.0	NOTKW
gaza	482	35135	991.77	995.47	483.77	0.01	-0.37	NOTKW
instagram	17	1207	34.98	34.2	16.63	0.01	2.26	NOTKW
issue	141	10138	290.12	287.24	139.62	0.01	1.0	NOTKW
launch	114	8362	234.57	236.92	115.13	0.01	-1.0	NOTKW
minister	222	16008	456.79	453.55	220.45	0.01	0.71	NOTKW
nearby	17	1267	34.98	35.9	17.44	0.01	-2.59	NOTKW
negotiate	30	2134	61.73	60.46	29.39	0.01	2.07	NOTKW
office	102	7355	209.88	208.39	101.29	0.01	0.71	NOTKW
oppose	36	2578	74.07	73.04	35.5	0.01	1.4	NOTKW
position	65	4783	133.74	135.51	65.85	0.01	-1.31	NOTKW
promote	22	1557	45.27	44.11	21.45	0.01	2.58	NOTKW
several	108	7921	222.22	224.42	109.05	0.01	-0.99	NOTKW
space	20	1425	41.15	40.37	19.63	0.01	1.91	NOTKW
state	226	16290	465.02	461.54	224.33	0.01	0.75	NOTKW
age	26	1866	53.5	52.87	25.7	0.0	1.18	NOTKW
alleged	22	1588	45.27	44.99	21.87	0.0	0.61	NOTKW
application	19	1385	39.09	39.24	19.07	0.0	-0.37	NOTKW
article	57	4136	117.28	117.18	56.95	0.0	0.09	NOTKW
broad	28	2052	57.61	58.14	28.25	0.0	-0.91	NOTKW
building	70	5069	144.03	143.62	69.8	0.0	0.29	NOTKW
captivity	31	2274	63.79	64.43	31.31	0.0	-1.0	NOTKW
condemn	79	5767	162.55	163.39	79.4	0.0	-0.52	NOTKW
coordinate	17	1244	34.98	35.25	17.13	0.0	-0.76	NOTKW
country	187	13609	384.77	385.58	187.39	0.0	-0.21	NOTKW
delegation	18	1321	37.04	37.43	18.19	0.0	-1.05	NOTKW
deny	57	4133	117.28	117.1	56.91	0.0	0.16	NOTKW
deploy	19	1392	39.09	39.44	19.17	0.0	-0.88	NOTKW
explosive	15	1074	30.86	30.43	14.79	0.0	1.42	NOTKW
forget	15	1107	30.86	31.36	15.24	0.0	-1.61	NOTKW
generation	15	1091	30.86	30.91	15.02	0.0	-0.15	NOTKW
help	107	7770	220.16	220.14	106.99	0.0	0.01	NOTKW
infrastructure	41	2981	84.36	84.46	41.05	0.0	-0.12	NOTKW
jazeera	18	1303	37.04	36.92	17.94	0.0	0.32	NOTKW
much	32	2343	65.84	66.38	32.26	0.0	-0.82	NOTKW
none	15	1088	30.86	30.83	14.98	0.0	0.12	NOTKW
previous	36	2592	74.07	73.44	35.7	0.0	0.86	NOTKW
principle	22	1583	45.27	44.85	21.8	0.0	0.93	NOTKW
push	66	4825	135.8	136.7	66.43	0.0	-0.66	NOTKW
reflect	29	2120	59.67	60.07	29.19	0.0	-0.66	NOTKW
say	438	31871	901.23	902.99	438.84	0.0	-0.19	NOTKW
suffer	44	3181	90.53	90.13	43.8	0.0	0.45	NOTKW
tel	60	4374	123.46	123.93	60.23	0.0	-0.38	NOTKW
third	50	3635	102.88	102.99	50.05	0.0	-0.11	NOTKW
vehicle	32	2318	65.84	65.68	31.92	0.0	0.26	NOTKW
