<h>
Share	NN	share
Street	NP	Street
,	,	,
to	TO	to
Salah	NP	Salah
al-Din	NP	al-Din
Street	NP	Street
in	IN	in
the	DT	the
east	JJ	east
.	SENT	.
<p>
Under	IN	under
the	DT	the
deal	NN	deal
,	,	,
Israeli	JJ	Israeli
forces	NNS	force
must	MD	must
dismantle	VB	dismantle
military	JJ	military
positions	NNS	position
in	IN	in
the	DT	the
Nitzarim	NP	<unknown>
area	NN	area
.	SENT	.
Once	RB	once
completed	VBN	complete
,	,	,
Palestinians	NPS	Palestinians
would	MD	would
regain	VB	regain
freedom	NN	freedom
of	IN	of
movement	NN	movement
between	IN	between
Gaza	NP	Gaza
'	POS	'
s	NN	S
north	RB	north
and	CC	and
south	RB	south
.	SENT	.
Hamas	NN	<unknown>
sources	NNS	source
confirmed	VBD	confirm
this	DT	this
and	CC	and
said	VBD	say
displaced	VBN	displace
Palestinians	NNS	Palestinian
would	MD	would
be	VB	be
allowed	VBN	allow
to	TO	to
return	VB	return
to	TO	to
their	PP$	their
homes	NNS	home
unarmed	VBD	unarm
.	SENT	.
Humanitarian	JJ	humanitarian
aid	NN	aid
would	MD	would
also	RB	also
move	VB	move
freely	RB	freely
via	IN	via
Al-Rashid	NP	Al-Rashid
Street	NP	Street
.	SENT	.
<p>
Earlier	RBR	earlier
on	IN	on
Saturday	NP	Saturday
,	,	,
Hamas	NP	<unknown>
said	VBD	say
that	IN	that
Israel	NP	Israel
of	IN	of
delays	NNS	delay
the	DT	the
ceasefire	NN	ceasefire
terms	NNS	term
.	SENT	.
In	IN	in
a	DT	a
statement	NN	statement
,	,	,
Hamas	NP	<unknown>
said	VBD	say
,	,	,
"	``	"
The	DT	the
occupation	NN	occupation
continues	VBZ	continue
to	TO	to
stall	VB	stall
in	IN	in
implementing	VBG	implement
the	DT	the
ceasefire	NN	ceasefire
and	CC	and
prisoner	NN	prisoner
exchange	NN	exchange
agreement	NN	agreement
by	IN	by
keeping	VBG	keep
Al-Rashid	NP	Al-Rashid
Street	NP	Street
closed	VBD	close
and	CC	and
blocking	VBG	block
displaced	VBN	displace
civilians	NNS	civilian
from	IN	from
returning	VBG	return
north	RB	north
.	SENT	.
"	''	"
<p>
Hamas	NP	<unknown>
warned	VBD	warn
Israel	NP	Israel
against	IN	against
further	JJR	further
delays	NNS	delay
,	,	,
holding	VBG	hold
it	PP	it
accountable	JJ	accountable
for	IN	for
any	DT	any
disruptions	NNS	disruption
to	TO	to
the	DT	the
agreement	NN	agreement
.	SENT	.
<p>
The	DT	the
ceasefire	NN	ceasefire
,	,	,
which	WDT	which
began	VBD	begin
on	IN	on
January	NP	January
19	CD	@card@
,	,	,
is	VBZ	be
set	VBN	set
to	TO	to
last	VB	last
42	CD	@card@
days	NNS	day
in	IN	in
its	PP$	its
first	JJ	first
phase	NN	phase
.	SENT	.
Egypt	NP	Egypt
,	,	,
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
<p>
From	IN	from
October	NP	October
7	CD	@card@
,	,	,
2023	CD	@card@
,	,	,
to	TO	to
January	NP	January
19	CD	@card@
,	,	,
2025	CD	@card@
,	,	,
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
genocide	NN	genocide
in	IN	in
Gaza	NP	Gaza
caused	VBD	cause
catastrophic	JJ	catastrophic
losses	NNS	loss
.	SENT	.
Over	IN	over
158,000	CD	@card@
Palestinians	NNS	Palestinian
,	,	,
mostly	RB	mostly
women	NNS	woman
and	CC	and
children	NNS	child
,	,	,
were	VBD	be
killed	VBN	kill
or	CC	or
injured	VBN	injure
.	SENT	.
More	JJR	more
than	IN	than
14,000	CD	@card@
remain	VBP	remain
missing	VBG	miss
,	,	,
making	VBG	make
this	DT	this
one	CD	one
of	IN	of
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
worst	JJS	bad
humanitarian	JJ	humanitarian
disasters	NNS	disaster
.	SENT	.
<p>
Prefatory	JJ	prefatory
Note	NN	note
:	:	:
This	DT	this
interview	NN	interview
modifies	VBZ	modify
and	CC	and
updates	VBZ	update
an	DT	an
interview	NN	interview
with	IN	with
Mohammad	NP	Mohammad
Ali	NP	Ali
Haqshenas	NP	<unknown>
,	,	,
a	DT	a
journalist	NN	journalist
with	IN	with
the	DT	the
International	NP	International
Quran	NP	<unknown>
News	NP	News
Agency	NP	Agency
,	,	,
published	VBN	publish
under	IN	under
its	PP$	its
auspices	NNS	auspice
on	IN	on
January	NP	January
22	CD	@card@
,	,	,
2025	CD	@card@
.	SENT	.
It	PP	it
is	VBZ	be
...	:	...
<h>
Support	VB	support
Countercurrents	NP	<unknown>
<p>
Countercurrents.org	NP	<unknown>
is	VBZ	be
on	IN	on
annual	JJ	annual
fundraising	NN	fundraising
drive	NN	drive
.	SENT	.
CC	NP	CC
is	VBZ	be
100	CD	@card@
%	NN	%
reader	NN	reader
supported	VBD	support
.	SENT	.
Kindly	RB	kindly
lend	VB	lend
your	PP$	your
helping	VBG	help
hand	NN	hand
to	TO	to
keep	VB	keep
CC	NP	CC
alive	JJ	alive
.	SENT	.
Do	VBP	do
n't	RB	n't
wait	VB	wait
for	IN	for
others	NNS	other
to	TO	to
do	VB	do
the	DT	the
job	NN	job
for	IN	for
you	PP	you
.	SENT	.
Please	VB	please
chip	NN	chip
in	RP	in
with	IN	with
whatever	WDT	whatever
you	PP	you
can	MD	can
.	SENT	.
