<p>
This	DT	this
by	IN	by
Israel	NP	Israel
--	:	--
for	IN	for
war	NN	war
crimes	NNS	crime
and	CC	and
crimes	NNS	crime
against	IN	against
humanity	NN	humanity
.	SENT	.
<p>
Hamas	JJ	<unknown>
political	JJ	political
leader	NN	leader
Haniyeh	NP	<unknown>
,	,	,
who	WP	who
was	VBD	be
killed	VBN	kill
Wednesday	NP	Wednesday
in	IN	in
the	DT	the
Iranian	JJ	Iranian
capital	NN	capital
,	,	,
was	VBD	be
also	RB	also
on	IN	on
that	DT	that
list	NN	list
.	SENT	.
<p>
The	DT	the
prosecutor	NN	prosecutor
has	VBZ	have
also	RB	also
sought	VBN	seek
warrants	NNS	warrant
for	IN	for
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
prime	JJ	prime
minister	NN	minister
Benjamin	NP	Benjamin
Netanyahu	NP	<unknown>
and	CC	and
defence	NN	defence
minister	NN	minister
Gallant	NN	gallant
.	SENT	.
<p>
During	IN	during
the	DT	the
October	NP	October
7	CD	@card@
attack	NN	attack
,	,	,
militants	NNS	militant
also	RB	also
seized	VBD	seize
251	CD	@card@
people	NNS	people
,	,	,
111	CD	@card@
are	VBP	be
still	RB	still
captive	JJ	captive
in	IN	in
Gaza	NP	Gaza
,	,	,
including	VBG	include
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
military	JJ	military
campaign	NN	campaign
since	IN	since
then	RB	then
has	VBZ	have
killed	VBN	kill
39,480	CD	@card@
people	NNS	people
in	IN	in
Gaza	NP	Gaza
,	,	,
according	VBG	accord
to	TO	to
the	DT	the
health	NN	health
ministry	NN	ministry
in	IN	in
the	DT	the
territory	NN	territory
,	,	,
which	WDT	which
does	VBZ	do
not	RB	not
provide	VB	provide
details	NNS	detail
of	IN	of
civilian	JJ	civilian
and	CC	and
militant	JJ	militant
deaths	NNS	death
.	SENT	.
--	:	--
AFP	NP	AFP
