<p>
Rep.	NP	Rep.
a	DT	a
mistake	NN	mistake
by	IN	by
the	DT	the
speaker	NN	speaker
to	TO	to
extend	VB	extend
this	DT	this
request	NN	request
?	SENT	?
"	''	"
Pergram	NP	Pergram
continues	VBZ	continue
.	SENT	.
<p>
The	DT	the
staffer	NN	staffer
is	VBZ	be
then	RB	then
seen	VBN	see
closing	VBG	close
the	DT	the
umbrella	NN	umbrella
as	IN	as
Pergram	NP	Pergram
asks	VBZ	ask
Tlaib	NP	<unknown>
:	:	:
"	``	"
Would	MD	would
you	PP	you
attend	VB	attend
?	SENT	?
Would	MD	would
you	PP	you
protest	VB	protest
in	IN	in
any	DT	any
form	NN	form
?	SENT	?
"	``	"
<p>
Tlaib	NN	<unknown>
answers	NNS	answer
,	,	,
slamming	VBG	slam
Netanyahu	NP	<unknown>
and	CC	and
those	DT	those
who	WP	who
would	MD	would
consider	VB	consider
inviting	VBG	invite
him	PP	him
to	TO	to
speak	VB	speak
to	TO	to
Congress	NP	Congress
.	SENT	.
<p>
"	``	"
I	PP	I
do	VBP	do
n't	RB	n't
know	VB	know
,	,	,
inviting	VBG	invite
a	DT	a
war	NN	war
criminal	JJ	criminal
to	TO	to
Congress	NP	Congress
is	VBZ	be
a	DT	a
sham	NN	sham
,	,	,
"	''	"
Tlaib	NP	<unknown>
says	VBZ	say
.	SENT	.
"	``	"
It	PP	it
'	POS	'
s	NNS	<unknown>
shameful	JJ	shameful
.	SENT	.
"	``	"
<p>
As	IN	as
she	PP	she
responds	VBZ	respond
,	,	,
the	DT	the
staffer	NN	staffer
steps	NNS	step
between	IN	between
the	DT	the
cameraman	NN	cameraman
and	CC	and
Pergram	NP	Pergram
,	,	,
who	WP	who
is	VBZ	be
still	RB	still
questioning	VBG	question
Tlaib	NP	<unknown>
,	,	,
and	CC	and
opens	VBZ	open
the	DT	the
umbrella	NN	umbrella
again	RB	again
.	SENT	.
The	DT	the
camera	NN	camera
then	RB	then
pans	VBZ	pan
wildly	RB	wildly
as	IN	as
the	DT	the
umbrella	NN	umbrella
makes	VBZ	make
contact	NN	contact
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
an	DT	an
umbrella	NN	umbrella
,	,	,
"	''	"
the	DT	the
cameraman	NN	cameraman
is	VBZ	be
heard	VBN	hear
saying	VBG	say
in	IN	in
the	DT	the
video	NN	video
.	SENT	.
<p>
"	''	"
I	PP	I
did	VBD	do
not	RB	not
hit	VB	hit
you	PP	you
with	IN	with
an	DT	an
umbrella	NN	umbrella
,	,	,
"	''	"
the	DT	the
staffer	NN	staffer
responds	VBZ	respond
.	SENT	.
<p>
"	``	"
We	PP	we
have	VBP	have
it	PP	it
on	IN	on
video	NN	video
,	,	,
guys	NNS	guy
.	SENT	.
He	PP	he
hit	VBD	hit
him	PP	him
with	IN	with
an	DT	an
umbrella	NN	umbrella
,	,	,
"	''	"
Pergram	NP	Pergram
tells	VBZ	tell
Tlaib	NP	<unknown>
and	CC	and
the	DT	the
aide	NN	aide
.	SENT	.
"	``	"
That	RB	that
'	''	'
s	NN	S
assault	NN	assault
.	SENT	.
"	''	"
<p>
Tlaib	NP	<unknown>
and	CC	and
the	DT	the
aide	NN	aide
continue	VB	continue
on	IN	on
,	,	,
walking	VBG	walk
past	JJ	past
Capitol	NP	Capitol
police	NN	police
officers	NNS	officer
and	CC	and
up	RB	up
the	DT	the
stairs	NNS	stair
into	IN	into
the	DT	the
Capitol	NP	Capitol
.	SENT	.
<p>
Tlaib	NP	<unknown>
'	POS	'
s	NN	S
office	NN	office
did	VBD	do
not	RB	not
immediately	RB	immediately
respond	VB	respond
to	TO	to
Fox	NP	Fox
News	NP	News
Digital	NP	Digital
'	POS	'
s	JJ	<unknown>
request	NN	request
for	IN	for
comment	NN	comment
.	SENT	.
U.S.	NP	U.S.
Capitol	NP	Capitol
Police	NP	Police
told	VBD	tell
Fox	NP	Fox
News	NP	News
Digital	NP	Digital
,	,	,
"	``	"
We	PP	we
have	VBP	have
spoken	VBN	speak
to	TO	to
both	CC	both
the	DT	the
reporter	NN	reporter
and	CC	and
the	DT	the
photographer	NN	photographer
about	IN	about
this	DT	this
incident	NN	incident
.	SENT	.
Reporters	NNS	reporter
are	VBP	be
allowed	VBN	allow
access	NN	access
to	TO	to
Members	NNS	member
on	IN	on
Capitol	NP	Capitol
Grounds	NPS	Grounds
.	SENT	.
"	''	"
<p>
House	NP	House
Speaker	NP	Speaker
Mike	NP	Mike
Johnson	NP	Johnson
,	,	,
left	VBD	leave
,	,	,
said	VBD	say
he	PP	he
gave	VBD	give
Senate	NP	Senate
Majority	NP	Majority
Leader	NP	Leader
Chuck	NP	Chuck
Schumer	NP	Schumer
,	,	,
D-N.Y	NP	<unknown>
.	SENT	.
,	,	,
right	RB	right
,	,	,
an	DT	an
ultimatum	NN	ultimatum
with	IN	with
regard	NN	regard
to	TO	to
Netanyahu	NP	<unknown>
'	POS	'
s	JJ	<unknown>
likely	JJ	likely
address	NN	address
to	TO	to
Congress	NP	Congress
:	:	:
either	CC	either
sign	VB	sign
on	IN	on
to	TO	to
the	DT	the
drafted	VBN	draft
invitation	NN	invitation
or	CC	or
the	DT	the
House	NP	House
will	MD	will
extend	VB	extend
the	DT	the
invitation	NN	invitation
on	IN	on
its	PP$	its
own	JJ	own
.	SENT	.
(	(	(
Getty	NP	Getty
Images	NNS	image
)	)	)
<p>
"	``	"
My	PP$	my
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
to	TO	to
sign	VB	sign
the	DT	the
joint	JJ	joint
letter	NN	letter
,	,	,
and	CC	and
if	IN	if
not	RB	not
,	,	,
we	PP	we
were	VBD	be
going	VBG	go
to	TO	to
proceed	VB	proceed
and	CC	and
invite	VB	invite
Netanyahu	NP	<unknown>
just	RB	just
to	TO	to
the	DT	the
House	NP	House
,	,	,
and	CC	and
I	PP	I
'	POS	'
ll	NNS	<unknown>
send	VBP	send
individual	JJ	individual
invitations	NNS	invitation
to	TO	to
senators	NNS	senator
,	,	,
"	''	"
Johnson	NP	Johnson
said	VBD	say
.	SENT	.
<p>
An	DT	an
outspoken	JJ	outspoken
critic	NN	critic
of	IN	of
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
war	NN	war
with	IN	with
Hamas	NP	<unknown>
,	,	,
Tlaib	NP	<unknown>
called	VBD	call
for	IN	for
the	DT	the
arrest	NN	arrest
of	IN	of
Netanyahu	NP	<unknown>
and	CC	and
other	JJ	other
senior	JJ	senior
Israeli	JJ	Israeli
officials	NNS	official
this	DT	this
month	NN	month
for	IN	for
what	WP	what
she	PP	she
called	VBD	call
violations	NNS	violation
of	IN	of
the	DT	the
Genocide	NN	genocide
Convention	NN	convention
under	IN	under
international	JJ	international
law	NN	law
.	SENT	.
<p>
In	IN	in
a	DT	a
May	NP	May
7	CD	@card@
press	NN	press
release	NN	release
,	,	,
Tlaib	NP	<unknown>
called	VBD	call
out	RP	out
the	DT	the
government	NN	government
of	IN	of
Israel	NP	Israel
for	IN	for
its	PP$	its
ground	NN	ground
operation	NN	operation
in	IN	in
Rafah	NP	<unknown>
and	CC	and
lambasted	VBD	lambaste
continued	JJ	continued
U.S.	NP	U.S.
aid	NN	aid
given	VBN	give
to	TO	to
the	DT	the
Jewish	JJ	Jewish
State	NN	state
.	SENT	.
<p>
"	``	"
It	PP	it
'	POS	'
s	NNS	<unknown>
no	DT	no
coincidence	NN	coincidence
that	IN	that
immediately	RB	immediately
after	IN	after
our	PP$	our
government	NN	government
sent	VBD	send
the	DT	the
Israeli	JJ	Israeli
apartheid	NN	apartheid
regime	NN	regime
over	IN	over
$14	JJ	$@card@
billion	NNS	billion
with	IN	with
absolutely	RB	absolutely
no	DT	no
conditions	NNS	condition
on	IN	on
upholding	VBG	uphold
human	JJ	human
rights	NNS	right
,	,	,
Netanyahu	NP	<unknown>
began	VBD	begin
a	DT	a
ground	NN	ground
invasion	NN	invasion
of	IN	of
Rafah	NP	<unknown>
to	TO	to
continue	VB	continue
the	DT	the
genocide	NN	genocide
of	IN	of
Palestinians	NNS	Palestinian
--	:	--
with	IN	with
ammunition	NN	ammunition
and	CC	and
bombs	NNS	bomb
paid	VBN	pay
for	IN	for
by	IN	by
our	PP$	our
tax	NN	tax
dollars	NNS	dollar
,	,	,
"	''	"
she	PP	she
said	VBD	say
at	IN	at
the	DT	the
time	NN	time
.	SENT	.
"	''	"
Over	IN	over
1.5	CD	@card@
million	CD	million
Palestinian	JJ	Palestinian
civilians	NNS	civilian
,	,	,
including	VBG	include
over	IN	over
600,000	CD	@card@
children	NNS	child
,	,	,
are	VBP	be
trapped	VBN	trap
in	IN	in
Rafah	NP	<unknown>
,	,	,
living	VBG	live
in	IN	in
makeshift	JJ	makeshift
tents	NNS	tent
,	,	,
without	IN	without
food	NN	food
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
form	NN	form
of	IN	of
shelter	NN	shelter
.	SENT	.
"	''	"
<p>
Tlaib	NP	<unknown>
accused	VBD	accuse
Israeli	JJ	Israeli
forces	NNS	force
of	IN	of
killing	VBG	kill
more	JJR	more
than	IN	than
35,000	CD	@card@
Palestinians	NNS	Palestinian
and	CC	and
displacing	VBG	displace
families	NNS	family
in	IN	in
Rafah	NP	<unknown>
,	,	,
exposing	VBG	expose
them	PP	them
to	TO	to
more	JJR	more
"	``	"
unimaginable	JJ	unimaginable
human	JJ	human
suffering	NN	suffering
.	SENT	.
"	``	"
<p>
She	PP	she
also	RB	also
warned	VBD	warn
her	PP$	her
constituents	NNS	constituent
in	IN	in
the	DT	the
release	NN	release
that	IN	that
many	JJ	many
of	IN	of
her	PP$	her
colleagues	NNS	colleague
would	MD	would
express	VB	express
concern	NN	concern
over	IN	over
the	DT	the
"	``	"
crimes	NNS	crime
against	IN	against
humanity	NN	humanity
"	''	"
in	IN	in
Rafah	NP	<unknown>
,	,	,
even	RB	even
though	IN	though
the	DT	the
same	JJ	same
colleagues	NNS	colleague
voted	VBD	vote
in	IN	in
favor	NN	favor
of	IN	of
giving	VBG	give
Netanyahu	NP	<unknown>
the	DT	the
means	VBZ	mean
to	TO	to
do	VB	do
so	RB	so
.	SENT	.
<p>
"	``	"
Do	VBP	do
not	RB	not
be	VB	be
misled	VBN	mislead
,	,	,
they	PP	they
gave	VBD	give
their	PP$	their
consent	NN	consent
for	IN	for
these	DT	these
atrocities	NNS	atrocity
,	,	,
and	CC	and
our	PP$	our
country	NN	country
is	VBZ	be
actively	RB	actively
participating	VBG	participate
in	IN	in
genocide	NN	genocide
,	,	,
"	''	"
Tlaib	NP	<unknown>
said	VBD	say
.	SENT	.
"	''	"
For	IN	for
months	NNS	month
,	,	,
Netanyahu	NP	<unknown>
made	VBD	make
his	PP$	his
intent	NN	intent
to	TO	to
invade	VB	invade
Rafah	NP	<unknown>
clear	JJ	clear
,	,	,
yet	RB	yet
the	DT	the
majority	NN	majority
of	IN	of
my	PP$	my
colleagues	NNS	colleague
and	CC	and
President	NP	President
Biden	NP	Biden
sent	VBD	send
more	JJR	more
weapons	NNS	weapon
to	TO	to
enable	VB	enable
the	DT	the
massacre	NN	massacre
.	SENT	.
"	``	"
