<p>
During	IN	during
Israel	NP	Israel
has	VBZ	have
done	VBN	do
in	IN	in
these	DT	these
six	CD	six
weeks	NNS	week
of	IN	of
fighting	VBG	fight
has	VBZ	have
amounted	VBN	amount
to	TO	to
a	DT	a
war	NN	war
crime	NN	crime
?	SENT	?
"	''	"
she	PP	she
asked	VBD	ask
.	SENT	.
<p>
Sen.	NP	Sen.
Fetterman	NP	Fetterman
said	VBD	say
"	``	"
of	IN	of
course	NN	course
not	RB	not
"	``	"
when	WRB	when
asked	VBN	ask
if	IN	if
Israel	NP	Israel
has	VBZ	have
committed	VBN	commit
war	NN	war
crimes	NNS	crime
.	SENT	.
(	(	(
Screenshot/CNN	NP	<unknown>
)	)	)
<p>
"	``	"
Of	IN	of
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
.	SENT	.
"	``	"
And	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
like	VBP	like
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
not	RB	not
forget	VBP	forget
what	WP	what
Hamas	NP	<unknown>
started	VBD	start
.	SENT	.
They	PP	they
broke	VBD	break
the	DT	the
first	JJ	first
cease-fire	NN	cease-fire
,	,	,
and	CC	and
then	RB	then
they	PP	they
attacked	VBD	attack
Israel	NP	Israel
and	CC	and
murdered	VBN	murder
over	IN	over
1,200	CD	@card@
innocent	JJ	innocent
,	,	,
women	NNS	woman
,	,	,
children	NNS	child
,	,	,
babies	NNS	baby
,	,	,
everything	NN	everything
,	,	,
and	CC	and
brutalized	VBD	brutalize
it	PP	it
in	IN	in
the	DT	the
most	RBS	most
unspeakable	JJ	unspeakable
kinds	NNS	kind
of	IN	of
ways	NNS	way
.	SENT	.
"	''	"
<p>
"	``	"
And	CC	and
so	RB	so
...	:	...
this	DT	this
is	VBZ	be
absolutely	RB	absolutely
an	DT	an
unequivocal	JJ	unequivocal
attack	NN	attack
to	TO	to
destroy	VB	destroy
Israel	NP	Israel
and	CC	and
we	PP	we
must	MD	must
remember	VB	remember
that	RB	that
'	''	'
s	NNS	<unknown>
what	WP	what
started	VBD	start
all	DT	all
of	IN	of
this	DT	this
.	SENT	.
"	''	"
<p>
"	``	"
But	CC	but
are	VBP	be
you	PP	you
comfortable	JJ	comfortable
,	,	,
Senator	NP	Senator
,	,	,
with	IN	with
the	DT	the
number	NN	number
of	IN	of
Palestinians	NNS	Palestinian
that	WDT	that
have	VBP	have
lost	VBN	lose
their	PP$	their
lives	NNS	life
,	,	,
7,000	CD	@card@
children	NNS	child
,	,	,
15	CD	@card@
or	CC	or
16,000	CD	@card@
civilians	NNS	civilian
dead	JJ	dead
?	SENT	?
Do	VBP	do
you	PP	you
believe	VBP	believe
Israel	NP	Israel
is	VBZ	be
doing	VBG	do
enough	RB	enough
to	TO	to
minimize	VB	minimize
civilian	JJ	civilian
casualties	NNS	casualty
?	SENT	?
"	''	"
Phillip	NP	Phillip
asked	VBD	ask
.	SENT	.
<p>
"	''	"
One	CD	one
death	NN	death
is	VBZ	be
too	RB	too
many	JJ	many
.	SENT	.
It	PP	it
is	VBZ	be
tragic	JJ	tragic
,	,	,
"	''	"
Fetterman	NP	Fetterman
said	VBD	say
.	SENT	.
"	``	"
I	PP	I
do	VBP	do
n't	RB	n't
value	VB	value
any	DT	any
Palestinian	NN	Palestinian
'	POS	'
s	JJ	<unknown>
child	NN	child
life	NN	life
any	RB	any
more	RBR	more
than	IN	than
,	,	,
or	CC	or
any	DT	any
less	JJR	less
than	IN	than
,	,	,
my	PP$	my
own	JJ	own
child	NN	child
as	IN	as
well	RB	well
,	,	,
too	RB	too
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
heartbreaking	JJ	heartbreaking
and	CC	and
it	PP	it
is	VBZ	be
awful	JJ	awful
.	SENT	.
"	''	"
<p>
Sen.	NP	Sen.
John	NP	John
Fetterman	NP	Fetterman
has	VBZ	have
been	VBN	be
one	CD	one
of	IN	of
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
most	RBS	most
outspoken	JJ	outspoken
supporters	NNS	supporter
in	RB	in
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
(	(	(
Bill	NP	Bill
Clark/Getty	NP	Clark/Getty
Images	NNS	image
)	)	)
<p>
Still	RB	still
,	,	,
he	PP	he
clarified	VBD	clarify
the	DT	the
necessity	NN	necessity
for	IN	for
the	DT	the
Jewish	JJ	Jewish
state	NN	state
to	TO	to
wipe	VB	wipe
out	RP	out
Hamas	NNS	<unknown>
,	,	,
adding	VBG	add
,	,	,
"	''	"
But	CC	but
,	,	,
I	PP	I
do	VBP	do
fundamentally	RB	fundamentally
believe	VB	believe
that	IN	that
Israel	NP	Israel
must	MD	must
destroy	VB	destroy
Hamas	NNS	<unknown>
to	TO	to
achieve	VB	achieve
conditions	NNS	condition
that	WDT	that
allow	VBP	allow
for	IN	for
peace	NN	peace
to	TO	to
prosper	VB	prosper
.	SENT	.
"	''	"
<p>
Fetterman	NP	Fetterman
has	VBZ	have
been	VBN	be
a	DT	a
strong	JJ	strong
supporter	NN	supporter
of	IN	of
Israel	NP	Israel
in	IN	in
the	DT	the
wake	NN	wake
of	IN	of
Hamas	NP	<unknown>
October	NP	October
terror	NN	terror
attack	NN	attack
,	,	,
a	DT	a
stance	NN	stance
that	WDT	that
has	VBZ	have
put	VBN	put
him	PP	him
at	IN	at
odds	NNS	odd
with	IN	with
fellow	JJ	fellow
progressives	NNS	progressive
.	SENT	.
<p>
Former	JJ	former
staffers	NNS	staffer
have	VBP	have
criticized	VBN	criticize
his	PP$	his
stance	NN	stance
,	,	,
with	IN	with
one	CD	one
stating	VBG	state
that	IN	that
it	PP	it
"	``	"
has	VBZ	have
felt	VBN	feel
like	IN	like
a	DT	a
gutting	VBG	gut
betrayal	NN	betrayal
.	SENT	.
"	''	"
<p>
Last	JJ	last
month	NN	month
,	,	,
Fetterman	NP	Fetterman
also	RB	also
made	VBD	make
news	NN	news
for	IN	for
waving	VBG	wave
an	DT	an
Israel	NP	Israel
flag	NN	flag
in	IN	in
front	NN	front
of	IN	of
pro-Palestinian	NP	pro-Palestinian
protesters	NNS	protester
attempting	VBG	attempt
to	TO	to
confront	VB	confront
him	PP	him
over	IN	over
his	PP$	his
support	NN	support
for	IN	for
the	DT	the
country	NN	country
.	SENT	.
Several	JJ	several
of	IN	of
the	DT	the
protesters	NNS	protester
yelled	VBD	yell
"	``	"
Shame	NN	shame
!	SENT	!
"	''	"
at	IN	at
the	DT	the
lawmaker	NN	lawmaker
as	IN	as
he	PP	he
walked	VBD	walk
past	JJ	past
,	,	,
in	IN	in
addition	NN	addition
to	TO	to
accusing	VBG	accuse
him	PP	him
of	IN	of
supporting	VBG	support
genocide	NN	genocide
.	SENT	.
