<p>
Prime	NP	Prime
a	DT	a
threat	NN	threat
to	TO	to
Israel	NP	Israel
.	SENT	.
"	''	"
<p>
"	``	"
I	PP	I
am	VBP	be
sure	JJ	sure
,	,	,
Mr.	NP	Mr.
President	NP	President
,	,	,
that	WDT	that
under	IN	under
your	PP$	your
leadership	NN	leadership
,	,	,
the	DT	the
best	JJS	good
days	NNS	day
of	IN	of
our	PP$	our
alliance	NN	alliance
are	VBP	be
yet	RB	yet
to	TO	to
come	VB	come
?	SENT	?
.	SENT	.
<p>
Trump	NP	Trump
said	VBD	say
on	IN	on
Sunday	NP	Sunday
that	IN	that
he	PP	he
was	VBD	be
"	``	"
glad	JJ	glad
to	TO	to
report	VB	report
that	IN	that
the	DT	the
first	JJ	first
hostages	NNS	hostage
have	VBP	have
just	RB	just
been	VBN	be
released	VBN	release
.	SENT	.
"	''	"
<h>
Hostages	NNS	hostage
thank	VBP	thank
Trump	NP	Trump
<p>
Several	JJ	several
released	VBN	release
Israeli	JJ	Israeli
hostages	NNS	hostage
and	CC	and
their	PP$	their
families	NNS	family
have	VBP	have
expressed	VBN	express
support	NN	support
and	CC	and
gratitude	NN	gratitude
to	TO	to
Trump	NP	Trump
for	IN	for
his	PP$	his
efforts	NNS	effort
in	IN	in
securing	VBG	secure
their	PP$	their
release	NN	release
.	SENT	.
<p>
The	DT	the
family	NN	family
of	IN	of
Doron	NP	Doron
Steinbrecher	NP	Steinbrecher
,	,	,
who	WP	who
was	VBD	be
released	VBN	release
on	IN	on
Sunday	NP	Sunday
after	IN	after
471	CD	@card@
days	NNS	day
in	IN	in
captivity	NN	captivity
,	,	,
extend	VB	extend
"	``	"
gratitude	NN	gratitude
to	TO	to
President	NP	President
Trump	NP	Trump
for	IN	for
his	PP$	his
significant	JJ	significant
involvement	NN	involvement
and	CC	and
support	NN	support
,	,	,
which	WDT	which
meant	VBD	mean
so	RB	so
much	JJ	much
to	TO	to
us	PP	us
.	SENT	.
"	''	"
<p>
Liran	NP	<unknown>
Berman	NP	Berman
,	,	,
the	DT	the
brother	NN	brother
of	IN	of
hostages	NNS	hostage
Gali	NP	Gali
and	CC	and
Ziv	NP	Ziv
Berman	NP	Berman
,	,	,
said	VBD	say
"	``	"
President	NP	President
Trump	NP	Trump
,	,	,
I	PP	I
want	VBP	want
to	TO	to
thank	VB	thank
you	PP	you
for	IN	for
everything	NN	everything
you	PP	you
have	VBP	have
done	VBN	do
to	TO	to
make	VB	make
this	DT	this
deal	NN	deal
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
to	TO	to
urge	VB	urge
--	:	--
you	PP	you
to	TO	to
ensure	VB	ensure
that	IN	that
this	DT	this
deal	NN	deal
follows	VBZ	follow
through	IN	through
in	IN	in
its	PP$	its
entirety	NN	entirety
,	,	,
without	IN	without
delays	NNS	delay
or	CC	or
stops	NNS	stop
.	SENT	.
"	''	"
<p>
Einav	NP	<unknown>
Zangauker	NP	Zangauker
,	,	,
the	DT	the
mother	NN	mother
of	IN	of
Matan	NP	<unknown>
,	,	,
who	WP	who
is	VBZ	be
held	VBN	hold
captive	JJ	captive
by	IN	by
Hamas	NP	<unknown>
,	,	,
directed	VBD	direct
a	DT	a
message	NN	message
to	TO	to
Trump	NP	Trump
saying	VBG	say
"	``	"
Me	PP	me
and	CC	and
the	DT	the
families	NNS	family
thank	VBP	thank
you	PP	you
for	IN	for
making	VBG	make
this	DT	this
deal	NN	deal
happen	VB	happen
.	SENT	.
"	''	"
<p>
"	``	"
Mister	NP	Mister
President	NP	President
,	,	,
we	PP	we
ask	VBP	ask
you	PP	you
to	TO	to
protect	VB	protect
the	DT	the
deal	NN	deal
,	,	,
make	VBP	make
sure	RB	sure
it	PP	it
is	VBZ	be
fully	RB	fully
implemented	VBN	implement
.	SENT	.
Please	UH	please
,	,	,
finish	VB	finish
this	DT	this
nightmare	NN	nightmare
and	CC	and
make	VB	make
everyone	NN	everyone
honor	VB	honor
the	DT	the
agreement	NN	agreement
.	SENT	.
Get	VB	get
the	DT	the
second	JJ	second
part	NN	part
of	IN	of
the	DT	the
agreement	NN	agreement
negotiated	VBD	negotiate
now	RB	now
!	SENT	!
"	''	"
<h>
Israeli	JJ	Israeli
officials	NNS	official
congratulate	VBP	congratulate
Trump	NP	Trump
<p>
Israel	NP	Israel
'	POS	'
s	JJ	<unknown>
Social	NP	Social
Equality	NN	equality
and	CC	and
Women	NP	Women
'	POS	'
s	NN	S
Advancement	NP	Advancement
Minister	NP	Minister
May	NP	May
Golan	NP	Golan
posted	VBD	post
on	IN	on
X	NP	X
addressing	VBG	address
Trump	NP	Trump
and	CC	and
First	NP	First
Lady	NP	Lady
Melania	NP	Melania
Trump	NP	Trump
.	SENT	.
"	``	"
The	DT	the
people	NNS	people
of	IN	of
Israel	NP	Israel
are	VBP	be
enthusiastic	JJ	enthusiastic
and	CC	and
excited	JJ	excited
about	IN	about
your	PP$	your
entry	NN	entry
into	IN	into
the	DT	the
White	NP	White
House	NP	House
.	SENT	.
You	PP	you
did	VBD	do
not	RB	not
allow	VB	allow
any	DT	any
force	NN	force
or	CC	or
obstacle	NN	obstacle
to	TO	to
prevent	VB	prevent
you	PP	you
from	IN	from
reaching	VBG	reach
this	DT	this
special	JJ	special
position	NN	position
,	,	,
from	IN	from
which	WDT	which
you	PP	you
have	VBP	have
previously	RB	previously
projected	VBN	project
love	NN	love
and	CC	and
embraced	VBD	embrace
us	PP	us
,	,	,
and	CC	and
I	PP	I
am	VBP	be
convinced	JJ	convinced
you	PP	you
will	MD	will
continue	VB	continue
to	TO	to
do	VB	do
so	RB	so
in	IN	in
the	DT	the
future	NN	future
.	SENT	.
<p>
"	``	"
Your	PP$	your
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
@	SYM	@
come	VBN	come
to	TO	to
work	VB	work
for	IN	for
the	DT	the
citizens	NNS	citizen
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
,	,	,
and	CC	and
we	PP	we
pray	VBP	pray
for	IN	for
your	PP$	your
prosperity	NN	prosperity
and	CC	and
flourishing	VBG	flourish
in	IN	in
all	DT	all
aspects	NNS	aspect
.	SENT	.
<p>
Dear	NP	Dear
President	NP	President
@realDonaldTrump	NP	@realDonaldTrump
and	CC	and
First	NP	First
Lady	NP	Lady
@MELANIATRUMP	NN	<unknown>
,	,	,
The	DT	the
people	NNS	people
of	IN	of
Israel	NP	Israel
are	VBP	be
enthusiastic	JJ	enthusiastic
and	CC	and
excited	JJ	excited
about	IN	about
your	PP$	your
entry	NN	entry
into	IN	into
the	DT	the
White	NP	White
House	NP	House
.	SENT	.
You	PP	you
did	VBD	do
not	RB	not
allow	VB	allow
any	DT	any
force	NN	force
or	CC	or
obstacle	NN	obstacle
to	TO	to
prevent	VB	prevent
you	PP	you
from	IN	from
reaching	VBG	reach
this	DT	this
special	JJ	special
position	NN	position
,	,	,
from	IN	from
which	WDT	which
you	PP	you
have	VBP	have
previously	RB	previously
...	:	...
**26	NN	<unknown>
;	:	;
1918	CD	@card@
;	:	;
TOOLONG	NP	<unknown>
